ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009416	response to light stimulus	11/41	308/18493	4.63707047025964e-11	6.72838925234674e-08	4.39301412971966e-08	CREBBP/GNAQ/CREB1/PPP1R1B/NEDD4/FOS/DUSP1/CRTC1/CALM1/SLC1A3/SLC1A2	11
GO:0009314	response to radiation	12/41	443/18493	1.29666919926905e-10	9.40733504069694e-08	6.14211725969549e-08	CREBBP/GNAQ/CREB1/PPP1R1B/NEDD4/FOS/DUSP1/EGR1/CRTC1/CALM1/SLC1A3/SLC1A2	12
GO:0050804	modulation of chemical synaptic transmission	11/41	418/18493	1.18528265405335e-09	4.40885813190532e-07	2.87857544250048e-07	GRM1/CREB1/RASGRF1/RAP1A/GRM5/CRTC1/CALM1/DLG4/SHANK2/RGS4/SLC1A3	11
GO:0099177	regulation of trans-synaptic signaling	11/41	419/18493	1.21539852016687e-09	4.40885813190532e-07	2.87857544250048e-07	GRM1/CREB1/RASGRF1/RAP1A/GRM5/CRTC1/CALM1/DLG4/SHANK2/RGS4/SLC1A3	11
GO:0007611	learning or memory	9/41	247/18493	2.8229348198687e-09	8.19215684725897e-07	5.34871860606701e-07	CAMK4/CREB1/PPP1R1B/RASGRF1/GRM5/FOS/CRTC1/DLG4/SHANK2	9
GO:0050890	cognition	9/41	285/18493	9.83343503815717e-09	2.37805237339434e-06	1.55264763760376e-06	CAMK4/CREB1/PPP1R1B/RASGRF1/GRM5/FOS/CRTC1/DLG4/SHANK2	9
GO:0042391	regulation of membrane potential	10/41	424/18493	2.14492387859776e-08	4.44612078263622e-06	2.90290449735035e-06	GRM1/GNAQ/NEDD4/GRM5/DLG1/CRTC1/SLC8B1/DLG4/SHANK2/RGS4	10
GO:0007215	glutamate receptor signaling pathway	6/41	90/18493	4.39991101592237e-08	7.9803386051292e-06	5.21042093990807e-06	GRM1/GNAQ/RASGRF1/GRM5/DLG4/SHANK2	6
GO:0007612	learning	6/41	141/18493	6.37339938618267e-07	0.000102753361215012	6.70884145913966e-05	CREB1/PPP1R1B/GRM5/FOS/DLG4/SHANK2	6
GO:0051592	response to calcium ion	6/41	146/18493	7.82104521027678e-07	0.000109377832249279	7.14135797630315e-05	NEDD4/FOS/DUSP1/SLC25A23/CALM1/RASGRP2	6
GO:0032412	regulation of ion transmembrane transporter activity	7/41	238/18493	8.29191009470755e-07	0.000109377832249279	7.14135797630315e-05	RASGRF1/NEDD4/GRM5/DLG1/CALM1/DLG4/SHANK2	7
GO:0010038	response to metal ion	8/41	358/18493	9.97911370725663e-07	0.0001123819452585	7.33749869292686e-05	CREB1/NEDD4/FOS/DUSP1/SLC25A23/CALM1/RASGRP2/DLG4	8
GO:0022898	regulation of transmembrane transporter activity	7/41	245/18493	1.00686787619607e-06	0.0001123819452585	7.33749869292686e-05	RASGRF1/NEDD4/GRM5/DLG1/CALM1/DLG4/SHANK2	7
GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	3/41	10/18493	1.20074117582795e-06	0.000124448246151883	8.12531622740721e-05	GRM1/GRM5/ITPR1	3
GO:0050806	positive regulation of synaptic transmission	6/41	159/18493	1.28849562435536e-06	0.000124640476729309	8.13786710119177e-05	CREB1/CRTC1/DLG4/SHANK2/RGS4/SLC1A3	6
GO:0032409	regulation of transporter activity	7/41	260/18493	1.49713662501854e-06	0.000135771577681369	8.86462475339924e-05	RASGRF1/NEDD4/GRM5/DLG1/CALM1/DLG4/SHANK2	7
GO:0048167	regulation of synaptic plasticity	6/41	173/18493	2.10607411912523e-06	0.000179759620402983	0.000117366359579734	CREB1/RASGRF1/GRM5/CRTC1/DLG4/SHANK2	6
GO:0097120	receptor localization to synapse	4/41	50/18493	4.44738525329366e-06	0.000358216560879355	0.000233882189989785	RAP1A/DLG1/DLG4/GRIP1	4
GO:0007613	memory	5/41	112/18493	4.69063725479514e-06	0.000358216560879355	0.000233882189989785	CAMK4/CREB1/PPP1R1B/RASGRF1/CRTC1	5
GO:1904062	regulation of cation transmembrane transport	7/41	314/18493	5.21297886559897e-06	0.000364636208531818	0.000238073624490287	RASGRF1/NEDD4/DLG1/CALM1/DLG4/SHANK2/RGS4	7
GO:0006874	cellular calcium ion homeostasis	8/41	448/18493	5.27729867620136e-06	0.000364636208531818	0.000238073624490287	GRM1/ITPR2/GRM5/ITPR1/SLC25A23/CALM1/SLC8B1/DLG4	8
GO:0034765	regulation of ion transmembrane transport	8/41	454/18493	5.81846661512304e-06	0.000383754320842888	0.000250555978641662	RASGRF1/NEDD4/GRM5/DLG1/CALM1/DLG4/SHANK2/RGS4	8
GO:0055074	calcium ion homeostasis	8/41	461/18493	6.50867875011736e-06	0.000397664334188672	0.000259637927215209	GRM1/ITPR2/GRM5/ITPR1/SLC25A23/CALM1/SLC8B1/DLG4	8
GO:0051282	regulation of sequestering of calcium ion	5/41	120/18493	6.57749415611862e-06	0.000397664334188672	0.000259637927215209	ITPR2/ITPR1/SLC25A23/CALM1/SLC8B1	5
GO:0051208	sequestering of calcium ion	5/41	123/18493	7.42111893801257e-06	0.000430721743162249	0.00028122134922995	ITPR2/ITPR1/SLC25A23/CALM1/SLC8B1	5
GO:0072503	cellular divalent inorganic cation homeostasis	8/41	483/18493	9.14766937577164e-06	0.000510510317855563	0.000333315888186011	GRM1/ITPR2/GRM5/ITPR1/SLC25A23/CALM1/SLC8B1/DLG4	8
GO:0051480	regulation of cytosolic calcium ion concentration	7/41	350/18493	1.05859417067169e-05	0.000568896348757268	0.000371436551112874	GRM1/ITPR2/GRM5/ITPR1/CALM1/SLC8B1/DLG4	7
