ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1901215	negative regulation of neuron death	13/54	201/18493	1.49881568462224e-14	3.59116238035489e-11	1.86641995253486e-11	CD200R1/CD200/GDNF/NR4A2/BDNF/NGF/CX3CR1/IL10/IL13/EN1/NTRK1/NTF3/CX3CL1	13
GO:0001505	regulation of neurotransmitter levels	15/54	346/18493	3.98378763800909e-14	4.77257759033489e-11	2.48043198724461e-11	SLC18A2/CADPS2/DRD2/GCH1/DDC/GDNF/SLC6A3/TH/CX3CR1/IL10/NCS1/SPR/SIRPA/CD47/GCHFR	15
GO:1901214	regulation of neuron death	14/54	296/18493	9.74217046989686e-14	7.78074681529095e-11	4.0438553213642e-11	CD200R1/CD200/GDNF/NR4A2/BDNF/PITX3/NGF/CX3CR1/IL10/IL13/EN1/NTRK1/NTF3/CX3CL1	14
GO:0042136	neurotransmitter biosynthetic process	10/54	102/18493	3.2464817498518e-13	1.94464256816123e-10	1.01068102896702e-10	GCH1/DDC/SLC6A3/TH/CX3CR1/IL10/SPR/SIRPA/CD47/GCHFR	10
GO:0070997	neuron death	14/54	335/18493	5.27859293327707e-13	2.52950173362637e-10	1.31464746106669e-10	CD200R1/CD200/GDNF/NR4A2/BDNF/PITX3/NGF/CX3CR1/IL10/IL13/EN1/NTRK1/NTF3/CX3CL1	14
GO:0042133	neurotransmitter metabolic process	10/54	148/18493	1.40431813876282e-11	5.60791043412621e-09	2.91457606694109e-09	GCH1/DDC/SLC6A3/TH/CX3CR1/IL10/SPR/SIRPA/CD47/GCHFR	10
GO:0042416	dopamine biosynthetic process	5/54	12/18493	1.36903598752441e-10	4.68601460872641e-08	2.43544296728027e-08	GCH1/DDC/NR4A2/SLC6A3/TH	5
GO:0050728	negative regulation of inflammatory response	9/54	139/18493	2.3537355693218e-10	6.60502454448914e-08	3.43280205435843e-08	CD200R1/CD200/PTPRC/SOCS3/PPARG/IL10/ADCYAP1/SIRPA/CX3CL1	9
GO:0031348	negative regulation of defense response	10/54	199/18493	2.63214823958297e-10	6.60502454448914e-08	3.43280205435843e-08	DRD2/CD200R1/CD200/PTPRC/SOCS3/PPARG/IL10/ADCYAP1/SIRPA/CX3CL1	10
GO:0002683	negative regulation of immune system process	13/54	437/18493	2.75668804027093e-10	6.60502454448914e-08	3.43280205435843e-08	TGFB1/DRD2/CD200R1/CD200/PTPRC/SOCS1/PPARG/IL10/IL4/ADCYAP1/CD22/CD47/CX3CL1	13
GO:0043523	regulation of neuron apoptotic process	10/54	202/18493	3.04761605606602e-10	6.63826188212199e-08	3.4500763582068e-08	GDNF/NR4A2/BDNF/PITX3/NGF/CX3CR1/EN1/NTRK1/NTF3/CX3CL1	10
