ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0060627	regulation of vesicle-mediated transport	15/36	498/18493	7.6357632217034e-15	1.0453359850512e-11	6.12468586835578e-12	LRRK2/RAB5A/VAMP2/SYNJ1/RAC1/RAB29/RAB8A/RAB7A/SYP/CPLX1/RAC2/DNAJC6/TBC1D5/RAB10/RAB5B	15
GO:0099003	vesicle-mediated transport in synapse	10/36	205/18493	4.44688617697269e-12	3.0438935881378e-09	1.78343540360694e-09	LRRK2/RAB5A/SNAP25/VAMP2/SYNJ1/GAK/RAB8A/SYP/CPLX1/DNAJC6	10
GO:0051656	establishment of organelle localization	12/36	491/18493	7.53327911741105e-11	2.81834323502737e-08	1.65128410679394e-08	LRRK2/RAB5A/SNAP25/VAMP2/SYNJ1/PTK2/SYP/RPS15/CPLX1/STK25/RAC2/SEC16A	12
GO:0099504	synaptic vesicle cycle	9/36	195/18493	9.86038492731904e-11	2.81834323502737e-08	1.65128410679394e-08	LRRK2/RAB5A/SNAP25/VAMP2/SYNJ1/GAK/SYP/CPLX1/DNAJC6	9
GO:0032482	Rab protein signal transduction	7/36	75/18493	1.02934376735843e-10	2.81834323502737e-08	1.65128410679394e-08	RAB5A/RAB29/RAB32/RAB8A/RAB7A/RAB10/RAB5B	7
GO:0017157	regulation of exocytosis	9/36	204/18493	1.47474903532024e-10	3.31038609994159e-08	1.93957495533082e-08	LRRK2/RAB5A/VAMP2/RAB8A/RAB7A/SYP/CPLX1/RAC2/RAB10	9
GO:0010256	endomembrane system organization	11/36	403/18493	1.69267368148949e-10	3.31038609994159e-08	1.93957495533082e-08	LRRK2/SYNJ1/GAK/RAB29/RAB7A/SYP/STK25/SEC16A/RAB10/ARHGEF7/RAB5B	11
GO:0036465	synaptic vesicle recycling	6/36	65/18493	2.66976611540228e-09	4.56863726498216e-07	2.67679181570598e-07	LRRK2/RAB5A/SYNJ1/GAK/SYP/DNAJC6	6
GO:0016079	synaptic vesicle exocytosis	7/36	123/18493	3.44786776555826e-09	5.24458996783251e-07	3.07283653491859e-07	LRRK2/RAB5A/SNAP25/VAMP2/SYNJ1/SYP/CPLX1	7
GO:0007265	Ras protein signal transduction	10/36	430/18493	6.16195773405657e-09	8.15876026627167e-07	4.78026628956904e-07	RAB5A/RAC1/RAB29/RAB32/RAB8A/RAB7A/RAC2/RAB10/ARHGEF7/RAB5B	10
GO:0016050	vesicle organization	9/36	314/18493	6.58397633310996e-09	8.15876026627167e-07	4.78026628956904e-07	SNAP25/SYNJ1/RAB32/RAB8A/RAB7A/SYP/CPLX1/SEC16A/RAB5B	9
