ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1901215	negative regulation of neuron death	11/25	201/18493	7.41183014708052e-16	1.3622943810334e-12	5.2819042206037e-13	CD200R1/CD200/GDNF/BDNF/NGF/CX3CR1/IL10/IL13/NTRK1/NTF3/CX3CL1	11
GO:1901214	regulation of neuron death	11/25	296/18493	5.36172079356344e-14	4.92742140928481e-11	1.91046577749603e-11	CD200R1/CD200/GDNF/BDNF/NGF/CX3CR1/IL10/IL13/NTRK1/NTF3/CX3CL1	11
GO:0002683	negative regulation of immune system process	12/25	437/18493	1.02804997649101e-13	6.29851952263492e-11	2.44206959327864e-11	TGFB1/CD200R1/CD200/PTPRC/SOCS1/PPARG/ARG1/IL10/IL4/CD22/CD47/CX3CL1	12
GO:0070997	neuron death	11/25	335/18493	2.08098706704723e-13	9.56213557308202e-11	3.7074427483973e-11	CD200R1/CD200/GDNF/BDNF/NGF/CX3CR1/IL10/IL13/NTRK1/NTF3/CX3CL1	11
GO:0001818	negative regulation of cytokine production	10/25	256/18493	5.90459853855657e-13	2.1705304227734e-10	8.41560675916379e-11	TGFB1/CD200R1/CD200/CX3CR1/PTPRC/ARG1/IL10/IL13/SIRPA/CX3CL1	10
GO:0031348	negative regulation of defense response	9/25	199/18493	2.84086110978452e-12	8.70250453297323e-10	3.37414556372652e-10	CD200R1/CD200/PTPRC/SOCS3/PPARG/ARG1/IL10/SIRPA/CX3CL1	9
GO:0050728	negative regulation of inflammatory response	8/25	139/18493	8.07288633055975e-12	2.11970929650983e-09	8.2185624748706e-10	CD200R1/CD200/PTPRC/SOCS3/PPARG/IL10/SIRPA/CX3CL1	8
GO:0022409	positive regulation of cell-cell adhesion	9/25	251/18493	2.28971954289979e-11	5.26063064981227e-09	2.03965806650416e-09	TGFB1/PTPRC/SOCS1/IL10/IL4/FOXA2/SIRPA/CD47/CX3CL1	9
GO:0022407	regulation of cell-cell adhesion	10/25	388/18493	3.63694937209433e-11	7.42745882878821e-09	2.87978330398581e-09	TGFB1/PTPRC/SOCS1/ARG1/IL10/IL4/FOXA2/SIRPA/CD47/CX3CL1	10
GO:0034113	heterotypic cell-cell adhesion	6/25	59/18493	1.37190784058885e-10	2.5215666110023e-08	9.77664850609104e-09	CD200R1/CD200/PTPRC/IL10/SIRPA/CD47	6
GO:0002637	regulation of immunoglobulin production	6/25	63/18493	2.06151033907431e-10	3.44459636656235e-08	1.3355430617735e-08	TGFB1/PTPRC/IL10/IL13/IL4/CD22	6
GO:0007159	leukocyte cell-cell adhesion	9/25	327/18493	2.41211762854346e-10	3.49880733184276e-08	1.35656180267885e-08	TGFB1/CX3CR1/PTPRC/SOCS1/ARG1/IL10/IL4/SIRPA/CD47	9
