ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1904646	cellular response to amyloid-beta	2/5	28/18493	2.20449312286156e-05	0.00624884568272944	0.0020118443686833	PARP1/NAMPT	2
GO:1904645	response to amyloid-beta	2/5	31/18493	2.71099595780019e-05	0.00624884568272944	0.0020118443686833	PARP1/NAMPT	2
GO:1901653	cellular response to peptide	3/5	356/18493	6.87399108230212e-05	0.00995209795788861	0.0032041233292894	PARP1/NAMPT/ARG1	3
GO:0010043	response to zinc ion	2/5	55/18493	8.63522599382959e-05	0.00995209795788861	0.0032041233292894	PARP1/ARG1	2
GO:1901652	response to peptide	3/5	481/18493	0.000168180163397916	0.0155062110652878	0.00499229537665392	PARP1/NAMPT/ARG1	3
GO:0010212	response to ionizing radiation	2/5	146/18493	0.000609469457624716	0.0329327957967449	0.0106028638139994	PARP1/NAMPT	2
GO:0031960	response to corticosteroid	2/5	166/18493	0.000786827792862622	0.0329327957967449	0.0106028638139994	PARP1/ARG1	2
GO:0036294	cellular response to decreased oxygen levels	2/5	170/18493	0.000824963129302148	0.0329327957967449	0.0106028638139994	CHCHD2/NAMPT	2
GO:0071478	cellular response to radiation	2/5	186/18493	0.000986343969222229	0.0329327957967449	0.0106028638139994	PARP1/NAMPT	2
GO:0071453	cellular response to oxygen levels	2/5	187/18493	0.000996898772702607	0.0329327957967449	0.0106028638139994	CHCHD2/NAMPT	2
GO:1901654	response to ketone	2/5	190/18493	0.0010288931528767	0.0329327957967449	0.0106028638139994	PARP1/ARG1	2
GO:0007565	female pregnancy	2/5	191/18493	0.00103966787482848	0.0329327957967449	0.0106028638139994	NAMPT/ARG1	2
GO:0044706	multi-multicellular organism process	2/5	221/18493	0.00138837106842738	0.0329327957967449	0.0106028638139994	NAMPT/ARG1	2
GO:0071560	cellular response to transforming growth factor beta stimulus	2/5	242/18493	0.00166161493320777	0.0329327957967449	0.0106028638139994	PARP1/ARG1	2
GO:0071559	response to transforming growth factor beta	2/5	249/18493	0.00175799650256135	0.0329327957967449	0.0106028638139994	PARP1/ARG1	2
GO:0071383	cellular response to steroid hormone stimulus	2/5	259/18493	0.00190026200219511	0.0329327957967449	0.0106028638139994	PARP1/ARG1	2
GO:0034599	cellular response to oxidative stress	2/5	289/18493	0.00235919959272148	0.0329327957967449	0.0106028638139994	PARP1/ARG1	2
GO:0071375	cellular response to peptide hormone stimulus	2/5	307/18493	0.00265755222570506	0.0329327957967449	0.0106028638139994	PARP1/ARG1	2
GO:0000012	single strand break repair	1/5	10/18493	0.00270109508233451	0.0329327957967449	0.0106028638139994	PARP1	1
GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	1/5	10/18493	0.00270109508233451	0.0329327957967449	0.0106028638139994	PARP1	1
GO:0070942	neutrophil mediated cytotoxicity	1/5	10/18493	0.00270109508233451	0.0329327957967449	0.0106028638139994	ARG1	1
GO:2000551	regulation of T-helper 2 cell cytokine production	1/5	10/18493	0.00270109508233451	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0007568	aging	2/5	311/18493	0.0027261805936017	0.0329327957967449	0.0106028638139994	NAMPT/ARG1	2
GO:0071214	cellular response to abiotic stimulus	2/5	319/18493	0.00286596806562632	0.0329327957967449	0.0106028638139994	PARP1/NAMPT	2
GO:0104004	cellular response to environmental stimulus	2/5	319/18493	0.00286596806562632	0.0329327957967449	0.0106028638139994	PARP1/NAMPT	2
GO:0000050	urea cycle	1/5	11/18493	0.00297088324034911	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0010269	response to selenium ion	1/5	11/18493	0.00297088324034911	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0033197	response to vitamin E	1/5	11/18493	0.00297088324034911	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0046007	negative regulation of activated T cell proliferation	1/5	11/18493	0.00297088324034911	0.0329327957967449	0.0106028638139994	ARG1	1
GO:1904181	positive regulation of membrane depolarization	1/5	11/18493	0.00297088324034911	0.0329327957967449	0.0106028638139994	PARP1	1
GO:0036293	response to decreased oxygen levels	2/5	325/18493	0.00297301852250832	0.0329327957967449	0.0106028638139994	CHCHD2/NAMPT	2
GO:0070997	neuron death	2/5	335/18493	0.00315563367411385	0.0329327957967449	0.0106028638139994	PARP1/NAMPT	2
GO:0006527	arginine catabolic process	1/5	12/18493	0.00324061300897804	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0051712	positive regulation of killing of cells of other organism	1/5	12/18493	0.00324061300897804	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0051873	killing by host of symbiont cells	1/5	12/18493	0.00324061300897804	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0060391	positive regulation of SMAD protein signal transduction	1/5	12/18493	0.00324061300897804	0.0329327957967449	0.0106028638139994	PARP1	1
GO:0009165	nucleotide biosynthetic process	2/5	344/18493	0.00332446082010129	0.0329327957967449	0.0106028638139994	PARP1/NAMPT	2
GO:1901293	nucleoside phosphate biosynthetic process	2/5	347/18493	0.00338167595694785	0.0329327957967449	0.0106028638139994	PARP1/NAMPT	2
GO:0070482	response to oxygen levels	2/5	349/18493	0.00342007991342103	0.0329327957967449	0.0106028638139994	CHCHD2/NAMPT	2
GO:0007183	SMAD protein complex assembly	1/5	13/18493	0.00351028439769929	0.0329327957967449	0.0106028638139994	PARP1	1
GO:0009635	response to herbicide	1/5	13/18493	0.00351028439769929	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0019627	urea metabolic process	1/5	13/18493	0.00351028439769929	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0035745	T-helper 2 cell cytokine production	1/5	13/18493	0.00351028439769929	0.0329327957967449	0.0106028638139994	ARG1	1
GO:1900037	regulation of cellular response to hypoxia	1/5	13/18493	0.00351028439769929	0.0329327957967449	0.0106028638139994	CHCHD2	1
GO:0010038	response to metal ion	2/5	358/18493	0.0035954728441601	0.0329327957967449	0.0106028638139994	PARP1/ARG1	2
GO:0002829	negative regulation of type 2 immune response	1/5	14/18493	0.00377989741599005	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0015802	basic amino acid transport	1/5	14/18493	0.00377989741599005	0.0329327957967449	0.0106028638139994	ARG1	1
GO:0016540	protein autoprocessing	1/5	14/18493	0.00377989741599005	0.0329327957967449	0.0106028638139994	PARP1	1
GO:0051709	regulation of killing of cells of other organism	1/5	14/18493	0.00377989741599005	0.0329327957967449	0.0106028638139994	ARG1	1
