ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006826	iron ion transport	3/11	61/18493	5.52949135388769e-06	0.00181233437384955	0.00100889059273001	IREB2/FTL/FTH1	3
GO:0006879	cellular iron ion homeostasis	3/11	62/18493	5.80876401874855e-06	0.00181233437384955	0.00100889059273001	IREB2/FTL/FTH1	3
GO:0009060	aerobic respiration	3/11	80/18493	1.25453223752803e-05	0.00226673742763392	0.00126184775829823	IREB2/PANK2/VCP	3
GO:0055072	iron ion homeostasis	3/11	84/18493	1.45303681258584e-05	0.00226673742763392	0.00126184775829823	IREB2/FTL/FTH1	3
GO:0046916	cellular transition metal ion homeostasis	3/11	109/18493	3.17547416099705e-05	0.00299809238958567	0.00166897855695558	IREB2/FTL/FTH1	3
GO:0000041	transition metal ion transport	3/11	110/18493	3.26344440135943e-05	0.00299809238958567	0.00166897855695558	IREB2/FTL/FTH1	3
GO:0051238	sequestering of metal ion	2/11	15/18493	3.36324466780443e-05	0.00299809238958567	0.00166897855695558	FTL/FTH1	2
GO:0055076	transition metal ion homeostasis	3/11	136/18493	6.14803896574693e-05	0.0047954703932826	0.00266954323512696	IREB2/FTL/FTH1	3
GO:0006091	generation of precursor metabolites and energy	4/11	471/18493	0.000118921069766497	0.00824519417047713	0.00458993602607533	IREB2/PANK2/VCP/ACSS2	4
GO:0045333	cellular respiration	3/11	176/18493	0.000132191219832153	0.00824873211752634	0.00459190553101162	IREB2/PANK2/VCP	3
GO:0009152	purine ribonucleotide biosynthetic process	3/11	239/18493	0.000325767073605755	0.0183568980208221	0.0102189209630083	PANK2/VCP/ACSS2	3
GO:0009260	ribonucleotide biosynthetic process	3/11	253/18493	0.00038494194710413	0.0183568980208221	0.0102189209630083	PANK2/VCP/ACSS2	3
GO:0006164	purine nucleotide biosynthetic process	3/11	258/18493	0.000407647428030448	0.0183568980208221	0.0102189209630083	PANK2/VCP/ACSS2	3
GO:0046390	ribose phosphate biosynthetic process	3/11	259/18493	0.000412289987265625	0.0183568980208221	0.0102189209630083	PANK2/VCP/ACSS2	3
GO:0015980	energy derivation by oxidation of organic compounds	3/11	267/18493	0.000450666337330845	0.0183568980208221	0.0102189209630083	IREB2/PANK2/VCP	3
GO:0072522	purine-containing compound biosynthetic process	3/11	271/18493	0.000470689692841593	0.0183568980208221	0.0102189209630083	PANK2/VCP/ACSS2	3
GO:0051188	cofactor biosynthetic process	3/11	279/18493	0.00051244114260957	0.0188096042934336	0.0104709335641584	IREB2/PANK2/ACSS2	3
GO:0033866	nucleoside bisphosphate biosynthetic process	2/11	67/18493	0.000696352087904696	0.0213117058240535	0.0118638038494225	PANK2/ACSS2	2
GO:0034030	ribonucleoside bisphosphate biosynthetic process	2/11	67/18493	0.000696352087904696	0.0213117058240535	0.0118638038494225	PANK2/ACSS2	2
GO:0034033	purine nucleoside bisphosphate biosynthetic process	2/11	67/18493	0.000696352087904696	0.0213117058240535	0.0118638038494225	PANK2/ACSS2	2
GO:0051881	regulation of mitochondrial membrane potential	2/11	68/18493	0.000717220869078722	0.0213117058240535	0.0118638038494225	PANK2/VCP	2
GO:0009165	nucleotide biosynthetic process	3/11	344/18493	0.000942262905219762	0.0253545879382281	0.014114396119459	PANK2/VCP/ACSS2	3
GO:1901293	nucleoside phosphate biosynthetic process	3/11	347/18493	0.000966255932720765	0.0253545879382281	0.014114396119459	PANK2/VCP/ACSS2	3
GO:0006732	coenzyme metabolic process	3/11	351/18493	0.000998849731593824	0.0253545879382281	0.014114396119459	PANK2/VCP/ACSS2	3
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	2/11	81/18493	0.00101580881162773	0.0253545879382281	0.014114396119459	SIRT2/VCP	2
GO:0030901	midbrain development	2/11	92/18493	0.00130772326334465	0.031055736198951	0.017288112256501	SIRT2/LMX1A	2
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	2/11	94/18493	0.00136463200664322	0.031055736198951	0.017288112256501	SIRT2/VCP	2
GO:0051651	maintenance of location in cell	2/11	95/18493	0.0013935266243119	0.031055736198951	0.017288112256501	FTL/FTH1	2
GO:1903008	organelle disassembly	2/11	97/18493	0.00145219487840609	0.031247227728462	0.01739471179216	WDR45/VCP	2
GO:1901800	positive regulation of proteasomal protein catabolic process	2/11	103/18493	0.00163521061384191	0.0340123807679117	0.018934017633959	SIRT2/VCP	2
GO:0007613	memory	2/11	112/18493	0.00192934040948596	0.0388357553393303	0.0216190945714895	LMX1A/PLA2G6	2
GO:0034248	regulation of cellular amide metabolic process	3/11	453/18493	0.00208072485972762	0.0391012332631884	0.0217668808651352	TACO1/IREB2/PLA2G6	3
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	2/11	118/18493	0.00213840570935285	0.0391012332631884	0.0217668808651352	SIRT2/VCP	2
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	2/11	121/18493	0.00224680841988779	0.0391012332631884	0.0217668808651352	SIRT2/VCP	2
GO:0006914	autophagy	3/11	466/18493	0.00225584038056856	0.0391012332631884	0.0217668808651352	SIRT2/WDR45/VCP	3
GO:0061919	process utilizing autophagic mechanism	3/11	466/18493	0.00225584038056856	0.0391012332631884	0.0217668808651352	SIRT2/WDR45/VCP	3
GO:0043312	neutrophil degranulation	3/11	485/18493	0.00252802336293802	0.0403436562345565	0.0224585130860385	FTL/FTH1/VCP	3
GO:0002283	neutrophil activation involved in immune response	3/11	488/18493	0.00257279247967508	0.0403436562345565	0.0224585130860385	FTL/FTH1/VCP	3
GO:0009150	purine ribonucleotide metabolic process	3/11	488/18493	0.00257279247967508	0.0403436562345565	0.0224585130860385	PANK2/VCP/ACSS2	3
GO:0042119	neutrophil activation	3/11	498/18493	0.00272560616625187	0.0403436562345565	0.0224585130860385	FTL/FTH1/VCP	3
GO:0002446	neutrophil mediated immunity	3/11	499/18493	0.00274119262964578	0.0403436562345565	0.0224585130860385	FTL/FTH1/VCP	3
GO:0033865	nucleoside bisphosphate metabolic process	2/11	138/18493	0.0029093982861459	0.0403436562345565	0.0224585130860385	PANK2/ACSS2	2
GO:0033875	ribonucleoside bisphosphate metabolic process	2/11	138/18493	0.0029093982861459	0.0403436562345565	0.0224585130860385	PANK2/ACSS2	2
GO:0034032	purine nucleoside bisphosphate metabolic process	2/11	138/18493	0.0029093982861459	0.0403436562345565	0.0224585130860385	PANK2/ACSS2	2
GO:1903364	positive regulation of cellular protein catabolic process	2/11	138/18493	0.0029093982861459	0.0403436562345565	0.0224585130860385	SIRT2/VCP	2
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	2/11	147/18493	0.00329310298945141	0.0446716579438626	0.024867825778466	SIRT2/VCP	2
GO:0016999	antibiotic metabolic process	2/11	152/18493	0.00351601723253488	0.0466807394276971	0.0259862415842443	IREB2/ACSS2	2
