ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0019371	cyclooxygenase pathway	4/4	11/18493	6.77386625240513e-14	1.27348685545216e-11	2.99476192211595e-12	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0001516	prostaglandin biosynthetic process	4/4	24/18493	2.18118493327445e-12	1.36687589151866e-10	3.21437779640445e-11	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0046457	prostanoid biosynthetic process	4/4	24/18493	2.18118493327445e-12	1.36687589151866e-10	3.21437779640445e-11	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0006692	prostanoid metabolic process	4/4	36/18493	1.20913512605431e-11	4.54634807396421e-10	1.06913000619539e-10	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0006693	prostaglandin metabolic process	4/4	36/18493	1.20913512605431e-11	4.54634807396421e-10	1.06913000619539e-10	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0006636	unsaturated fatty acid biosynthetic process	4/4	47/18493	3.66127470942497e-11	1.14719940895316e-09	2.69778136483945e-10	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0046456	icosanoid biosynthetic process	4/4	49/18493	4.349150563923e-11	1.16805758002503e-09	2.74683193510926e-10	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0019369	arachidonic acid metabolic process	4/4	51/18493	5.12966417113954e-11	1.20547108021779e-09	2.83481441036659e-10	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:1901570	fatty acid derivative biosynthetic process	4/4	91/18493	5.4861542778229e-10	1.14599667136745e-08	2.69495297857967e-09	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0033559	unsaturated fatty acid metabolic process	4/4	102/18493	8.72304626653466e-10	1.63993269810852e-08	3.8565046652048e-09	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0001676	long-chain fatty acid metabolic process	4/4	108/18493	1.10005432617979e-09	1.72341844434834e-08	4.05283172803082e-09	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0006690	icosanoid metabolic process	4/4	108/18493	1.10005432617979e-09	1.72341844434834e-08	4.05283172803082e-09	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0006633	fatty acid biosynthetic process	4/4	156/18493	4.87281455799889e-09	7.04683951464455e-08	1.65715150960286e-08	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:1901568	fatty acid derivative metabolic process	4/4	160/18493	5.39740841916944e-09	7.24794844859896e-08	1.70444476394824e-08	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0072330	monocarboxylic acid biosynthetic process	4/4	293/18493	6.17522654078919e-08	7.73961726445579e-07	1.82006676991681e-07	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0006631	fatty acid metabolic process	4/4	369/18493	1.56002935414272e-07	1.8330344911177e-06	4.31060742592068e-07	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0046394	carboxylic acid biosynthetic process	4/4	412/18493	2.42860921443311e-07	2.56135471129373e-06	6.02334254615547e-07	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0016053	organic acid biosynthetic process	4/4	413/18493	2.45236089379187e-07	2.56135471129373e-06	6.02334254615547e-07	PTGES2/PTGES3/PTGDS/AKR1C3	4
GO:0016102	diterpenoid biosynthetic process	1/4	10/18493	0.00216140196857417	0.0213865036890497	0.00502930097950777	AKR1C3	1
GO:0032351	negative regulation of hormone metabolic process	1/4	11/18493	0.00237734929271627	0.0223470833515329	0.0052551931733728	AKR1C3	1
GO:0030656	regulation of vitamin metabolic process	1/4	12/18493	0.00259326156426887	0.0229616561721975	0.00539971757688854	AKR1C3	1
GO:0010566	regulation of ketone biosynthetic process	1/4	13/18493	0.00280913878702416	0.0229616561721975	0.00539971757688854	AKR1C3	1
GO:0042574	retinal metabolic process	1/4	13/18493	0.00280913878702416	0.0229616561721975	0.00539971757688854	AKR1C3	1
GO:0016114	terpenoid biosynthetic process	1/4	15/18493	0.00324078810131678	0.0230130628665405	0.00541180649717079	AKR1C3	1
GO:0034310	primary alcohol catabolic process	1/4	15/18493	0.00324078810131678	0.0230130628665405	0.00541180649717079	AKR1C3	1
GO:0042448	progesterone metabolic process	1/4	16/18493	0.00345656020043994	0.0230130628665405	0.00541180649717079	AKR1C3	1
GO:0048385	regulation of retinoic acid receptor signaling pathway	1/4	16/18493	0.00345656020043994	0.0230130628665405	0.00541180649717079	AKR1C3	1
GO:0070293	renal absorption	1/4	16/18493	0.00345656020043994	0.0230130628665405	0.00541180649717079	AKR1C3	1
GO:0045187	regulation of circadian sleep/wake cycle, sleep	1/4	17/18493	0.00367229726593732	0.0230130628665405	0.00541180649717079	PTGDS	1
GO:1902644	tertiary alcohol metabolic process	1/4	17/18493	0.00367229726593732	0.0230130628665405	0.00541180649717079	AKR1C3	1
GO:0016137	glycoside metabolic process	1/4	20/18493	0.00431929829859978	0.0238831788275517	0.00561642503223501	AKR1C3	1
GO:0042749	regulation of circadian sleep/wake cycle	1/4	20/18493	0.00431929829859978	0.0238831788275517	0.00561642503223501	PTGDS	1
GO:0050802	circadian sleep/wake cycle, sleep	1/4	20/18493	0.00431929829859978	0.0238831788275517	0.00561642503223501	PTGDS	1
GO:0051131	chaperone-mediated protein complex assembly	1/4	20/18493	0.00431929829859978	0.0238831788275517	0.00561642503223501	PTGES3	1
GO:0042573	retinoic acid metabolic process	1/4	22/18493	0.00475045722176826	0.024568553238086	0.00577759930570891	AKR1C3	1
GO:0071379	cellular response to prostaglandin stimulus	1/4	22/18493	0.00475045722176826	0.024568553238086	0.00577759930570891	AKR1C3	1
GO:0022410	circadian sleep/wake cycle process	1/4	23/18493	0.00496598416514504	0.024568553238086	0.00577759930570891	PTGDS	1
GO:2000353	positive regulation of endothelial cell apoptotic process	1/4	23/18493	0.00496598416514504	0.024568553238086	0.00577759930570891	AKR1C3	1
GO:0042745	circadian sleep/wake cycle	1/4	25/18493	0.00539693303443933	0.0253655852618649	0.00596503124859084	PTGDS	1
GO:0046885	regulation of hormone biosynthetic process	1/4	25/18493	0.00539693303443933	0.0253655852618649	0.00596503124859084	AKR1C3	1
GO:0008299	isoprenoid biosynthetic process	1/4	29/18493	0.0062584108093291	0.02675575910227	0.00629194782920124	AKR1C3	1
GO:0042572	retinol metabolic process	1/4	30/18493	0.00647369278272414	0.02675575910227	0.00629194782920124	AKR1C3	1
GO:0048384	retinoic acid receptor signaling pathway	1/4	30/18493	0.00647369278272414	0.02675575910227	0.00629194782920124	AKR1C3	1
GO:1901661	quinone metabolic process	1/4	30/18493	0.00647369278272414	0.02675575910227	0.00629194782920124	AKR1C3	1
GO:0030431	sleep	1/4	31/18493	0.0066889397755675	0.02675575910227	0.00629194782920124	PTGDS	1
GO:0034694	response to prostaglandin	1/4	31/18493	0.0066889397755675	0.02675575910227	0.00629194782920124	AKR1C3	1
GO:0051085	chaperone cofactor-dependent protein refolding	1/4	31/18493	0.0066889397755675	0.02675575910227	0.00629194782920124	PTGES3	1
GO:0032350	regulation of hormone metabolic process	1/4	36/18493	0.00776465016413808	0.0285296600482334	0.00670910258693059	AKR1C3	1
GO:0051084	'de novo' posttranslational protein folding	1/4	36/18493	0.00776465016413808	0.0285296600482334	0.00670910258693059	PTGES3	1
GO:0051973	positive regulation of telomerase activity	1/4	36/18493	0.00776465016413808	0.0285296600482334	0.00670910258693059	PTGES3	1
GO:1904037	positive regulation of epithelial cell apoptotic process	1/4	36/18493	0.00776465016413808	0.0285296600482334	0.00670910258693059	AKR1C3	1
GO:0071276	cellular response to cadmium ion	1/4	37/18493	0.00797968735324495	0.0285296600482334	0.00670910258693059	AKR1C3	1
GO:0000060	protein import into nucleus, translocation	1/4	38/18493	0.00819468958832237	0.0285296600482334	0.00670910258693059	AKR1C3	1
GO:0008207	C21-steroid hormone metabolic process	1/4	38/18493	0.00819468958832237	0.0285296600482334	0.00670910258693059	AKR1C3	1
GO:0006458	'de novo' protein folding	1/4	40/18493	0.0086245892115403	0.0289539780673139	0.00680888621963708	PTGES3	1
GO:0042181	ketone biosynthetic process	1/4	40/18493	0.0086245892115403	0.0289539780673139	0.00680888621963708	AKR1C3	1
GO:0048512	circadian behavior	1/4	41/18493	0.00883948660725675	0.0291547979327065	0.00685611149593322	PTGDS	1
GO:0007622	rhythmic behavior	1/4	42/18493	0.00905434906409452	0.029348579724996	0.00690168168224991	PTGDS	1
GO:1900034	regulation of cellular response to heat	1/4	45/18493	0.00969872683920769	0.030904417724933	0.00726755623990585	PTGES3	1
GO:0051972	regulation of telomerase activity	1/4	48/18493	0.0103427903007408	0.0324074096089879	0.00762100337949323	PTGES3	1
GO:0051055	negative regulation of lipid biosynthetic process	1/4	52/18493	0.0112010528272357	0.0345212775659068	0.00811810558660742	AKR1C3	1
GO:0046164	alcohol catabolic process	1/4	53/18493	0.01141553120632	0.0346148365610993	0.00814010714202784	AKR1C3	1
GO:0071398	cellular response to fatty acid	1/4	55/18493	0.0118443832879362	0.0353451437798732	0.00831184792135877	AKR1C3	1
GO:0017001	antibiotic catabolic process	1/4	57/18493	0.0122730958260466	0.036052218989012	0.00847812540615063	AKR1C3	1
GO:2000351	regulation of endothelial cell apoptotic process	1/4	58/18493	0.0124873997757483	0.0361174024283182	0.00849345409848468	AKR1C3	1
GO:0061077	chaperone-mediated protein folding	1/4	60/18493	0.0129159030553628	0.0364680049771662	0.00857590262620929	PTGES3	1
GO:0019748	secondary metabolic process	1/4	62/18493	0.0133442668671504	0.0364680049771662	0.00857590262620929	AKR1C3	1
GO:0046686	response to cadmium ion	1/4	63/18493	0.0135583964820675	0.0364680049771662	0.00857590262620929	AKR1C3	1
GO:0050795	regulation of behavior	1/4	64/18493	0.0137724912413766	0.0364680049771662	0.00857590262620929	PTGDS	1
GO:0071384	cellular response to corticosteroid stimulus	1/4	64/18493	0.0137724912413766	0.0364680049771662	0.00857590262620929	AKR1C3	1
GO:0072577	endothelial cell apoptotic process	1/4	64/18493	0.0137724912413766	0.0364680049771662	0.00857590262620929	AKR1C3	1
GO:2000573	positive regulation of DNA biosynthetic process	1/4	66/18493	0.0142005762083038	0.0370792823216822	0.00871965205773043	PTGES3	1
GO:0045454	cell redox homeostasis	1/4	67/18493	0.0144145664234863	0.0371224450358276	0.00872980230405801	PTGES2	1
GO:0007004	telomere maintenance via telomerase	1/4	71/18493	0.0152701789172548	0.0387945086005933	0.0091230087414609	PTGES3	1
