ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006732	coenzyme metabolic process	30/56	351/18493	2.72988322563332e-37	3.71264118686131e-34	2.55172242564462e-34	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PC/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/SLC2A1/DGAT2/GPD2/ACAT1/ACLY/DGAT1/MCEE/GPD1/GPAT4/GPAM	30
GO:0006006	glucose metabolic process	24/56	204/18493	8.43675365157497e-33	5.73699248307098e-30	3.94307223294662e-30	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/G6PC/GCK/HK1/PFKL/SLC25A11/SLC25A10/PC/GALM/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/DGAT2/GPD2/GPD1	24
GO:0009165	nucleotide biosynthetic process	27/56	344/18493	3.08448359108307e-32	1.33202267571253e-29	9.1550784522657e-30	PARP1/GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/ACAT1/ACLY/GPD1/GPAT4/GPAT3/GPAM/GPAT2	27
GO:1901293	nucleoside phosphate biosynthetic process	27/56	347/18493	3.91771375209568e-32	1.33202267571253e-29	9.1550784522657e-30	PARP1/GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/ACAT1/ACLY/GPD1/GPAT4/GPAT3/GPAM/GPAT2	27
GO:0019318	hexose metabolic process	24/56	244/18493	7.36046894893235e-31	1.69056601857693e-28	1.16193701586402e-28	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/G6PC/GCK/HK1/PFKL/SLC25A11/SLC25A10/PC/GALM/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/DGAT2/GPD2/GPD1	24
GO:0005996	monosaccharide metabolic process	25/56	287/18493	7.45837949372176e-31	1.69056601857693e-28	1.16193701586402e-28	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/G6PC/GCK/HK1/PFKL/SLC25A11/SLC25A10/PC/GALM/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/SLC2A1/DGAT2/GPD2/GPD1	25
GO:0006734	NADH metabolic process	15/56	38/18493	3.11538944857733e-29	6.05275664295024e-27	4.16009899298747e-27	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGK1/GCK/HK1/PFKL/SLC25A12/TPI1/ENO1/GPD2/GPD1	15
GO:0006094	gluconeogenesis	18/56	87/18493	3.6011573833132e-29	6.12196755163244e-27	4.20766810050279e-27	GPI/GAPDH/ALDOA/PGM1/PGK1/G6PC/GCK/SLC25A11/SLC25A10/PC/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/DGAT2/GPD2/GPD1	18
GO:0006090	pyruvate metabolic process	19/56	113/18493	6.21094804513293e-29	9.3854326015342e-27	6.4506688468749e-27	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PC/PGAM4/FBP1/SLC25A12/TPI1/ENO1/SLC16A1/GPD1	19
GO:0019319	hexose biosynthetic process	18/56	90/18493	7.05210792448838e-29	9.59086677730419e-27	6.59186509152177e-27	GPI/GAPDH/ALDOA/PGM1/PGK1/G6PC/GCK/SLC25A11/SLC25A10/PC/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/DGAT2/GPD2/GPD1	18
GO:0019674	NAD metabolic process	17/56	71/18493	9.43570094940534e-29	1.16659575374466e-26	8.01808846226981e-27	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGK1/NAMPT/GCK/HK1/PFKL/NMRK1/SLC25A12/TPI1/ENO1/GPD2/GPD1	17
GO:0019362	pyridine nucleotide metabolic process	20/56	145/18493	1.22824791794075e-28	1.28493628338417e-26	8.83145061644846e-27	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/ENO1/GPD2/GPD1	20
GO:0046496	nicotinamide nucleotide metabolic process	20/56	145/18493	1.22824791794075e-28	1.28493628338417e-26	8.83145061644846e-27	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/ENO1/GPD2/GPD1	20
GO:0072524	pyridine-containing compound metabolic process	20/56	150/18493	2.51489440169638e-28	2.28079750192843e-26	1.56760695178982e-26	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/ENO1/GPD2/GPD1	20
GO:0046364	monosaccharide biosynthetic process	18/56	96/18493	2.51558548006812e-28	2.28079750192843e-26	1.56760695178982e-26	GPI/GAPDH/ALDOA/PGM1/PGK1/G6PC/GCK/SLC25A11/SLC25A10/PC/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/DGAT2/GPD2/GPD1	18
GO:0016052	carbohydrate catabolic process	20/56	152/18493	3.32561082214444e-28	2.82676919882277e-26	1.94285684872649e-26	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/G6PC/GCK/HK1/PFKL/PGAM4/GALM/FBP1/SLC25A12/TPI1/ENO1/GPD2/GPD1	20
GO:0006733	oxidoreduction coenzyme metabolic process	20/56	162/18493	1.2698576435419e-27	1.01588611483352e-25	6.98225131557405e-26	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/ENO1/GPD2/GPD1	20
GO:0019359	nicotinamide nucleotide biosynthetic process	18/56	106/18493	1.74085920291847e-27	1.24608869261533e-25	8.56444859939947e-26	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/TPI1/ENO1/GPD1	18
GO:0019363	pyridine nucleotide biosynthetic process	18/56	106/18493	1.74085920291847e-27	1.24608869261533e-25	8.56444859939947e-26	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/TPI1/ENO1/GPD1	18
GO:0046031	ADP metabolic process	17/56	84/18493	2.26760079520702e-27	1.54196854074077e-25	1.0598050032336e-25	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PGAM4/FBP1/SLC25A12/TPI1/ENO1/GPD1	17
GO:0072525	pyridine-containing compound biosynthetic process	18/56	109/18493	2.99069470621572e-27	1.93683085735875e-25	1.33119644066143e-25	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/TPI1/ENO1/GPD1	18
GO:0009260	ribonucleotide biosynthetic process	22/56	253/18493	5.5565234920768e-27	3.43494179510202e-25	2.36085782821254e-25	PARP1/GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/ACAT1/ACLY/GPD1	22
GO:0006091	generation of precursor metabolites and energy	26/56	471/18493	5.96168715300662e-27	3.52517153395174e-25	2.42287331435692e-25	GPI/GAPDH/PFKM/ACO2/SLC25A4/ALDOA/PKLR/BPGM/PGM1/PGK1/G6PC/GCK/HK1/CS/PFKL/PGAM4/FBP1/SLC25A12/TPI1/ENO1/D2HGDH/BDH1/GPD2/ACAT1/GPD1/OXCT1	26
GO:0046390	ribose phosphate biosynthetic process	22/56	259/18493	9.4153626436241e-27	5.27581165671354e-25	3.62609965260188e-25	PARP1/GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/ACAT1/ACLY/GPD1	22
GO:0006754	ATP biosynthetic process	18/56	116/18493	9.94256189236011e-27	5.27581165671354e-25	3.62609965260188e-25	PARP1/GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PGAM4/FBP1/SLC25A12/TPI1/ENO1/GPD1	18
GO:0009108	coenzyme biosynthetic process	21/56	217/18493	1.00861105201876e-26	5.27581165671354e-25	3.62609965260188e-25	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/NAMPT/GCK/HK1/PFKL/PGAM4/NMRK1/FBP1/TPI1/SLC25A1/ENO1/ACAT1/ACLY/GPD1	21
GO:0009150	purine ribonucleotide metabolic process	26/56	488/18493	1.49533844664724e-26	7.53207513866756e-25	5.17684421295417e-25	PARP1/GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PGAM4/FBP1/SLC25A12/TPI1/SLC25A1/ENO1/DGAT2/ACAT1/ACLY/DGAT1/MCEE/GPD1/GPAT4/GPAM	26
GO:0019320	hexose catabolic process	15/56	54/18493	1.68550773903552e-26	8.1867518753154e-25	5.62680779046446e-25	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/GALM/SLC25A12/TPI1/ENO1	15
GO:0009135	purine nucleoside diphosphate metabolic process	17/56	96/18493	2.70041479065715e-26	1.22418803843124e-24	8.41392397931069e-25	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PGAM4/FBP1/SLC25A12/TPI1/ENO1/GPD1	17
GO:0009179	purine ribonucleoside diphosphate metabolic process	17/56	96/18493	2.70041479065715e-26	1.22418803843124e-24	8.41392397931069e-25	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PGAM4/FBP1/SLC25A12/TPI1/ENO1/GPD1	17
GO:0006096	glycolytic process	16/56	74/18493	2.80055446789964e-26	1.22863034720758e-24	8.44445625634934e-25	GPI/GAPDH/PFKM/ALDOA/PKLR/BPGM/PGM1/PGK1/GCK/HK1/PFKL/PGAM4/FBP1/TPI1/ENO1/GPD1	16
