ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0010769	regulation of cell morphogenesis involved in differentiation	11/34	293/18493	2.71105751488399e-12	2.46744998715168e-09	1.44558966588314e-09	LRRK2/RHOA/RAC1/OMG/DPYSL2/CDC42/LIMK1/STK25/MAG/ARHGEF7/RTN4	11
GO:0010256	endomembrane system organization	12/34	403/18493	3.46795500653784e-12	2.46744998715168e-09	1.44558966588314e-09	LRRK2/CSNK1A1/SYNJ1/GAK/RAB29/CDC42/STK25/SEC16A/RAB10/ARHGEF7/RTN4/RAB5B	12
GO:0007030	Golgi organization	8/34	144/18493	1.70026308348964e-10	8.06491455935254e-08	4.72494162148701e-08	LRRK2/CSNK1A1/GAK/RAB29/CDC42/STK25/SEC16A/ARHGEF7	8
GO:0022604	regulation of cell morphogenesis	11/34	474/18493	4.69644127193315e-10	1.46068005599704e-07	8.55759591929324e-08	LRRK2/RHOA/RAC1/OMG/DPYSL2/CDC42/LIMK1/STK25/MAG/ARHGEF7/RTN4	11
GO:0010975	regulation of neuron projection development	11/34	478/18493	5.13239654250542e-10	1.46068005599704e-07	8.55759591929324e-08	LRRK2/STK24/RHOA/GAK/RAB29/OMG/DPYSL2/LIMK1/STK25/MAG/RTN4	11
GO:0007265	Ras protein signal transduction	10/34	430/18493	3.31385032671615e-09	7.85934835819514e-07	4.60450782238455e-07	ROCK2/RHOA/RAC1/RAB29/CDC42/RAB8A/LIMK1/RAB10/ARHGEF7/RAB5B	10
GO:0010977	negative regulation of neuron projection development	7/34	148/18493	8.18502525626503e-09	1.66389870566645e-06	9.74818045558182e-07	LRRK2/RHOA/GAK/RAB29/OMG/MAG/RTN4	7
GO:0061564	axon development	10/34	493/18493	1.22210633173629e-08	2.17382163757593e-06	1.27356344044098e-06	STK24/RHOA/OMG/DPYSL2/RAB8A/LIMK1/STK25/MAG/RAB10/RTN4	10
GO:0031345	negative regulation of cell projection organization	7/34	179/18493	3.05376265012614e-08	4.41971395967734e-06	2.58935048715794e-06	LRRK2/RHOA/GAK/RAB29/OMG/MAG/RTN4	7
GO:0050770	regulation of axonogenesis	7/34	180/18493	3.17324561955825e-08	4.41971395967734e-06	2.58935048715794e-06	RHOA/OMG/DPYSL2/LIMK1/STK25/MAG/RTN4	7
GO:0051496	positive regulation of stress fiber assembly	5/34	51/18493	3.41650411500005e-08	4.41971395967734e-06	2.58935048715794e-06	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0031098	stress-activated protein kinase signaling cascade	8/34	313/18493	7.62561292509921e-08	9.04270599368014e-06	5.2977942427005e-06	STK24/RHOA/FOXO1/PAK6/CDC42/STK25/TAOK3/STK3	8
GO:0007409	axonogenesis	9/34	449/18493	8.28098910016269e-08	9.06449806887039e-06	5.31056143103551e-06	RHOA/OMG/DPYSL2/RAB8A/LIMK1/STK25/MAG/RAB10/RTN4	9
GO:0032233	positive regulation of actin filament bundle assembly	5/34	62/18493	9.27700862348838e-08	9.42941662230283e-06	5.52435400737052e-06	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0045665	negative regulation of neuron differentiation	7/34	217/18493	1.1428583404767e-07	1.08419161233223e-05	6.35188635549154e-06	LRRK2/RHOA/GAK/RAB29/OMG/MAG/RTN4	7
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	6/34	147/18493	2.54897622535305e-07	2.26699573042337e-05	1.32815077005238e-05	RHOA/RAC1/CDC42/LIMK1/STK25/ARHGEF7	6
GO:0048013	ephrin receptor signaling pathway	5/34	80/18493	3.3662037066733e-07	2.8177105144683e-05	1.65079463509923e-05	ROCK2/RHOA/RAC1/CDC42/ARHGEF7	5
GO:0051492	regulation of stress fiber assembly	5/34	83/18493	4.04960966639155e-07	3.20144141959732e-05	1.87560868759188e-05	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0050768	negative regulation of neurogenesis	7/34	279/18493	6.26403500509967e-07	4.69143253276675e-05	2.74854056733459e-05	LRRK2/RHOA/GAK/RAB29/OMG/MAG/RTN4	7
GO:0008361	regulation of cell size	6/34	175/18493	7.11382323754192e-07	4.92196277305403e-05	2.88359989367074e-05	RHOA/RAC1/DPYSL2/LIMK1/MAG/RTN4	6
GO:0110020	regulation of actomyosin structure organization	5/34	94/18493	7.54655334279825e-07	4.92196277305403e-05	2.88359989367074e-05	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0030038	contractile actin filament bundle assembly	5/34	95/18493	7.95538607029113e-07	4.92196277305403e-05	2.88359989367074e-05	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0043149	stress fiber assembly	5/34	95/18493	7.95538607029113e-07	4.92196277305403e-05	2.88359989367074e-05	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0032231	regulation of actin filament bundle assembly	5/34	97/18493	8.82547384443997e-07	5.2327705335992e-05	3.06569091438441e-05	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0051961	negative regulation of nervous system development	7/34	298/18493	9.74142062907869e-07	5.54481662207159e-05	3.2485074266233e-05	LRRK2/RHOA/GAK/RAB29/OMG/MAG/RTN4	7
GO:0021762	substantia nigra development	4/34	43/18493	1.11678593490165e-06	6.1122553283271e-05	3.58094923255913e-05	RHOA/CDC42/YWHAQ/SEC16A	4
GO:1903829	positive regulation of cellular protein localization	7/34	318/18493	1.50263334354976e-06	7.65653648438217e-05	4.4856876840113e-05	LRRK2/ROCK2/RAB29/CDC42/YWHAQ/SEC16A/RTN4	7
GO:0007266	Rho protein signal transduction	6/34	199/18493	1.50655672215531e-06	7.65653648438217e-05	4.4856876840113e-05	ROCK2/RHOA/RAC1/CDC42/LIMK1/ARHGEF7	6
GO:0010721	negative regulation of cell development	7/34	326/18493	1.77263421169549e-06	8.69813270083681e-05	5.09592121837686e-05	LRRK2/RHOA/GAK/RAB29/OMG/MAG/RTN4	7
GO:0007029	endoplasmic reticulum organization	4/34	49/18493	1.90247094054987e-06	9.02405382800821e-05	5.28686661373858e-05	GAK/SEC16A/RAB10/RTN4	4
GO:0060627	regulation of vesicle-mediated transport	8/34	498/18493	2.56192967048436e-06	0.000112792428752989	6.60810027535355e-05	LRRK2/SYNJ1/RAC1/RAB29/RAB8A/DNAJC6/RAB10/RAB5B	8
GO:0048488	synaptic vesicle endocytosis	4/34	53/18493	2.61570635899411e-06	0.000112792428752989	6.60810027535355e-05	LRRK2/SYNJ1/GAK/DNAJC6	4
GO:0140238	presynaptic endocytosis	4/34	53/18493	2.61570635899411e-06	0.000112792428752989	6.60810027535355e-05	LRRK2/SYNJ1/GAK/DNAJC6	4
GO:0048857	neural nucleus development	4/34	62/18493	4.92515612790909e-06	0.000206132269706313	0.000120765438182786	RHOA/CDC42/YWHAQ/SEC16A	4
GO:0030859	polarized epithelial cell differentiation	3/34	19/18493	5.39230661375013e-06	0.000219235780324755	0.000128442310920003	RHOA/CDC42/RAB10	3
GO:0042542	response to hydrogen peroxide	5/34	141/18493	5.58861944132104e-06	0.000220905707361107	0.000129420660746382	LRRK2/STK24/FOXO1/STK25/PRDX3	5
GO:0036465	synaptic vesicle recycling	4/34	65/18493	5.95428243878571e-06	0.00022899848406465	0.000134161925789994	LRRK2/SYNJ1/GAK/DNAJC6	4
GO:0050771	negative regulation of axonogenesis	4/34	69/18493	7.56354766553963e-06	0.000283234956001655	0.000165937112219041	RHOA/OMG/MAG/RTN4	4
GO:0051017	actin filament bundle assembly	5/34	151/18493	7.80709608131624e-06	0.000284858915992641	0.000166888531616801	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0061572	actin filament bundle organization	5/34	155/18493	8.86636287699137e-06	0.000315420859348968	0.00018479366838361	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
GO:0032482	Rab protein signal transduction	4/34	75/18493	1.0551513120835e-05	0.000366214711486542	0.000214551948439059	RAB29/RAB8A/RAB10/RAB5B	4
GO:0007045	cell-substrate adherens junction assembly	4/34	79/18493	1.29759033244121e-05	0.000429411870479963	0.000251576877183216	ROCK2/RHOA/RAC1/ARHGEF7	4
GO:0048041	focal adhesion assembly	4/34	79/18493	1.29759033244121e-05	0.000429411870479963	0.000251576877183216	ROCK2/RHOA/RAC1/ARHGEF7	4
GO:0039694	viral RNA genome replication	3/34	27/18493	1.61141960079555e-05	0.000521147748166379	0.000305321608571789	ROCK2/RAB29/CDC42	3
GO:0016055	Wnt signaling pathway	7/34	463/18493	1.76466628574663e-05	0.000549331736946475	0.000321833587795694	LRRK2/RHOA/FOXO1/CSNK1A1/RAC1/CDC42/STK3	7
GO:1902745	positive regulation of lamellipodium organization	3/34	28/18493	1.80252278378803e-05	0.000549331736946475	0.000321833587795694	RAC1/CDC42/ARHGEF7	3
GO:0198738	cell-cell signaling by wnt	7/34	465/18493	1.81437748675224e-05	0.000549331736946475	0.000321833587795694	LRRK2/RHOA/FOXO1/CSNK1A1/RAC1/CDC42/STK3	7
GO:0034333	adherens junction assembly	4/34	88/18493	1.99048046804089e-05	0.000590094522087956	0.000345715028659734	ROCK2/RHOA/RAC1/ARHGEF7	4
GO:0030516	regulation of axon extension	4/34	91/18493	2.27250224475943e-05	0.000635849709741108	0.000372521337511527	DPYSL2/LIMK1/MAG/RTN4	4
GO:0048010	vascular endothelial growth factor receptor signaling pathway	4/34	91/18493	2.27250224475943e-05	0.000635849709741108	0.000372521337511527	ROCK2/RHOA/RAC1/CDC42	4
GO:0031032	actomyosin structure organization	5/34	189/18493	2.31306663231203e-05	0.000635849709741108	0.000372521337511527	ROCK2/RHOA/RAC1/CDC42/LIMK1	5
