Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006952~defense response	27	79.41176470588235	1.3260277319688862E-21	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 3553, 3554, 4057, 1508, 114548, 5743, 4843, 834, 7132, 929, 7412, 718, 7305, 7098, 7099, 54209, 7097, 1536, 3569	34	1518	16792	8.784468728202743	3.7844831470392015E-18	3.7844831470392015E-18	2.374475341437326E-18
GOTERM_BP_ALL	GO:0031347~regulation of defense response	21	61.76470588235294	3.247021343852011E-20	3146, 4843, 5743, 7124, 177, 834, 7132, 948, 929, 3458, 718, 6850, 7098, 7099, 3553, 3554, 7097, 4057, 1508, 3569, 114548	34	676	16792	15.342499129829447	9.26699891535364E-17	4.63349945767682E-17	5.81433700685092E-17
GOTERM_BP_ALL	GO:0032496~response to lipopolysaccharide	17	50.0	7.013964919099668E-20	4843, 5743, 7124, 834, 3383, 7132, 948, 929, 7412, 3458, 7099, 54209, 3553, 7097, 4057, 3569, 114548	34	302	16792	27.80132450331126	2.0017855879110453E-16	6.672618626370151E-17	1.2559682082500663E-16
GOTERM_BP_ALL	GO:0033993~response to lipid	22	64.70588235294117	1.1975657827197625E-19	6285, 3146, 4843, 5743, 7124, 478, 834, 3383, 7132, 948, 6898, 929, 7412, 3458, 7099, 54209, 3553, 7097, 4057, 3569, 1536, 114548	34	860	16792	12.63419972640219	3.417852743882202E-16	8.544631859705505E-17	2.1444426479640835E-16
GOTERM_BP_ALL	GO:0002237~response to molecule of bacterial origin	17	50.0	1.4537280225979447E-19	4843, 5743, 7124, 834, 3383, 7132, 948, 929, 7412, 3458, 7099, 54209, 3553, 7097, 4057, 3569, 114548	34	316	16792	26.569620253164558	4.148939776494534E-16	8.297879552989068E-17	2.6031441572416956E-16
GOTERM_BP_ALL	GO:0009617~response to bacterium	19	55.88235294117647	7.5443962522773E-19	4843, 5743, 7124, 834, 3383, 7132, 948, 929, 7412, 3458, 6850, 7098, 7099, 54209, 3553, 7097, 4057, 3569, 114548	34	544	16792	17.24956747404844	2.153170690399941E-15	3.588617817333236E-16	1.3509508462893108E-15
GOTERM_BP_ALL	GO:0006955~immune response	25	73.52941176470588	2.063497466028859E-18	6285, 3146, 4843, 7124, 177, 3383, 7132, 948, 929, 7412, 3458, 7305, 718, 6850, 7098, 7099, 54209, 3553, 3554, 7097, 4057, 3569, 1536, 1508, 114548	34	1551	16792	7.960708461334244	5.8892217680463634E-15	8.413173954351948E-16	3.6950387477408345E-15
GOTERM_BP_ALL	GO:0001817~regulation of cytokine production	19	55.88235294117647	2.1473046661104665E-18	3146, 4843, 5743, 7124, 177, 834, 948, 929, 3458, 718, 6850, 7098, 7099, 3553, 7097, 4057, 1536, 3569, 114548	34	577	16792	16.263023753695585	6.128407517079271E-15	7.660509396349089E-16	3.845109613704707E-15
GOTERM_BP_ALL	GO:0001819~positive regulation of cytokine production	17	50.0	3.56669111733463E-18	5743, 3146, 7124, 177, 834, 948, 929, 3458, 718, 6850, 7098, 7099, 3553, 7097, 1536, 3569, 114548	34	386	16792	21.751295336787564	1.0179336448873033E-14	1.1310373832081147E-15	6.386759420227071E-15
GOTERM_BP_ALL	GO:0071216~cellular response to biotic stimulus	14	41.17647058823529	5.137984690112958E-18	4843, 7124, 3383, 948, 929, 3458, 6850, 7099, 54209, 3553, 7097, 4057, 3569, 114548	34	175	16792	39.51058823529412	1.4663808305582384E-14	1.466380830558238E-15	9.200424438515423E-15
GOTERM_BP_ALL	GO:0001816~cytokine production	19	55.88235294117647	1.0460860735152872E-17	3146, 4843, 5743, 7124, 177, 834, 948, 929, 3458, 718, 6850, 7098, 7099, 3553, 7097, 4057, 1536, 3569, 114548	34	631	16792	14.871259438799292	2.9855296538126294E-14	2.7141178671023904E-15	1.873192789787993E-14
GOTERM_BP_ALL	GO:0045087~innate immune response	20	58.82352941176471	5.87962695911736E-17	6285, 4843, 3146, 177, 3383, 948, 929, 7412, 3458, 7305, 718, 6850, 7098, 7099, 54209, 7097, 4057, 1536, 1508, 114548	34	836	16792	11.815367295243457	3.168576512280197E-13	2.6423307986078726E-14	1.9984014443252818E-13
GOTERM_BP_ALL	GO:0071219~cellular response to molecule of bacterial origin	13	38.23529411764706	7.356731134050489E-17	929, 3458, 7099, 54209, 4843, 7124, 3553, 7097, 4057, 3569, 3383, 948, 114548	34	155	16792	41.42239089184061	3.168576512280197E-13	2.4424906541753444E-14	1.9984014443252818E-13
GOTERM_BP_ALL	GO:0070887~cellular response to chemical stimulus	28	82.35294117647058	7.828044388607815E-17	6285, 3146, 7124, 3383, 948, 3458, 6850, 3553, 3554, 4057, 1508, 114548, 4314, 4843, 5743, 4481, 5031, 478, 834, 7132, 929, 7412, 7098, 7099, 54209, 7097, 1536, 3569	34	2648	16792	5.222320952550204	3.168576512280197E-13	2.2648549702353193E-14	1.9984014443252818E-13
GOTERM_BP_ALL	GO:0009607~response to biotic stimulus	20	58.82352941176471	1.3073750086395616E-16	4843, 5743, 3146, 7124, 834, 3383, 7132, 948, 929, 7412, 3458, 6850, 7098, 7099, 54209, 3553, 7097, 4057, 3569, 114548	34	873	16792	11.314601441951352	3.168576512280197E-13	2.1094237467877974E-14	1.9984014443252818E-13
GOTERM_BP_ALL	GO:0050663~cytokine secretion	13	38.23529411764706	1.5805233136424372E-16	929, 3458, 6850, 7099, 3146, 4843, 7124, 3553, 7097, 834, 3569, 948, 114548	34	165	16792	38.91194295900178	3.168576512280197E-13	1.9761969838327786E-14	1.9984014443252818E-13
GOTERM_BP_ALL	GO:0002376~immune system process	27	79.41176470588235	2.7425365870505485E-16	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 3554, 4057, 1508, 114548, 4318, 4843, 7132, 929, 7412, 718, 7305, 7098, 7099, 54209, 7097, 1536, 3569	34	2465	16792	5.4096647178141035	6.337153024560394E-13	3.730349362740526E-14	3.9968028886505635E-13
GOTERM_BP_ALL	GO:0050776~regulation of immune response	20	58.82352941176471	2.9228077882566354E-16	3146, 7124, 177, 3383, 948, 929, 7412, 3458, 7305, 718, 6850, 7098, 7099, 54209, 3553, 7097, 4057, 1508, 3569, 114548	34	912	16792	10.830753353973169	9.50572953684059E-13	5.284661597215745E-14	5.995204332975845E-13
GOTERM_BP_ALL	GO:0006954~inflammatory response	18	52.94117647058824	3.620791763570363E-16	4843, 5743, 3146, 7124, 177, 3383, 7132, 929, 7412, 718, 6850, 7098, 7099, 3553, 7097, 1536, 3569, 114548	34	637	16792	13.955859266783637	9.50572953684059E-13	5.007105841059456E-14	5.995204332975845E-13
GOTERM_BP_ALL	GO:0010033~response to organic substance	28	82.35294117647058	4.0852522028503687E-16	6285, 3146, 7124, 3383, 948, 3458, 6850, 3553, 3554, 4057, 1508, 114548, 4843, 5743, 4481, 5031, 478, 834, 7132, 6898, 929, 7412, 7098, 7099, 54209, 7097, 1536, 3569	34	2822	16792	4.90032100721224	1.2674306049120787E-12	6.339373470609644E-14	7.993605777301127E-13
GOTERM_BP_ALL	GO:0080134~regulation of response to stress	22	64.70588235294117	4.319017197943869E-16	4314, 3146, 4843, 5743, 7124, 177, 834, 7132, 948, 929, 3458, 718, 6850, 7098, 7099, 3553, 3554, 7097, 4057, 1508, 3569, 114548	34	1285	16792	8.455573357747769	1.2674306049120787E-12	6.039613253960852E-14	7.993605777301127E-13
GOTERM_BP_ALL	GO:0002684~positive regulation of immune system process	20	58.82352941176471	7.494871183033654E-16	3146, 7124, 177, 3383, 948, 929, 7412, 3458, 718, 6850, 7098, 7099, 54209, 3553, 3554, 7097, 4057, 1508, 3569, 114548	34	960	16792	10.28921568627451	2.2180035585961377E-12	1.0080825063596421E-13	1.3877787807814457E-12
GOTERM_BP_ALL	GO:0048584~positive regulation of response to stimulus	25	73.52941176470588	1.031282882318056E-15	6285, 4314, 4318, 3146, 5743, 7124, 177, 834, 3383, 7132, 948, 929, 3458, 718, 6850, 7098, 7099, 54209, 3553, 3554, 7097, 4057, 3569, 1508, 114548	34	2030	16792	6.082294986960302	2.851718861052177E-12	1.2401191185062999E-13	1.787459069646502E-12
GOTERM_BP_ALL	GO:0006950~response to stress	30	88.23529411764706	1.0455201843859194E-15	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 3554, 4057, 1508, 114548, 4314, 5743, 4843, 834, 7132, 6898, 929, 7412, 7305, 718, 7098, 7099, 54209, 7097, 1536, 3569	34	3677	16792	4.029499752035707	2.851718861052177E-12	1.1879386363489175E-13	1.787459069646502E-12
GOTERM_BP_ALL	GO:0051707~response to other organism	19	55.88235294117647	1.2538570312162284E-15	4843, 5743, 7124, 834, 3383, 7132, 948, 929, 7412, 3458, 6850, 7098, 7099, 54209, 3553, 7097, 4057, 3569, 114548	34	829	16792	11.319378414815867	3.4854341635082164E-12	1.3944401189291966E-13	2.1871393585115584E-12
GOTERM_BP_ALL	GO:0043207~response to external biotic stimulus	19	55.88235294117647	1.2538570312162284E-15	4843, 5743, 7124, 834, 3383, 7132, 948, 929, 7412, 3458, 6850, 7098, 7099, 54209, 3553, 7097, 4057, 3569, 114548	34	829	16792	11.319378414815867	3.4854341635082164E-12	1.3944401189291966E-13	2.1871393585115584E-12
GOTERM_BP_ALL	GO:0032101~regulation of response to external stimulus	18	52.94117647058824	2.916923609037364E-15	4843, 5743, 3146, 7124, 177, 834, 7132, 948, 718, 6850, 7098, 7099, 3553, 3554, 7097, 4057, 3569, 114548	34	721	16792	12.329933915313697	8.238298931928512E-12	3.168576512280197E-13	5.1736392947532295E-12
GOTERM_BP_ALL	GO:0071222~cellular response to lipopolysaccharide	12	35.294117647058826	2.9781592683955997E-15	929, 3458, 7099, 4843, 7124, 3553, 7097, 4057, 3569, 3383, 948, 114548	34	149	16792	39.7757599684169	8.555156583156531E-12	3.168576512280197E-13	5.362377208939506E-12
GOTERM_BP_ALL	GO:0072593~reactive oxygen species metabolic process	13	38.23529411764706	5.870563522197359E-15	4314, 3458, 6850, 7099, 5743, 4843, 7124, 3553, 7097, 1536, 3569, 3383, 948	34	222	16792	28.921038685744566	1.6793455515085043E-11	5.997424779025096E-13	1.0536016503692736E-11
