Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:1902578~single-organism localization	27	71.05263157894737	2.8561758038703607E-10	4208, 3146, 177, 3312, 948, 10015, 6850, 481, 10461, 10133, 55737, 302, 6622, 10059, 4481, 5031, 478, 7337, 351, 718, 9868, 54209, 7097, 11124, 3958, 10452, 3064	38	3614	16792	3.3013718579792037	8.005856152459856E-7	8.005856152459856E-7	5.104132561051244E-7
GOTERM_BP_ALL	GO:0051050~positive regulation of transport	16	42.10526315789473	3.2334913584955864E-10	55737, 1263, 302, 6622, 10059, 3146, 948, 10015, 718, 6850, 9776, 481, 7097, 3958, 10461, 3064	38	920	16792	7.68512585812357	9.063471875236928E-7	4.531736964574762E-7	5.77841552384939E-7
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	30	78.94736842105263	3.462727235368528E-10	6285, 4208, 3146, 177, 3312, 1786, 3315, 948, 10015, 6850, 9776, 481, 10461, 55737, 1263, 302, 6622, 10059, 4481, 5031, 7337, 351, 10769, 718, 54209, 2869, 7097, 11124, 3958, 3064	38	4744	16792	2.7944439513623855	9.706018433419672E-7	3.235340524376795E-7	6.188071277613005E-7
GOTERM_BP_ALL	GO:0032879~regulation of localization	23	60.526315789473685	4.533445906847229E-10	55737, 4208, 1263, 302, 6622, 10059, 3146, 4481, 5031, 3312, 3315, 948, 10015, 718, 6850, 9776, 54209, 481, 7097, 3958, 11124, 10461, 3064	38	2473	16792	4.109817609125929	1.2707240620857263E-6	3.1768116692809656E-7	8.101501469681693E-7
GOTERM_BP_ALL	GO:0023051~regulation of signaling	25	65.78947368421053	5.356081178400101E-10	6285, 4208, 3146, 177, 3315, 948, 6850, 481, 10133, 55737, 1263, 6622, 302, 10059, 478, 351, 7337, 10769, 718, 54209, 2869, 7097, 3958, 11124, 3064	38	3070	16792	3.5984913423624207	1.5013084153636669E-6	3.002618633729526E-7	9.571593073687268E-7
GOTERM_BP_ALL	GO:0044765~single-organism transport	26	68.42105263157895	6.608389889784412E-10	4208, 3146, 3312, 948, 10015, 6850, 481, 10461, 10133, 55737, 302, 6622, 10059, 4481, 5031, 478, 7337, 351, 718, 9868, 54209, 7097, 11124, 3958, 10452, 3064	38	3415	16792	3.364352315635355	1.8523298314088166E-6	3.087218768405009E-7	1.180953246304739E-6
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	31	81.57894736842105	6.744258870323001E-10	6285, 4208, 3146, 3902, 177, 3312, 1786, 3315, 948, 10015, 6850, 9776, 481, 10461, 55737, 1263, 302, 6622, 10059, 4481, 5031, 351, 7337, 10769, 718, 54209, 7097, 2869, 11124, 3958, 3064	38	5285	16792	2.592003186774884	1.89041386711164E-6	2.700593426663289E-7	1.2052337572399097E-6
GOTERM_BP_ALL	GO:0048583~regulation of response to stimulus	26	68.42105263157895	2.6366014505942315E-9	4208, 6285, 3146, 3902, 177, 3312, 3315, 948, 6850, 10133, 55737, 1263, 302, 6622, 10059, 7337, 351, 10769, 718, 7305, 54209, 2869, 7097, 11124, 3958, 3064	38	3636	16792	3.1598633547565282	7.390366684845162E-6	9.237988225496707E-7	4.711742707108613E-6
GOTERM_BP_ALL	GO:0009966~regulation of signal transduction	23	60.526315789473685	3.0718247882813465E-9	55737, 4208, 6285, 1263, 302, 6622, 3146, 10059, 177, 3315, 7337, 351, 948, 10769, 718, 6850, 54209, 2869, 7097, 3958, 11124, 10133, 3064	38	2728	16792	3.7256521068066055	8.610287843602293E-6	9.567023103729255E-7	5.489509147249549E-6
GOTERM_BP_ALL	GO:0016192~vesicle-mediated transport	18	47.368421052631575	3.5506318151551308E-9	55737, 302, 6622, 10059, 3146, 4481, 3312, 7337, 351, 948, 10015, 718, 6850, 54209, 3958, 10133, 10461, 3064	38	1494	16792	5.324032974001268	9.952371395893778E-6	9.952415968017547E-7	6.345161884802053E-6
