Annotation Cluster 1	Enrichment Score: 12.142979760966597
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0043065~positive regulation of apoptotic process	33	45.83333333333333	6.457978117202387E-29	3725, 842, 841, 840, 2810, 5599, 2934, 140735, 2932, 2931, 1499, 7189, 56616, 27113, 5584, 10018, 578, 5580, 5601, 5300, 596, 637, 581, 324, 836, 90427, 4170, 355, 3688, 4836, 356, 3002, 7534	70	572	16792	13.83956043956044	2.2732082972552406E-25	3.247440424650343E-26	1.1835682406248015E-25
GOTERM_BP_ALL	GO:0043068~positive regulation of programmed cell death	33	45.83333333333333	8.501151394505506E-29	3725, 842, 841, 840, 2810, 5599, 2934, 140735, 2932, 2931, 1499, 7189, 56616, 27113, 5584, 10018, 578, 5580, 5601, 5300, 596, 637, 581, 324, 836, 90427, 4170, 355, 3688, 4836, 356, 3002, 7534	70	577	16792	13.7196335726665	2.9924052908659382E-25	3.740506613582423E-26	1.5580252234794984E-25
GOTERM_BP_ALL	GO:0097190~apoptotic signaling pathway	33	45.83333333333333	1.1783627548155092E-28	3725, 842, 841, 2810, 5599, 2934, 140735, 5970, 2932, 2931, 1499, 56616, 27113, 10018, 4780, 578, 5580, 5601, 596, 4846, 637, 581, 836, 90427, 4170, 355, 4836, 356, 8829, 3002, 7534, 2534, 10595	70	583	16792	13.578436657681939	4.147836896950593E-25	4.6087076632784355E-26	2.1596120445495754E-25
GOTERM_BP_ALL	GO:0010942~positive regulation of cell death	33	45.83333333333333	4.199841325643562E-28	3725, 842, 841, 840, 2810, 5599, 2934, 140735, 2932, 2931, 1499, 7189, 56616, 27113, 5584, 10018, 578, 5580, 5601, 5300, 596, 637, 581, 324, 836, 90427, 4170, 355, 3688, 4836, 356, 3002, 7534	70	607	16792	13.04156272064015	1.478344146626534E-24	1.478344146626534E-25	7.697144088262485E-25
GOTERM_BP_ALL	GO:2001233~regulation of apoptotic signaling pathway	28	38.88888888888889	6.833740858158833E-27	841, 2810, 5599, 2934, 140735, 5970, 2932, 2931, 1499, 27113, 10018, 4780, 578, 5580, 5601, 4846, 596, 637, 581, 90427, 4170, 355, 4836, 8829, 356, 3002, 7534, 2534	70	380	16792	17.675789473684212	2.405476782071909E-23	2.1867970746108265E-24	1.2524351271541161E-23
GOTERM_BP_ALL	GO:1901030~positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	16	22.22222222222222	7.293281140779289E-27	841, 2810, 5599, 596, 637, 581, 140735, 2932, 2931, 90427, 4836, 27113, 3002, 7534, 10018, 578	70	39	16792	98.414652014652	2.5672349615543098E-23	2.1393624679619247E-24	1.336656113030255E-23
GOTERM_BP_ALL	GO:2001235~positive regulation of apoptotic signaling pathway	22	30.555555555555557	1.532117634112963E-25	5601, 841, 2810, 5599, 596, 637, 2934, 581, 140735, 2932, 2931, 90427, 4170, 355, 4836, 27113, 356, 3002, 7534, 10018, 578, 5580	70	177	16792	29.81630347054076	5.39305407207763E-22	4.148503132367408E-23	2.8079466045370677E-22
GOTERM_BP_ALL	GO:1901028~regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	16	22.22222222222222	3.080665298681065E-25	841, 2810, 5599, 596, 637, 581, 140735, 2932, 2931, 90427, 4836, 27113, 3002, 7534, 10018, 578	70	48	16792	79.96190476190476	1.084394185135735E-21	7.745672750969535E-23	5.646004897107579E-22
GOTERM_BP_ALL	GO:0046902~regulation of mitochondrial membrane permeability	17	23.61111111111111	2.108579246785501E-24	3099, 841, 2810, 5599, 596, 637, 581, 140735, 2932, 2931, 90427, 4836, 27113, 3002, 7534, 10018, 578	70	70	16792	58.25795918367347	7.422198948684964E-21	4.948132632456642E-22	3.86444082659265E-21
GOTERM_BP_ALL	GO:0097345~mitochondrial outer membrane permeabilization	16	22.22222222222222	2.391860403650136E-24	841, 2810, 5599, 596, 637, 581, 140735, 2932, 2931, 90427, 4836, 27113, 3002, 7534, 10018, 578	70	54	16792	71.07724867724868	8.419348620848478E-21	5.262092888030299E-22	4.3836166032019396E-21
