Annotation Cluster 1	Enrichment Score: 7.48100171787421
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006996~organelle organization	32	66.66666666666666	1.9177633920527567E-10	824, 84557, 81631, 10891, 2033, 4704, 664, 665, 23710, 9140, 8837, 23192, 11345, 8878, 3155, 253260, 2101, 9474, 6648, 55054, 5629, 10533, 207, 208, 51738, 8452, 2547, 11337, 64422, 23411, 79594, 23410	48	3753	16792	2.98285815791811	5.406174481414894E-7	3.37885990298048E-8	3.429331929538648E-7
GOTERM_BP_ALL	GO:0016043~cellular component organization	37	77.08333333333334	2.143510124892607E-8	84557, 824, 81631, 823, 10891, 2033, 4704, 664, 665, 23710, 9140, 8837, 23192, 11345, 8878, 3155, 253260, 2101, 4077, 9474, 8408, 6648, 55054, 5629, 5566, 10533, 207, 208, 51738, 8452, 32, 2547, 64422, 11337, 23411, 79594, 23410	48	6109	16792	2.118813772030338	6.042372548320518E-5	2.4170191218475523E-6	3.833009455389558E-5
GOTERM_BP_ALL	GO:0071840~cellular component organization or biogenesis	37	77.08333333333334	4.56680867446722E-8	84557, 824, 81631, 823, 10891, 2033, 4704, 664, 665, 23710, 9140, 8837, 23192, 11345, 8878, 3155, 253260, 2101, 4077, 9474, 8408, 6648, 55054, 5629, 5566, 10533, 207, 208, 51738, 8452, 32, 2547, 64422, 11337, 23411, 79594, 23410	48	6265	16792	2.066054801808992	1.2873005308222663E-4	4.597787269688958E-6	8.166332898795758E-5
GOTERM_BP_ALL	GO:0051128~regulation of cellular component organization	20	41.66666666666667	6.345410863349628E-6	824, 81631, 8408, 10891, 5629, 5566, 10533, 664, 665, 207, 208, 51738, 8837, 8452, 8878, 253260, 64422, 9474, 23411, 79594	48	2323	16792	3.011909886640838	0.017728733500131266	2.4169740777624238E-4	0.011346212586182958

Annotation Cluster 2	Enrichment Score: 6.401035216152313
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0016236~macroautophagy	18	37.5	2.497913134505521E-21	84557, 81631, 8408, 55054, 83734, 10533, 664, 665, 23710, 9140, 23192, 8878, 11345, 4077, 11337, 64422, 9474, 23411	48	203	16792	31.019704433497537	7.041617126171064E-18	7.041617126171064E-18	4.4667511869686404E-18
GOTERM_BP_ALL	GO:0006914~autophagy	21	43.75	2.7137526964790473E-20	84557, 81631, 8408, 823, 10891, 55054, 83734, 10533, 664, 665, 207, 23710, 9140, 23192, 8878, 11345, 4077, 11337, 64422, 9474, 23411	48	418	16792	17.57535885167464	7.650068851374434E-17	3.825034425687217E-17	4.852714015828536E-17
GOTERM_BP_ALL	GO:0031667~response to nutrient levels	18	37.5	2.9553295437886863E-16	84557, 81631, 8408, 6648, 10891, 2309, 5629, 10533, 207, 23710, 51738, 32, 468, 1649, 11345, 3155, 9474, 23411	48	404	16792	15.586633663366337	9.389156119254949E-13	3.1297187064183163E-13	5.995204332975845E-13
GOTERM_BP_ALL	GO:0009991~response to extracellular stimulus	18	37.5	1.0056567739999745E-15	84557, 81631, 8408, 6648, 10891, 2309, 5629, 10533, 207, 23710, 51738, 32, 468, 1649, 11345, 3155, 9474, 23411	48	435	16792	14.475862068965519	2.8167468357764847E-12	7.042144645197368E-13	1.787459069646502E-12
GOTERM_BP_ALL	GO:0007005~mitochondrion organization	20	41.66666666666667	3.176672857749778E-15	84557, 81631, 6648, 10891, 4704, 10533, 664, 665, 207, 23710, 9140, 23192, 8878, 11345, 3155, 2101, 64422, 9474, 79594, 23410	48	653	16792	10.714650331801941	9.076184248613117E-12	1.815214645262131E-12	5.7620574978045624E-12
GOTERM_BP_ALL	GO:0000422~mitophagy	10	20.833333333333336	3.212099574767497E-14	9140, 84557, 10891, 23192, 11345, 8878, 664, 64422, 23710, 9474	48	56	16792	62.4702380952381	9.044887061548934E-11	1.50748302729653E-11	5.737632591262809E-11
GOTERM_BP_ALL	GO:0061726~mitochondrion disassembly	10	20.833333333333336	3.212099574767497E-14	9140, 84557, 10891, 23192, 11345, 8878, 664, 64422, 23710, 9474	48	56	16792	62.4702380952381	9.044887061548934E-11	1.50748302729653E-11	5.737632591262809E-11
GOTERM_BP_ALL	GO:0042594~response to starvation	12	25.0	3.2837081316276757E-13	84557, 81631, 8408, 10891, 468, 1649, 11345, 3155, 10533, 23710, 9474, 23411	48	153	16792	27.437908496732028	9.25770793358538E-10	1.3225298634012006E-10	5.872524688754766E-10
GOTERM_BP_ALL	GO:1903008~organelle disassembly	10	20.833333333333336	6.554233635360939E-13	9140, 84557, 10891, 23192, 11345, 8878, 664, 64422, 23710, 9474	48	77	16792	45.43290043290043	1.847785924269374E-9	2.3097324053367174E-10	1.172117958248009E-9
GOTERM_CC_ALL	GO:0005776~autophagosome	10	20.833333333333336	9.897744742487351E-13	84557, 81631, 8408, 55054, 11345, 8878, 4077, 11337, 23710, 9474	48	87	18224	43.63984674329502	2.9791891176245144E-10	2.9791891176245144E-10	1.3232970275112166E-9
GOTERM_BP_ALL	GO:0000045~autophagosome assembly	9	18.75	6.0746942027176375E-12	9140, 84557, 81631, 23192, 55054, 11345, 64422, 23710, 9474	48	62	16792	50.78225806451613	1.7124568763016157E-8	1.9027298625573508E-9	1.0862732935379427E-8
GOTERM_BP_ALL	GO:1905037~autophagosome organization	9	18.75	7.91939047747091E-12	9140, 84557, 81631, 23192, 55054, 11345, 64422, 23710, 9474	48	64	16792	49.1953125	2.232490925457853E-8	2.232490969866774E-9	1.416149419952717E-8
GOTERM_CC_ALL	GO:0000421~autophagosome membrane	7	14.583333333333334	7.626506440690055E-11	84557, 81631, 8408, 55054, 11345, 11337, 23710	48	28	18224	94.91666666666667	2.295579648592394E-8	7.651932198982081E-9	1.0196493649416993E-7
GOTERM_CC_ALL	GO:0000407~pre-autophagosomal structure	7	14.583333333333334	1.4818741857844508E-10	9140, 8408, 55054, 8878, 10533, 4077, 9474	48	31	18224	85.73118279569893	4.4604425153416116E-8	1.1151106482643058E-8	1.9812370632976695E-7
GOTERM_BP_ALL	GO:0006995~cellular response to nitrogen starvation	6	12.5	1.7460761887092863E-10	84557, 81631, 11345, 10533, 23710, 9474	48	13	16792	161.46153846153845	4.922188771017133E-7	3.281459937110043E-8	3.122322289605961E-7
GOTERM_BP_ALL	GO:0043562~cellular response to nitrogen levels	6	12.5	1.7460761887092863E-10	84557, 81631, 11345, 10533, 23710, 9474	48	13	16792	161.46153846153845	4.922188771017133E-7	3.281459937110043E-8	3.122322289605961E-7
GOTERM_MF_ALL	GO:0044389~ubiquitin-like protein ligase binding	12	25.0	3.4443041113564726E-10	84557, 81631, 1051, 10628, 10891, 8452, 5566, 11345, 8878, 11337, 23710, 79594	48	292	16881	14.45291095890411	9.885151219801713E-8	4.9425757375765045E-8	4.5715272678492624E-7
GOTERM_BP_ALL	GO:0071496~cellular response to external stimulus	11	22.916666666666664	1.8639121554503513E-9	84557, 81631, 8408, 468, 11345, 10533, 664, 207, 23710, 9474, 23411	48	257	16792	14.973411154345007	5.2543545113747925E-6	2.5020798377628495E-7	3.333034881425334E-6
GOTERM_MF_ALL	GO:0031625~ubiquitin protein ligase binding	11	22.916666666666664	5.128391279836056E-9	84557, 81631, 10628, 10891, 8452, 5566, 11345, 8878, 11337, 23710, 79594	48	287	16881	13.479311846689894	1.4718472143293582E-6	4.906159788431452E-7	6.806768904077387E-6
GOTERM_BP_ALL	GO:0031669~cellular response to nutrient levels	9	18.75	1.2447037161461127E-8	84557, 81631, 8408, 468, 11345, 10533, 23710, 9474, 23411	48	159	16792	19.80188679245283	3.5087582441639675E-5	1.5255726635299283E-6	2.225770443509134E-5
GOTERM_BP_ALL	GO:0009267~cellular response to starvation	8	16.666666666666664	2.9474948696517073E-8	84557, 81631, 468, 11345, 10533, 23710, 9474, 23411	48	115	16792	24.33623188405797	8.308642975241032E-5	3.0773982877541073E-6	5.270688862024642E-5
GOTERM_BP_ALL	GO:0031668~cellular response to extracellular stimulus	9	18.75	4.6041258012465716E-8	84557, 81631, 8408, 468, 11345, 10533, 23710, 9474, 23411	48	188	16792	16.747340425531917	1.297818869718803E-4	4.475517894175773E-6	8.233063079066127E-5
GOTERM_BP_ALL	GO:0022411~cellular component disassembly	12	25.0	1.00493925015938E-7	824, 9140, 84557, 823, 10891, 23192, 11345, 8878, 664, 64422, 23710, 9474	48	502	16792	8.362549800796812	2.832522655081826E-4	8.584581000947722E-6	1.797023972183176E-4
GOTERM_BP_ALL	GO:0007033~vacuole organization	9	18.75	1.2525309046243793E-7	9140, 84557, 81631, 23192, 55054, 11345, 64422, 23710, 9474	48	214	16792	14.712616822429908	3.530261557025405E-4	1.0384901491411469E-5	2.2397648309357976E-4
GOTERM_CC_ALL	GO:0098805~whole membrane	17	35.41666666666667	1.4287948232890283E-7	84557, 824, 81631, 8408, 55054, 23645, 5566, 664, 665, 23710, 9140, 8837, 32, 11345, 11337, 9474, 79594	48	1363	18224	4.735387625336268	4.300580248572938E-5	5.375826457876265E-6	1.9102687838223886E-4
GOTERM_BP_ALL	GO:0044804~nucleophagy	5	10.416666666666668	2.0243763200241173E-7	9140, 23192, 10533, 64422, 9474	48	19	16792	92.06140350877193	5.705089401966124E-4	1.4632501721956181E-5	3.6199697073246995E-4
GOTERM_CC_ALL	GO:0031090~organelle membrane	21	43.75	3.0021015717135426E-6	84557, 81631, 8408, 6648, 55054, 23645, 3158, 4704, 664, 665, 23710, 9140, 32, 8452, 11345, 3155, 11337, 9474, 23411, 79594, 23410	48	2646	18224	3.013227513227513	9.032257752843442E-4	7.529999226940642E-5	0.004013676008773892
GOTERM_CC_ALL	GO:0005773~vacuole	14	29.166666666666668	7.809900792426527E-6	824, 84557, 81631, 823, 8408, 55054, 23710, 208, 1649, 11345, 8878, 4077, 11337, 9474	48	1212	18224	4.385588558855885	0.002348028376921274	1.808135988076165E-4	0.010441178822406805
GOTERM_BP_ALL	GO:0070925~organelle assembly	11	22.916666666666664	1.038608122730297E-5	9140, 84557, 81631, 8837, 23192, 55054, 5629, 11345, 64422, 23710, 9474	48	653	16792	5.893057682491067	0.028854051940577996	3.659144747688581E-4	0.01857069131406819
GOTERM_CC_ALL	GO:0044441~ciliary part	8	16.666666666666664	2.948168321315884E-5	81631, 55054, 5566, 8878, 10533, 11337, 207, 9474	48	350	18224	8.678095238095237	0.008834858694209413	5.218706874949852E-4	0.03940924199090645
GOTERM_CC_ALL	GO:0042995~cell projection	16	33.33333333333333	3.720718067855503E-5	824, 81631, 10891, 55054, 5566, 10533, 664, 207, 208, 23710, 51738, 468, 8878, 11337, 9474, 79594	48	1846	18224	3.290718671000361	0.011137088030207631	6.220047935289186E-4	0.049733820122954686
GOTERM_CC_ALL	GO:0098588~bounding membrane of organelle	15	31.25	8.30433272844217E-5	84557, 81631, 8408, 55054, 23645, 664, 665, 23710, 9140, 32, 8452, 11345, 11337, 9474, 79594	48	1742	18224	3.2692307692307696	0.024687239523497828	0.0011355856180702562	0.11097028183055802
