Annotation Cluster 1	Enrichment Score: 8.29307052880621
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006952~defense response	27	79.41176470588235	1.3260277319688862E-21	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 3553, 3554, 4057, 1508, 114548, 5743, 4843, 834, 7132, 929, 7412, 718, 7305, 7098, 7099, 54209, 7097, 1536, 3569	34	1518	16792	8.784468728202743	3.7844831470392015E-18	3.7844831470392015E-18	2.374475341437326E-18
GOTERM_BP_ALL	GO:0002376~immune system process	27	79.41176470588235	2.7425365870505485E-16	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 3554, 4057, 1508, 114548, 4318, 4843, 7132, 929, 7412, 718, 7305, 7098, 7099, 54209, 7097, 1536, 3569	34	2465	16792	5.4096647178141035	6.337153024560394E-13	3.730349362740526E-14	3.9968028886505635E-13
GOTERM_BP_ALL	GO:0009605~response to external stimulus	24	70.58823529411765	3.046799107246584E-14	3146, 4843, 5743, 7124, 177, 834, 3383, 7132, 948, 929, 7412, 3458, 718, 6850, 7098, 7099, 54209, 3553, 3554, 7097, 4057, 3569, 1536, 114548	34	2073	16792	5.717885417553418	8.681899643647739E-11	2.6308955014542335E-12	5.446754158811018E-11
GOTERM_BP_ALL	GO:0035556~intracellular signal transduction	25	73.52941176470588	4.932288713052804E-13	6285, 4318, 3146, 4843, 5743, 7124, 177, 834, 3383, 7132, 948, 929, 7412, 3458, 7305, 6850, 7098, 7099, 54209, 481, 3553, 7097, 4057, 3569, 114548	34	2657	16792	4.646992406296354	1.4077985444060914E-9	2.995315107057195E-11	8.832823361615283E-10
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	30	88.23529411764706	1.3018045870190353E-12	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 3554, 4057, 114548, 4314, 4318, 5743, 4843, 4481, 5031, 834, 7132, 929, 7412, 718, 7098, 7099, 54209, 7097, 1536, 3569	34	4744	16792	3.123202063287372	3.7154728182997587E-9	6.755407344627429E-11	2.331179693726426E-9
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	31	91.17647058823529	1.5128376568766334E-12	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 3554, 4057, 1508, 114548, 4314, 4318, 5743, 4843, 4481, 5031, 834, 7132, 929, 7412, 718, 7098, 7099, 54209, 7097, 1536, 3569	34	5285	16792	2.8969447381601645	4.317502355632996E-9	7.574563198886608E-11	2.708899771164397E-9
GOTERM_BP_ALL	GO:0051716~cellular response to stimulus	33	97.05882352941177	9.403741410432275E-12	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 3554, 4057, 1508, 114548, 4314, 4318, 4843, 5743, 4481, 5031, 478, 834, 7132, 929, 7412, 7305, 718, 7098, 7099, 54209, 7097, 1536, 3569	34	6927	16792	2.35283927343133	2.6838159583597587E-8	4.0663883371649945E-10	1.6838908045713197E-8
GOTERM_BP_ALL	GO:0007165~signal transduction	31	91.17647058823529	1.9235251233900768E-11	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 3554, 4057, 1508, 114548, 4318, 4843, 5743, 5031, 478, 834, 7132, 929, 7412, 7305, 718, 7098, 7099, 54209, 7097, 1536, 3569	34	5775	16792	2.651143366437484	5.489748766684954E-8	7.732040563368514E-10	3.4444003205180707E-8
GOTERM_BP_ALL	GO:0044707~single-multicellular organism process	31	91.17647058823529	4.361321669484889E-11	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 4057, 1508, 114548, 4314, 4318, 4843, 5743, 4481, 478, 834, 7132, 929, 7412, 7305, 718, 7098, 7099, 54209, 7097, 1536, 3569	34	5943	16792	2.5761993843473787	1.2447213393329548E-7	1.4144561077955586E-9	7.8096806799266E-8
GOTERM_BP_ALL	GO:0050896~response to stimulus	34	100.0	8.655295255793146E-11	6285, 3146, 7124, 177, 3383, 948, 3458, 6850, 481, 3553, 3554, 4057, 1508, 114548, 4314, 4318, 4843, 5743, 4481, 5031, 478, 834, 7132, 6898, 929, 7412, 7305, 718, 7098, 7099, 54209, 7097, 1536, 3569	34	8329	16792	2.0160883659502944	2.4702219436623096E-7	2.546620914145592E-9	1.5498765604249343E-7
