Annotation Cluster 1	Enrichment Score: 4.397638528878436
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:1903409~reactive oxygen species biosynthetic process	6	11.11111111111111	6.360903981446561E-6	2644, 2643, 6697, 3565, 6571, 3586	53	85	16792	22.364483906770253	0.019126488352431914	1.8390466753759327E-4	0.011468504247258426
GOTERM_BP_ALL	GO:0006809~nitric oxide biosynthetic process	5	9.25925925925926	5.1130536861744994E-5	2644, 2643, 6697, 3565, 3586	53	66	16792	24.002287021154945	0.14378715119449192	9.181361164279922E-4	0.09215156978007455
GOTERM_BP_ALL	GO:0072593~reactive oxygen species metabolic process	7	12.962962962962962	6.115385498772568E-5	7040, 2644, 2643, 6697, 3565, 6571, 3586	53	222	16792	9.990141084480708	0.16945135706477632	0.0010726542425824048	0.11020699500789988
GOTERM_BP_ALL	GO:0046209~nitric oxide metabolic process	5	9.25925925925926	6.445660727408377E-5	2644, 2643, 6697, 3565, 3586	53	70	16792	22.63072776280324	0.17773830160749404	0.0011240606821552035	0.11615570672832698
GOTERM_BP_ALL	GO:2001057~reactive nitrogen species metabolic process	5	9.25925925925926	8.015246470079145E-5	2644, 2643, 6697, 3565, 3586	53	74	16792	21.407445181030088	0.2160049995419121	0.0013005046026007827	0.14442153414567782

Annotation Cluster 2	Enrichment Score: 3.497630365757306
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0042417~dopamine metabolic process	6	11.11111111111111	1.792453794799269E-8	6531, 2643, 4929, 1644, 1813, 7054	53	27	16792	70.40670859538784	5.441741706813108E-5	4.947160285428964E-6	3.231910807866001E-5
GOTERM_BP_ALL	GO:0042416~dopamine biosynthetic process	5	9.25925925925926	2.6548399842020824E-8	6531, 2643, 4929, 1644, 7054	53	11	16792	144.0137221269297	8.059769473001133E-5	5.75719363438143E-6	4.786848851745518E-5
GOTERM_BP_ALL	GO:0042493~response to drug	12	22.22222222222222	4.050252751641732E-8	4825, 7040, 5979, 6531, 5563, 1644, 1813, 3565, 3586, 5468, 4914, 7054	53	411	16792	9.250516457788184	1.2295811617546448E-4	7.685325226769457E-6	7.3028678126974E-5
GOTERM_BP_ALL	GO:0009719~response to endogenous stimulus	20	37.03703703703704	7.482746632219562E-8	116, 9612, 3596, 2908, 8651, 6256, 5468, 4825, 7040, 1524, 6531, 4929, 5563, 1644, 6571, 1813, 9021, 3586, 7054, 4914	53	1548	16792	4.093413290429526	2.2715039373211177E-4	1.0817855595646186E-5	1.349187245147654E-4
GOTERM_BP_ALL	GO:0010243~response to organonitrogen compound	15	27.77777777777778	7.625092918127478E-8	9612, 3596, 8651, 5468, 4825, 7040, 6531, 4929, 1644, 6571, 1813, 9021, 3586, 7054, 4914	53	789	16792	6.023387617476146	2.3147103609855169E-4	1.0522573257953916E-5	1.3748531761947902E-4
GOTERM_BP_ALL	GO:0007626~locomotory behavior	9	16.666666666666664	1.2354816466463594E-7	2668, 2019, 6531, 4929, 5309, 1813, 6571, 3170, 7054	53	192	16792	14.851415094339622	3.7502191289295883E-4	1.4426520982824265E-5	2.2276517832597875E-4
