Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006635~fatty acid beta-oxidation	8	100.0	1.446228246573156E-17	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	69	16792	243.36231884057975	3.15277757752948E-15	3.15277757752948E-15	1.838255057334165E-14
GOTERM_BP_ALL	GO:0009062~fatty acid catabolic process	8	100.0	7.832837145019747E-17	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	87	16792	193.01149425287355	2.4202861936828413E-14	1.2101430968414206E-14	1.4432899320127035E-13
GOTERM_BP_ALL	GO:0019395~fatty acid oxidation	8	100.0	1.481229527886784E-16	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	95	16792	176.7578947368421	2.4202861936828413E-14	8.104628079763643E-15	1.4432899320127035E-13
GOTERM_BP_ALL	GO:0034440~lipid oxidation	8	100.0	1.7219986721201002E-16	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	97	16792	173.11340206185568	4.8405723873656825E-14	1.2101430968414206E-14	2.7755575615628914E-13
GOTERM_BP_ALL	GO:0072329~monocarboxylic acid catabolic process	8	100.0	2.847604021838802E-16	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	104	16792	161.46153846153845	7.260858581048524E-14	1.454392162258955E-14	4.218847493575595E-13
GOTERM_BP_ALL	GO:0044242~cellular lipid catabolic process	8	100.0	1.5653362878243423E-14	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	182	16792	92.26373626373626	3.412603533092806E-12	5.687672555154677E-13	1.9895196601282805E-11
GOTERM_BP_ALL	GO:0046395~carboxylic acid catabolic process	8	100.0	2.465432445585614E-14	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	194	16792	86.55670103092784	5.3730353499759076E-12	7.676081992258332E-13	3.133049375492192E-11
GOTERM_BP_ALL	GO:0016054~organic acid catabolic process	8	100.0	6.424040055420442E-14	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	222	16792	75.63963963963964	1.4013457061423651E-11	1.751709888253572E-12	8.170131238216527E-11
GOTERM_BP_ALL	GO:0030258~lipid modification	8	100.0	2.078901550361315E-13	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	262	16792	64.09160305343512	4.5331960407679617E-11	5.03685981811941E-12	2.64310795472511E-10
GOTERM_BP_ALL	GO:0016042~lipid catabolic process	8	100.0	4.698998835773285E-13	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	294	16792	57.1156462585034	1.0242651171665784E-10	1.024269558058677E-11	5.972111694063642E-10
GOTERM_BP_ALL	GO:0044282~small molecule catabolic process	8	100.0	1.3402625964177393E-12	1892, 3030, 1666, 35, 33, 1632, 34, 37	8	341	16792	49.24340175953079	2.921769493013926E-10	2.6561530752644558E-11	1.703559515675579E-9
