Annotation Cluster 1	Enrichment Score: 8.024203553703202
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005829~cytosol	31	68.88888888888889	8.656473356943903E-13	9531, 2936, 7295, 2937, 7001, 6300, 10273, 7415, 2729, 3337, 7296, 25796, 5686, 2745, 1728, 2950, 6767, 25824, 8140, 5226, 8851, 3300, 2730, 290, 5052, 3308, 9588, 1020, 10628, 2539, 4287	45	3399	18224	3.6935307770259227	1.4369638812183894E-10	1.4369638812183894E-10	1.0518252935298733E-9
GOTERM_CC_ALL	GO:0070062~extracellular exosome	26	57.77777777777777	3.1909495273517626E-10	2936, 2937, 7295, 7001, 10273, 7415, 3337, 7296, 25796, 5686, 2745, 6520, 1728, 2678, 2950, 6767, 25824, 8140, 5226, 5243, 6505, 5052, 290, 3308, 9588, 2539	45	2811	18224	3.745792323807265	5.296976401947262E-8	2.648488239831437E-8	3.877252185979785E-7
GOTERM_CC_ALL	GO:1903561~extracellular vesicle	26	57.77777777777777	3.556067560140272E-10	2936, 2937, 7295, 7001, 10273, 7415, 3337, 7296, 25796, 5686, 2745, 6520, 1728, 2678, 2950, 6767, 25824, 8140, 5226, 5243, 6505, 5052, 290, 3308, 9588, 2539	45	2825	18224	3.727229105211406	5.903072142210419E-8	1.9676907547783173E-8	4.320898860932232E-7
GOTERM_CC_ALL	GO:0043230~extracellular organelle	26	57.77777777777777	3.583605240253733E-10	2936, 2937, 7295, 7001, 10273, 7415, 3337, 7296, 25796, 5686, 2745, 6520, 1728, 2678, 2950, 6767, 25824, 8140, 5226, 5243, 6505, 5052, 290, 3308, 9588, 2539	45	2826	18224	3.725910198946292	5.948785175569071E-8	1.4871963327500737E-8	4.3543596506268045E-7
GOTERM_CC_ALL	GO:0031988~membrane-bounded vesicle	26	57.77777777777777	6.558555213173936E-8	2936, 2937, 7295, 7001, 10273, 7415, 3337, 7296, 25796, 5686, 2745, 6520, 1728, 2678, 2950, 6767, 25824, 8140, 5226, 5243, 6505, 5052, 290, 3308, 9588, 2539	45	3611	18224	2.9159297209144897	1.0887142740334532E-5	1.814532021304771E-6	7.969151999409618E-5
GOTERM_CC_ALL	GO:0031982~vesicle	26	57.77777777777777	1.4562768809078662E-7	2936, 2937, 7295, 7001, 10273, 7415, 3337, 7296, 25796, 5686, 2745, 6520, 1728, 2678, 2950, 6767, 25824, 8140, 5226, 5243, 6505, 5052, 290, 3308, 9588, 2539	45	3754	18224	2.8048540815722482	2.4173905796343043E-5	3.453450892476617E-6	1.7694882896712727E-4
GOTERM_CC_ALL	GO:0044421~extracellular region part	26	57.77777777777777	2.819774352430361E-7	2936, 2937, 7295, 7001, 10273, 7415, 3337, 7296, 25796, 5686, 2745, 6520, 1728, 2678, 2950, 6767, 25824, 8140, 5226, 5243, 6505, 5052, 290, 3308, 9588, 2539	45	3878	18224	2.715168185204286	4.680716536809015E-5	5.851015489999334E-6	3.42623986404611E-4
GOTERM_BP_ALL	GO:0044281~small molecule metabolic process	19	42.22222222222222	7.167189849834747E-7	8402, 1468, 2936, 2937, 7295, 2730, 7415, 2729, 7296, 25796, 5686, 2745, 1728, 2678, 2950, 2539, 25824, 8140, 5226	45	1951	16792	3.6340110484651746	0.001221975805259623	6.79267499005265E-5	0.001209379182998127
GOTERM_CC_ALL	GO:0005576~extracellular region	26	57.77777777777777	8.912540581130378E-6	2936, 2937, 7295, 7001, 10273, 7415, 3337, 7296, 25796, 5686, 2745, 6520, 1728, 2678, 2950, 6767, 25824, 8140, 5226, 5243, 6505, 5052, 290, 3308, 9588, 2539	45	4623	18224	2.2776167471819644	0.0014783944261539395	1.479378890585359E-4	0.010828892199310491

