Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006636~unsaturated fatty acid biosynthetic process	5	100.0	1.2811472635257187E-10	5730, 8644, 60481, 80142, 10728	5	58	16792	289.51724137931035	5.560179605623716E-8	5.560179605623716E-8	1.808156291360774E-7
GOTERM_BP_ALL	GO:0033559~unsaturated fatty acid metabolic process	5	100.0	2.0875872964911306E-9	5730, 8644, 60481, 80142, 10728	5	115	16792	146.01739130434783	9.060124896986821E-7	4.530063474339485E-7	2.946330801556485E-6
GOTERM_BP_ALL	GO:0006633~fatty acid biosynthetic process	5	100.0	5.33458161308661E-9	5730, 8644, 60481, 80142, 10728	5	145	16792	115.80689655172415	2.315205768765871E-6	7.717358518899431E-7	7.528998546835197E-6
GOTERM_BP_ALL	GO:0046457~prostanoid biosynthetic process	4	80.0	8.970402438768348E-9	5730, 8644, 80142, 10728	5	23	16792	584.0695652173914	3.8931470898173615E-6	9.732881933732784E-7	1.2660438897249549E-5
GOTERM_BP_ALL	GO:0001516~prostaglandin biosynthetic process	4	80.0	8.970402438768348E-9	5730, 8644, 80142, 10728	5	23	16792	584.0695652173914	3.8931470898173615E-6	9.732881933732784E-7	1.2660438897249549E-5
GOTERM_BP_ALL	GO:0072330~monocarboxylic acid biosynthetic process	5	100.0	1.4578037830885341E-8	5730, 8644, 60481, 80142, 10728	5	186	16792	90.27956989247312	6.326848426718712E-6	1.265372887693239E-6	2.057481270911765E-5
GOTERM_BP_ALL	GO:0006693~prostaglandin metabolic process	4	80.0	2.5113095326514024E-8	5730, 8644, 80142, 10728	5	32	16792	419.80000000000007	1.0899024137422941E-5	1.816512272156956E-6	3.544353541773404E-5
GOTERM_BP_ALL	GO:0006692~prostanoid metabolic process	4	80.0	2.5113095326514024E-8	5730, 8644, 80142, 10728	5	32	16792	419.80000000000007	1.0899024137422941E-5	1.816512272156956E-6	3.544353541773404E-5
GOTERM_BP_ALL	GO:0046394~carboxylic acid biosynthetic process	5	100.0	5.7937586283757976E-8	5730, 8644, 60481, 80142, 10728	5	262	16792	64.09160305343512	2.5144597045057004E-5	3.5921240020275746E-6	8.177058298253215E-5
GOTERM_BP_ALL	GO:0046456~icosanoid biosynthetic process	4	80.0	7.180395274717484E-8	5730, 8644, 80142, 10728	5	45	16792	298.5244444444445	3.116243106826566E-5	3.895356991412413E-6	1.0134095881353389E-4
GOTERM_BP_ALL	GO:0016053~organic acid biosynthetic process	5	100.0	7.353800239907155E-8	5730, 8644, 60481, 80142, 10728	5	278	16792	60.40287769784173	3.191498490129341E-5	3.5461597340802342E-6	1.0378831937218891E-4
GOTERM_BP_ALL	GO:0006631~fatty acid metabolic process	5	100.0	2.220892032633835E-7	5730, 8644, 60481, 80142, 10728	5	366	16792	45.87978142076503	9.638207986262248E-5	9.638626039532028E-6	3.134466801668623E-4
GOTERM_BP_ALL	GO:0001676~long-chain fatty acid metabolic process	4	80.0	5.932726583550898E-7	5730, 8644, 60481, 10728	5	90	16792	149.26222222222225	2.574472648588788E-4	2.340703605963057E-5	8.373162219688091E-4
GOTERM_BP_ALL	GO:0044283~small molecule biosynthetic process	5	100.0	7.048103591797813E-7	5730, 8644, 60481, 80142, 10728	5	488	16792	34.40983606557377	3.0584102477904107E-4	2.5490325423094262E-5	9.9473438944786E-4
GOTERM_BP_ALL	GO:0006690~icosanoid metabolic process	4	80.0	8.162169452847871E-7	5730, 8644, 80142, 10728	5	100	16792	134.336	3.541755638297728E-4	2.724872865500494E-5	0.0011519672789006563
GOTERM_BP_ALL	GO:0032787~monocarboxylic acid metabolic process	5	100.0	1.2154062943236043E-6	5730, 8644, 60481, 80142, 10728	5	559	16792	30.039355992844364	5.273475556447638E-4	3.7676908226758066E-5	0.001715358429010827
GOTERM_BP_ALL	GO:0008610~lipid biosynthetic process	5	100.0	1.889296451012929E-6	5730, 8644, 60481, 80142, 10728	5	624	16792	26.91025641025641	8.196193627347803E-4	5.4662201589450454E-5	0.00266643861219773
GOTERM_BP_ALL	GO:0019371~cyclooxygenase pathway	3	60.0	1.913986284587276E-6	5730, 8644, 10728	5	10	16792	1007.52	8.303259309366817E-4	5.191557999284502E-5	0.0027012839109219478
GOTERM_BP_ALL	GO:0019752~carboxylic acid metabolic process	5	100.0	5.8144217518403765E-6	5730, 8644, 60481, 80142, 10728	5	826	16792	20.329297820823243	0.002520285111782372	1.4842818206828312E-4	0.008205911600889237
GOTERM_BP_ALL	GO:0043436~oxoacid metabolic process	5	100.0	5.956751338089174E-6	5730, 8644, 60481, 80142, 10728	5	831	16792	20.206979542719615	0.0025818989312107465	1.436140076621628E-4	0.008406773945668355
GOTERM_BP_ALL	GO:0006082~organic acid metabolic process	5	100.0	8.45859014370957E-6	5730, 8644, 60481, 80142, 10728	5	907	16792	18.51378169790518	0.0036643136055505288	1.9319415920127092E-4	0.011937427759434183
GOTERM_BP_ALL	GO:0044255~cellular lipid metabolic process	5	100.0	1.480408546874292E-5	5730, 8644, 60481, 80142, 10728	5	1043	16792	16.099712368168742	0.00640442434081423	3.2119943700326115E-4	0.02089182066679074
GOTERM_BP_ALL	GO:0006629~lipid metabolic process	5	100.0	3.91914297512843E-5	5730, 8644, 60481, 80142, 10728	5	1330	16792	12.625563909774437	0.01686557046496795	8.096441481012517E-4	0.055298884522825276
GOTERM_BP_ALL	GO:0044711~single-organism biosynthetic process	5	100.0	4.0384841583271555E-5	5730, 8644, 60481, 80142, 10728	5	1340	16792	12.531343283582089	0.01737466423841083	7.963815910674299E-4	0.056982335973243536
GOTERM_BP_ALL	GO:0019369~arachidonic acid metabolic process	3	60.0	5.193755348649252E-5	5730, 8644, 10728	5	50	16792	201.504	0.022289322599733263	9.795843976844187E-4	0.07327746874130625
GOTERM_MF_ALL	GO:0016860~intramolecular oxidoreductase activity	3	60.0	6.001567372566928E-5	5730, 80142, 10728	5	54	16881	187.56666666666666	0.004969063555910869	0.004969063555910869	0.06425003113423866
GOTERM_BP_ALL	GO:0044281~small molecule metabolic process	5	100.0	1.8173482619436072E-4	5730, 8644, 60481, 80142, 10728	5	1951	16792	8.606868272680677	0.0758492602740427	0.0032812749127814067	0.2561872952473121
GOTERM_MF_ALL	GO:0016853~isomerase activity	3	60.0	5.624715344318902E-4	5730, 80142, 10728	5	165	16881	61.38545454545454	0.04562468391517771	0.02307865409500731	0.6006897719413207
GOTERM_MF_ALL	GO:0050220~prostaglandin-E synthase activity	2	40.0	7.107320291251188E-4	80142, 10728	5	3	16881	2250.8	0.05730429029922268	0.019478373732266352	0.7584783720867017
GOTERM_BP_ALL	GO:0048545~response to steroid hormone	3	60.0	0.0029889784364739006	5730, 8644, 10728	5	381	16792	26.444094488188977	0.7272389630116687	0.05063920439312297	4.136830171824524
GOTERM_BP_ALL	GO:0044710~single-organism metabolic process	5	100.0	0.0034236649127560655	5730, 8644, 60481, 80142, 10728	5	4063	16792	4.132906719173025	0.774270963843305	0.055639142245962114	4.725028402282916
GOTERM_BP_ALL	GO:0009725~response to hormone	3	60.0	0.014472796304609278	5730, 8644, 10728	5	854	16792	11.797658079625291	0.9982127732940392	0.20890456988073436	18.596780272474632
GOTERM_BP_ALL	GO:0033993~response to lipid	3	60.0	0.014669791119748185	5730, 8644, 10728	5	860	16792	11.715348837209303	0.9983612968984014	0.20472401727587908	18.826128566288357
GOTERM_MF_ALL	GO:0003824~catalytic activity	5	100.0	0.016141256773342903	5730, 8644, 60481, 80142, 10728	5	6018	16881	2.805084745762712	0.7409293583762694	0.28656477191266694	15.992278103006164
GOTERM_BP_ALL	GO:0014070~response to organic cyclic compound	3	60.0	0.01622081984438621	5730, 8644, 10728	5	906	16792	11.120529801324503	0.9991728767204654	0.21709454556284435	20.61102944996681
GOTERM_BP_ALL	GO:0044249~cellular biosynthetic process	5	100.0	0.017609919829281402	5730, 8644, 60481, 80142, 10728	5	6118	16792	2.7446878064727036	0.9995520368246773	0.22665239691543326	22.178561546858433
GOTERM_BP_ALL	GO:1901576~organic substance biosynthetic process	5	100.0	0.018899155978978115	5730, 8644, 60481, 80142, 10728	5	6227	16792	2.696643648626947	0.9997466483084299	0.23441909889128487	23.607624450921282
GOTERM_BP_ALL	GO:0055114~oxidation-reduction process	3	60.0	0.01897649697721959	8644, 80142, 10728	5	983	16792	10.249440488301119	0.9997551698565726	0.22882662372732598	23.692573502929235
GOTERM_BP_ALL	GO:0009058~biosynthetic process	5	100.0	0.020054018888634884	5730, 8644, 60481, 80142, 10728	5	6320	16792	2.6569620253164556	0.9998480407683363	0.23388359817301763	24.866998539880434
GOTERM_BP_ALL	GO:0031960~response to corticosteroid	2	40.0	0.03711235970968931	5730, 8644	5	158	16792	42.51139240506329	0.9999999255584082	0.3829114060295108	41.360094361806574
GOTERM_CC_ALL	GO:0044444~cytoplasmic part	5	100.0	0.038818621625710016	5730, 8644, 60481, 80142, 10728	5	8090	18224	2.2526576019777504	0.9349017918430085	0.9349017918430085	33.53789176605688
GOTERM_BP_ALL	GO:0009719~response to endogenous stimulus	3	60.0	0.04491989491626066	5730, 8644, 10728	5	1548	16792	6.508527131782945	0.9999999978259348	0.43442070552637935	47.72544880019966
GOTERM_BP_ALL	GO:0043588~skin development	2	40.0	0.055047983164421915	8644, 10728	5	236	16792	28.461016949152544	0.9999999999787267	0.49469807729283966	55.02782513666533
GOTERM_BP_ALL	GO:0071383~cellular response to steroid hormone stimulus	2	40.0	0.05618909162271215	8644, 10728	5	241	16792	27.870539419087137	0.9999999999874082	0.4925330650572659	55.78826065371596
GOTERM_BP_ALL	GO:0008283~cell proliferation	3	60.0	0.06323702011902585	5730, 8644, 10728	5	1861	16792	5.413863514239656	0.9999999999995133	0.5257781805038098	60.22647539305688
GOTERM_BP_ALL	GO:0051186~cofactor metabolic process	2	40.0	0.08861186956708546	8644, 60481	5	385	16792	17.446233766233767	1.0	0.6439009497675844	73.00578555826853
