Annotation Cluster 1	Enrichment Score: 2.8654718470454084
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0005126~cytokine receptor binding	9	36.0	2.4822587800273685E-9	7040, 3596, 6376, 4803, 627, 3565, 4908, 3586, 4914	25	273	16881	22.26065934065934	4.989338812100286E-7	4.989338812100286E-7	3.1137951661541763E-6
GOTERM_MF_ALL	GO:0005102~receptor binding	14	56.00000000000001	1.4719536611554457E-8	3596, 8651, 5468, 2668, 7040, 6376, 4803, 2674, 627, 3565, 4345, 4908, 3586, 4914	25	1462	16881	6.466046511627908	2.958622499549257E-6	1.4793123439549305E-6	1.846448077769125E-5
GOTERM_BP_ALL	GO:0048583~regulation of response to stimulus	19	76.0	3.6272620095790415E-8	3596, 961, 8651, 5468, 131450, 2668, 7040, 1524, 6376, 4803, 627, 3565, 4908, 4345, 9021, 3586, 3170, 4914, 5788	25	3636	16792	3.50987898789879	8.752200368633556E-5	8.752200368633556E-5	6.373086831601427E-5
GOTERM_BP_ALL	GO:0043066~negative regulation of apoptotic process	11	44.0	7.493883718536561E-8	2668, 3596, 6376, 1524, 4803, 627, 3565, 9021, 4908, 3586, 4914	25	818	16792	9.032371638141809	1.808110724913492E-4	9.040962319561974E-5	1.3166723591417906E-4
GOTERM_MF_ALL	GO:0008083~growth factor activity	7	28.000000000000004	8.304546870281179E-8	7040, 2668, 4803, 627, 3565, 4908, 3586	25	162	16881	29.177037037037042	1.669200059362108E-5	5.564031156257698E-6	1.0417385405414592E-4
GOTERM_BP_ALL	GO:0043069~negative regulation of programmed cell death	11	44.0	8.497044180910026E-8	2668, 3596, 6376, 1524, 4803, 627, 3565, 9021, 4908, 3586, 4914	25	829	16792	8.91252110977081	2.0501266678984997E-4	6.834222615004215E-5	1.492927126034438E-4
GOTERM_BP_ALL	GO:0065009~regulation of molecular function	17	68.0	9.03167962404745E-8	3596, 2913, 8651, 5468, 2668, 7040, 6376, 4803, 2674, 627, 3565, 4908, 9021, 3586, 3170, 4914, 5788	25	2863	16792	3.988319944114566	2.1791069324184065E-4	5.448212560177357E-5	1.5868622812442723E-4
GOTERM_BP_ALL	GO:0002376~immune system process	16	64.0	1.0649507103416687E-7	3596, 140885, 933, 961, 8651, 5468, 131450, 7040, 1524, 6376, 3565, 9021, 4345, 3586, 4914, 5788	25	2465	16792	4.359789046653145	2.5693960533168525E-4	5.139320331759567E-5	1.871113631368715E-4
GOTERM_BP_ALL	GO:0009605~response to external stimulus	15	60.0	1.071052477321501E-7	3596, 383, 961, 5468, 7040, 1524, 6376, 627, 3565, 9021, 4908, 3586, 3170, 4914, 5788	25	2073	16792	4.860202604920405	2.584115827120037E-4	4.307323511121286E-5	1.881834400974114E-4
GOTERM_BP_ALL	GO:0042981~regulation of apoptotic process	13	52.0	1.1289019278979934E-7	3596, 5468, 2668, 7040, 1524, 6376, 4803, 627, 3565, 9021, 4908, 3586, 4914	25	1400	16792	6.2370285714285725	2.723669518654992E-4	3.891410718082078E-5	1.9834755294878548E-4
