Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0044444~cytoplasmic part	57	95.0	8.20628639147936E-18	4697, 27069, 55288, 55741, 55847, 3337, 5686, 9927, 23208, 9695, 22906, 6767, 573, 89941, 3300, 84447, 5071, 7314, 3308, 7337, 10105, 92482, 9709, 4831, 26353, 231, 11331, 6742, 51024, 9531, 51651, 4129, 1374, 9627, 5413, 4706, 10273, 7415, 10327, 7965, 3030, 7334, 55669, 54832, 83693, 23327, 80762, 3799, 55626, 4728, 5245, 351, 79139, 2861, 4287, 79969, 3064	59	8090	18224	2.1762963273344367	2.4372670582693697E-15	2.4372670582693697E-15	1.094927036159919E-14
GOTERM_CC_ALL	GO:0031966~mitochondrial membrane	20	33.33333333333333	1.8447436389301904E-13	51024, 4129, 4728, 1374, 4697, 4706, 5245, 55288, 27069, 55847, 9927, 10105, 55669, 3030, 4287, 4831, 54832, 11331, 89941, 55626	59	691	18224	8.940126076185337	5.48021628077322E-11	2.74010814038661E-11	2.4619195571062846E-10
GOTERM_CC_ALL	GO:0005740~mitochondrial envelope	20	33.33333333333333	5.130340929609651E-13	51024, 4129, 4728, 1374, 4697, 4706, 5245, 55288, 27069, 55847, 9927, 10105, 55669, 3030, 4287, 4831, 54832, 11331, 89941, 55626	59	732	18224	8.439381309623043	1.523711157247476E-10	5.07903719082492E-11	6.845191080628865E-10
GOTERM_BP_ALL	GO:0035966~response to topologically incorrect protein	13	21.666666666666668	1.2421420650246015E-12	3300, 10273, 7415, 55741, 3337, 84447, 5071, 3308, 9927, 9695, 79139, 4287, 9709	58	188	16792	20.019809244314015	2.8817126462854503E-9	2.8817126462854503E-9	2.172595436888969E-9
GOTERM_CC_ALL	GO:0005737~cytoplasm	58	96.66666666666667	2.247050077867595E-12	4697, 27069, 55288, 55741, 55847, 3337, 5686, 9927, 23208, 9695, 22906, 6767, 573, 89941, 3300, 84447, 5071, 7314, 3308, 7337, 10105, 92482, 9709, 4831, 26353, 231, 11331, 6742, 51024, 9531, 51651, 4129, 1374, 9627, 5413, 4706, 10273, 7415, 10327, 155061, 7965, 3030, 7334, 55669, 54832, 83693, 23327, 80762, 3799, 55626, 4728, 5245, 351, 79139, 2861, 4287, 79969, 3064	59	10775	18224	1.6626560226513036	6.673861463468711E-10	1.6684653658671778E-10	2.998190584690974E-9
GOTERM_CC_ALL	GO:0044429~mitochondrial part	21	35.0	1.0683990274164529E-11	51024, 4129, 4728, 1374, 4697, 5245, 4706, 55288, 27069, 55847, 9927, 10105, 55669, 3030, 4287, 4831, 54832, 11331, 6742, 89941, 55626	59	990	18224	6.552028762198254	3.173150742163955E-9	6.346301262283305E-10	1.4255185920575286E-8
GOTERM_BP_ALL	GO:0006986~response to unfolded protein	12	20.0	1.158505591194439E-11	9695, 79139, 9709, 3300, 10273, 55741, 7415, 84447, 3337, 5071, 3308, 9927	58	172	16792	20.198877305533276	2.687735334294672E-8	1.3438676726984511E-8	2.0263557498623186E-8
GOTERM_CC_ALL	GO:0005739~mitochondrion	26	43.333333333333336	1.2342027825835568E-11	51024, 51651, 4129, 1374, 4697, 4706, 55288, 27069, 55847, 9927, 22906, 3030, 55669, 54832, 83693, 89941, 55626, 4728, 5245, 5071, 7314, 10105, 4287, 4831, 11331, 6742	59	1700	18224	4.724067796610169	3.665578840461592E-9	6.109297512324474E-10	1.6467383012752634E-8
GOTERM_BP_ALL	GO:0036503~ERAD pathway	10	16.666666666666664	2.161382744772247E-11	9695, 79139, 9709, 4287, 3300, 10273, 55741, 7415, 84447, 5071	58	92	16792	31.469265367316346	5.014406545544858E-8	1.6714688744201567E-8	3.780495916316795E-8
GOTERM_BP_ALL	GO:0009896~positive regulation of catabolic process	14	23.333333333333332	6.488745249976555E-11	1374, 3300, 10273, 7415, 55741, 7314, 5071, 5686, 9695, 9709, 4287, 23327, 80762, 3064	58	333	16792	12.171896033965	1.5053882340687608E-7	3.763470801665392E-8	1.1349529094317745E-7
GOTERM_CC_ALL	GO:0005741~mitochondrial outer membrane	11	18.333333333333332	8.953023159943998E-11	51024, 4129, 1374, 55669, 54832, 55288, 55847, 11331, 9927, 89941, 55626	59	163	18224	20.84475408131434	2.6590490476152695E-8	3.798641512453571E-9	1.194561227713109E-7
GOTERM_BP_ALL	GO:0009894~regulation of catabolic process	16	26.666666666666668	9.33466372094299E-11	1374, 3300, 5245, 10273, 55741, 7415, 7314, 5071, 5686, 7337, 9695, 9709, 4287, 23327, 80762, 3064	58	509	16792	9.100738432355532	2.165642364326814E-7	4.3312851083499027E-8	1.632736390533296E-7
GOTERM_MF_ALL	GO:0031625~ubiquitin protein ligase binding	13	21.666666666666668	1.32955417823723E-10	79139, 2861, 7334, 4287, 3300, 9627, 10273, 7415, 5071, 155061, 9927, 23208, 55626	57	287	16881	13.414817531633961	4.2146868661774306E-8	4.2146868661774306E-8	1.7916135242046494E-7
GOTERM_CC_ALL	GO:0031967~organelle envelope	21	35.0	1.5471327841837864E-10	51024, 4129, 4728, 1374, 4697, 5245, 4706, 55288, 27069, 55847, 9927, 351, 10105, 55669, 3030, 4287, 4831, 54832, 11331, 89941, 55626	59	1149	18224	5.645351152807894	4.5949831939395835E-8	5.743729047935631E-9	2.0642676457072184E-7
GOTERM_MF_ALL	GO:0044389~ubiquitin-like protein ligase binding	13	21.666666666666668	1.622487203746473E-10	79139, 2861, 7334, 4287, 3300, 9627, 10273, 7415, 5071, 155061, 9927, 23208, 55626	57	292	16881	13.185111751982696	5.1432858749755894E-8	2.5716429763456006E-8	2.18634998994105E-7
GOTERM_CC_ALL	GO:0031975~envelope	21	35.0	1.6710638352528902E-10	51024, 4129, 4728, 1374, 4697, 5245, 4706, 55288, 27069, 55847, 9927, 351, 10105, 55669, 3030, 4287, 4831, 54832, 11331, 89941, 55626	59	1154	18224	5.620891225802661	4.963057842477525E-8	5.514508849557842E-9	2.2296228197049572E-7
GOTERM_BP_ALL	GO:0042176~regulation of protein catabolic process	14	23.333333333333332	2.3860855569807503E-10	3300, 5245, 10273, 7415, 55741, 7314, 5071, 5686, 7337, 9695, 4287, 9709, 23327, 80762	58	370	16792	10.9547064305685	5.53571746331194E-7	9.226197894562915E-8	4.1735278566434886E-7
GOTERM_CC_ALL	GO:0031968~organelle outer membrane	11	18.333333333333332	3.285006561077882E-10	51024, 4129, 1374, 55669, 54832, 55288, 55847, 11331, 9927, 89941, 55626	59	186	18224	18.267176963732457	9.756469454558214E-8	9.756469854238503E-9	4.383033269661496E-7
GOTERM_CC_ALL	GO:0019867~outer membrane	11	18.333333333333332	4.4826365463955637E-10	51024, 4129, 1374, 55669, 54832, 55288, 55847, 11331, 9927, 89941, 55626	59	192	18224	17.69632768361582	1.331342946997438E-7	1.2103118396389334E-8	5.980975603669947E-7
GOTERM_BP_ALL	GO:0006511~ubiquitin-dependent protein catabolic process	16	26.666666666666668	5.32847856893866E-10	3300, 10273, 55741, 7415, 84447, 7314, 5071, 5686, 7337, 9695, 79139, 9709, 4287, 7334, 23327, 80762	58	577	16792	8.028207733221777	1.2362063107618226E-6	1.7660099504990256E-7	9.320098470766425E-7
GOTERM_BP_ALL	GO:0019941~modification-dependent protein catabolic process	16	26.666666666666668	6.44201597852474E-10	3300, 10273, 55741, 7415, 84447, 7314, 5071, 5686, 7337, 9695, 79139, 9709, 4287, 7334, 23327, 80762	58	585	16792	7.918420277040966	1.4945465515170397E-6	1.868184410502849E-7	1.1267797805913915E-6
GOTERM_BP_ALL	GO:0043632~modification-dependent macromolecule catabolic process	16	26.666666666666668	7.765849148932723E-10	3300, 10273, 55741, 7415, 84447, 7314, 5071, 5686, 7337, 9695, 79139, 9709, 4287, 7334, 23327, 80762	58	593	16792	7.811595045647496	1.8016753630112348E-6	2.001863117495617E-7	1.3583328573041342E-6
GOTERM_BP_ALL	GO:0045732~positive regulation of protein catabolic process	12	20.0	8.63642154958546E-10	9695, 9709, 4287, 3300, 10273, 23327, 55741, 7415, 5686, 5071, 7314, 80762	58	257	16792	13.518314772574803	2.0036477996754343E-6	2.00364960623034E-7	1.5106056072689E-6
GOTERM_BP_ALL	GO:1903322~positive regulation of protein modification by small protein conjugation or removal	11	18.333333333333332	1.104087938809377E-9	79139, 7334, 3300, 10273, 7415, 5686, 5071, 7314, 80762, 7337, 7965	58	198	16792	16.084291187739463	2.5614807235285753E-6	2.3286215511397756E-7	1.9311718557624147E-6
GOTERM_BP_ALL	GO:1903320~regulation of protein modification by small protein conjugation or removal	12	20.0	1.830991183321099E-9	79139, 9709, 7334, 3300, 10273, 7415, 5686, 5071, 7314, 80762, 7337, 7965	58	276	16792	12.587706146926537	4.247890418196398E-6	3.53991557400235E-7	3.202605891594601E-6
GOTERM_BP_ALL	GO:0007005~mitochondrion organization	16	26.666666666666668	2.8990953991340708E-9	51024, 4728, 4706, 5245, 55288, 5071, 3308, 9927, 10105, 55669, 54832, 11331, 6742, 89941, 55626, 3064	58	653	16792	7.093837461055077	6.725878737956492E-6	5.173768935495815E-7	5.070838293708135E-6
GOTERM_BP_ALL	GO:0051603~proteolysis involved in cellular protein catabolic process	16	26.666666666666668	3.1497200863937233E-9	3300, 10273, 55741, 7415, 84447, 7314, 5071, 5686, 7337, 9695, 79139, 9709, 4287, 7334, 23327, 80762	58	657	16792	7.050648191885792	7.307323806493571E-6	5.219534713329921E-7	5.509208456100367E-6
GOTERM_BP_ALL	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	13	21.666666666666668	3.6951819010746894E-9	3300, 10273, 7415, 55741, 84447, 7314, 5071, 5686, 9695, 79139, 4287, 9709, 23327	58	375	16792	10.036597701149425	8.57278536592343E-6	5.715213108326012E-7	6.463281576607471E-6
