Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0045333~cellular respiration	18	60.0	3.8151275906221475E-27	1351, 9377, 3420, 1350, 1340, 1329, 1327, 4714, 6834, 54205, 6392, 3419, 6390, 6391, 1349, 1337, 1345, 3421	30	174	16792	57.90344827586206	2.3119673199170215E-24	2.3119673199170215E-24	5.642327667327741E-24
GOTERM_CC_ALL	GO:0044429~mitochondrial part	25	83.33333333333334	3.023725218900299E-26	1351, 3420, 1350, 51106, 131474, 6392, 23408, 3419, 6390, 6391, 1349, 1347, 64216, 1345, 5442, 9377, 1340, 1329, 4714, 1327, 6834, 54205, 1337, 3421, 51142	30	990	18224	15.34006734006734	2.8725389579552842E-24	2.8725389579552842E-24	3.323693278918781E-23
GOTERM_MF_ALL	GO:0009055~electron carrier activity	16	53.333333333333336	1.5036787216999564E-25	1351, 9377, 3420, 1350, 1340, 1329, 1327, 6834, 54205, 6392, 6390, 6391, 1349, 1337, 1347, 1345	30	119	16881	75.65714285714286	2.4359595291539294E-23	2.4359595291539294E-23	1.819526172079983E-22
GOTERM_BP_ALL	GO:0015980~energy derivation by oxidation of organic compounds	18	60.0	8.919416808016092E-24	1351, 9377, 3420, 1350, 1340, 1329, 1327, 4714, 6834, 54205, 6392, 3419, 6390, 6391, 1349, 1337, 1345, 3421	30	271	16792	37.17785977859778	5.405166585657752E-21	2.702583292828876E-21	1.3191242242068865E-20
GOTERM_BP_ALL	GO:0006091~generation of precursor metabolites and energy	19	63.33333333333333	4.213193705805476E-23	1351, 9377, 3420, 1350, 1340, 1329, 1327, 4899, 4714, 6834, 54205, 6392, 3419, 6390, 6391, 1349, 1337, 1345, 3421	30	379	16792	28.060510114335973	2.5531953857181183E-20	8.510651285727062E-21	6.23104178023066E-20
GOTERM_CC_ALL	GO:0070469~respiratory chain	14	46.666666666666664	6.510890369598117E-23	1351, 9377, 1350, 54205, 1329, 6392, 6390, 6391, 1349, 1327, 4714, 1337, 1347, 6834	30	96	18224	88.58888888888889	6.1853458511182116E-21	3.0926729255591058E-21	7.156801956058898E-20
GOTERM_CC_ALL	GO:0005739~mitochondrion	26	86.66666666666667	2.416628106947706E-22	1351, 3420, 1350, 51106, 131474, 6392, 23408, 3419, 6390, 6391, 1349, 1347, 64216, 1345, 5442, 9377, 1340, 1329, 4714, 1327, 6834, 835, 54205, 1337, 3421, 51142	30	1700	18224	9.290666666666667	2.2957967016003207E-20	7.65265567200107E-21	2.656369218506409E-19
GOTERM_BP_ALL	GO:0006119~oxidative phosphorylation	14	46.666666666666664	9.459153392606772E-22	9377, 1351, 1350, 1340, 1329, 4714, 1327, 6834, 54205, 6392, 6391, 1349, 1337, 1345	30	108	16792	72.55802469135803	5.732246955919704E-19	1.433061738979926E-19	1.3989477842836376E-18
GOTERM_BP_ALL	GO:0022904~respiratory electron transport chain	14	46.666666666666664	1.0729780649051316E-21	1351, 9377, 1350, 54205, 1340, 1329, 6392, 6390, 6391, 1349, 1327, 4714, 1337, 1345	30	109	16792	71.89235474006117	6.502247073325097E-19	1.3004494146650195E-19	1.5868653611825184E-18
GOTERM_MF_ALL	GO:0015002~heme-copper terminal oxidase activity	11	36.666666666666664	1.1391996204987246E-21	1351, 9377, 1350, 1340, 1329, 1349, 1327, 1337, 1347, 1345, 6834	30	30	16881	206.32333333333332	1.845503385207934E-19	9.22751692603967E-20	1.3784882999326106E-18
