Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005759~mitochondrial matrix	11	68.75	1.159560861339968E-13	1892, 3030, 1666, 3158, 35, 4704, 33, 1632, 34, 2746, 23410	16	425	18224	29.479999999999997	1.0431655539377971E-11	1.0431655539377971E-11	1.2608802890667903E-10
GOTERM_CC_ALL	GO:0044429~mitochondrial part	12	75.0	1.2864798368780506E-11	1892, 3030, 1666, 3158, 35, 4704, 572, 33, 1632, 34, 2746, 23410	16	990	18224	13.806060606060605	1.1578338288131818E-9	5.789169144065909E-10	1.399530491497103E-8
GOTERM_BP_ALL	GO:0006635~fatty acid beta-oxidation	7	43.75	1.8735036866799868E-11	1892, 3030, 1666, 35, 33, 1632, 34	16	69	16792	106.47101449275364	1.9859114130937883E-8	1.9859114130937883E-8	2.982057933920146E-8
GOTERM_BP_ALL	GO:0009062~fatty acid catabolic process	7	43.75	7.826862240241303E-11	1892, 3030, 1666, 35, 33, 1632, 34	16	87	16792	84.44252873563218	8.296472719937498E-8	4.148236443235476E-8	1.245804015503893E-7
GOTERM_MF_ALL	GO:0050662~coenzyme binding	8	50.0	1.0125372796041061E-10	3030, 1666, 35, 4704, 33, 34, 2746, 23410	16	185	16881	45.62432432432433	1.6403112756968596E-8	1.6403112756968596E-8	1.2252212577834598E-7
GOTERM_BP_ALL	GO:0019395~fatty acid oxidation	7	43.75	1.3420937743805212E-10	1892, 3030, 1666, 35, 33, 1632, 34	16	95	16792	77.33157894736843	1.4226197653233186E-7	4.742066106455667E-8	2.1362156488180517E-7
GOTERM_CC_ALL	GO:0005739~mitochondrion	13	81.25	1.458414324347506E-10	1892, 3030, 1666, 2309, 3158, 35, 4704, 572, 33, 1632, 34, 2746, 23410	16	1700	18224	8.709999999999999	1.3125730391472246E-8	4.375243500831516E-9	1.58657187387945E-7
GOTERM_BP_ALL	GO:0046395~carboxylic acid catabolic process	8	50.0	1.466962564410284E-10	1892, 3030, 1666, 35, 33, 1632, 34, 2746	16	194	16792	43.27835051546392	1.554979712770077E-7	3.887449506745355E-8	2.3349683297979595E-7
GOTERM_BP_ALL	GO:0044282~small molecule catabolic process	9	56.25	1.515302136642673E-10	1892, 3030, 1666, 35, 572, 33, 1632, 34, 2746	16	341	16792	27.69941348973607	1.606220338956632E-7	3.2124408799738546E-8	2.411911559363489E-7
GOTERM_BP_ALL	GO:0034440~lipid oxidation	7	43.75	1.5245480892503958E-10	1892, 3030, 1666, 35, 33, 1632, 34	16	97	16792	75.73711340206185	1.616021030326209E-7	2.693368561512699E-8	2.4266283427110125E-7
GOTERM_BP_ALL	GO:0072329~monocarboxylic acid catabolic process	7	43.75	2.3334596585458866E-10	1892, 3030, 1666, 35, 33, 1632, 34	16	104	16792	70.63942307692308	2.473467392016815E-7	3.533525216870004E-8	3.714175966784694E-7
GOTERM_BP_ALL	GO:0016054~organic acid catabolic process	8	50.0	3.77758443835378E-10	1892, 3030, 1666, 35, 33, 1632, 34, 2746	16	222	16792	37.81981981981982	4.004239205768201E-7	5.005299885674219E-8	6.012794040444192E-7
