Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0036500~ATF6-mediated unfolded protein response	5	71.42857142857143	9.50621232278492E-13	811, 7494, 22926, 3309, 7184	7	10	16792	1199.4285714285713	9.790901422945808E-10	9.790901422945808E-10	1.5075385384477613E-9
GOTERM_BP_ALL	GO:0030968~endoplasmic reticulum unfolded protein response	6	85.71428571428571	1.6585916442846942E-10	811, 7494, 2081, 22926, 3309, 7184	7	132	16792	109.03896103896102	1.7083497716452456E-7	8.541749219048711E-8	2.6303995648291334E-7
GOTERM_BP_ALL	GO:0034620~cellular response to unfolded protein	6	85.71428571428571	1.8587521043702598E-10	811, 7494, 2081, 22926, 3309, 7184	7	135	16792	106.61587301587299	1.9145144192211916E-7	6.381715134118338E-8	2.9478377516767296E-7
GOTERM_BP_ALL	GO:0035967~cellular response to topologically incorrect protein	6	85.71428571428571	3.0638558039174516E-10	811, 7494, 2081, 22926, 3309, 7184	7	149	16792	96.59827420901246	3.155771013396702E-7	7.889428466079096E-8	4.859039726134995E-7
GOTERM_BP_ALL	GO:0006986~response to unfolded protein	6	85.71428571428571	6.330701531546617E-10	811, 7494, 2081, 22926, 3309, 7184	7	172	16792	83.68106312292358	6.52062044026458E-7	1.3041244284472953E-7	1.004000560467233E-6
GOTERM_BP_ALL	GO:0006984~ER-nucleus signaling pathway	5	71.42857142857143	6.722348020985898E-10	811, 7494, 22926, 3309, 7184	7	45	16792	266.5396825396826	6.924016285880796E-7	1.1540030475654106E-7	1.0661127203270837E-6
GOTERM_BP_ALL	GO:0035966~response to topologically incorrect protein	6	85.71428571428571	9.918280477150863E-10	811, 7494, 2081, 22926, 3309, 7184	7	188	16792	76.55927051671732	1.0215823846859706E-6	1.4594040453896895E-7	1.5729630153948904E-6
GOTERM_BP_ALL	GO:0034976~response to endoplasmic reticulum stress	6	85.71428571428571	6.021357362657943E-9	811, 7494, 2081, 22926, 3309, 7184	7	269	16792	53.506107275624	6.201978921427376E-6	7.752494687318645E-7	9.549409296649713E-6
GOTERM_CC_ALL	GO:0005789~endoplasmic reticulum membrane	7	100.0	2.6751938082891416E-8	811, 7494, 2081, 22926, 3309, 7184, 10280	7	999	18224	18.24224224224224	3.611505171585705E-6	3.611505171585705E-6	3.1363184660460064E-5
GOTERM_CC_ALL	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network	7	100.0	3.0497047481917414E-8	811, 7494, 2081, 22926, 3309, 7184, 10280	7	1021	18224	17.849167482859944	4.117092992306226E-6	2.0585486150137555E-6	3.575383986653691E-5
GOTERM_CC_ALL	GO:0030176~integral component of endoplasmic reticulum membrane	5	71.42857142857143	6.01990733820998E-8	811, 7494, 2081, 22926, 3309	7	147	18224	88.55199222546162	8.126842129696499E-6	2.7089547149916626E-6	7.057560872381075E-5
