Annotation Cluster 1	Enrichment Score: 2.4638914762990725
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0030970~retrograde protein transport, ER to cytosol	5	50.0	6.640841171558107E-10	9695, 79139, 9709, 55741, 84447	10	27	16792	310.962962962963	4.0973981885183974E-7	4.0973981885183974E-7	9.845518067486125E-7
GOTERM_BP_ALL	GO:1903513~endoplasmic reticulum to cytosol transport	5	50.0	6.640841171558107E-10	9695, 79139, 9709, 55741, 84447	10	27	16792	310.962962962963	4.0973981885183974E-7	4.0973981885183974E-7	9.845518067486125E-7
GOTERM_BP_ALL	GO:0032527~protein exit from endoplasmic reticulum	5	50.0	3.81923364291884E-9	9695, 79139, 9709, 55741, 84447	10	41	16792	204.78048780487805	2.3564643567564048E-6	1.1782328724896374E-6	5.662284574547982E-6
GOTERM_BP_ALL	GO:0030433~ER-associated ubiquitin-dependent protein catabolic process	5	50.0	5.059968023359668E-8	9695, 79139, 9709, 55741, 84447	10	77	16792	109.03896103896103	3.1219516148595083E-5	1.0406613680125076E-5	7.50175889518978E-5
GOTERM_BP_ALL	GO:0036503~ERAD pathway	5	50.0	1.0410100449425175E-7	9695, 79139, 9709, 55741, 84447	10	92	16792	91.26086956521739	6.422826038643414E-5	1.605745185506713E-5	1.5433701243683373E-4
GOTERM_BP_ALL	GO:0030968~endoplasmic reticulum unfolded protein response	5	50.0	4.4587607048304484E-7	9695, 79139, 9709, 55741, 84447	10	132	16792	63.6060606060606	2.750677587610717E-4	5.5019605733175325E-5	6.610408650353783E-4
GOTERM_BP_ALL	GO:0034620~cellular response to unfolded protein	5	50.0	4.879641876501095E-7	9695, 79139, 9709, 55741, 84447	10	135	16792	62.19259259259259	3.0102865899162E-4	5.0177737257461885E-5	7.234390813293246E-4
GOTERM_BP_ALL	GO:0035967~cellular response to topologically incorrect protein	5	50.0	7.247449373221614E-7	9695, 79139, 9709, 55741, 84447	10	149	16792	56.348993288590606	4.4706782373216125E-4	6.387907226612644E-5	0.0010744803957574156
GOTERM_BP_ALL	GO:0010498~proteasomal protein catabolic process	6	60.0	9.040396240634465E-7	9695, 79139, 9709, 2629, 55741, 84447	10	403	16792	25.00049627791563	5.576371627445953E-4	6.972165685381615E-5	0.0013402944941121042
GOTERM_BP_ALL	GO:0030163~protein catabolic process	7	70.0	9.236052899176028E-7	9695, 79139, 9709, 2629, 55741, 84447, 1509	10	811	16792	14.49371146732429	5.697023849784433E-4	6.331629844336106E-5	0.0013693016151505866
GOTERM_BP_ALL	GO:0044712~single-organism catabolic process	7	70.0	1.112148679257598E-6	9695, 79139, 9709, 2629, 55741, 84447, 1509	10	837	16792	14.043488649940262	6.859607379665622E-4	6.861725739626401E-5	0.0016488266303515964
GOTERM_BP_ALL	GO:0006986~response to unfolded protein	5	50.0	1.2868624594504172E-6	9695, 79139, 9709, 55741, 84447	10	172	16792	48.81395348837209	7.936795180401024E-4	7.217872666143155E-5	0.0019078479071232834
GOTERM_BP_ALL	GO:0035966~response to topologically incorrect protein	5	50.0	1.8352221824185973E-6	9695, 79139, 9709, 55741, 84447	10	188	16792	44.659574468085104	0.0011316922783635164	9.435664193291338E-5	0.002720812548029361
GOTERM_BP_ALL	GO:0034976~response to endoplasmic reticulum stress	5	50.0	7.6177520250643915E-6	9695, 79139, 9709, 55741, 84447	10	269	16792	31.211895910780665	0.004689142384010081	3.6148625592891115E-4	0.011293263019107602
GOTERM_BP_ALL	GO:0009057~macromolecule catabolic process	7	70.0	9.203599750973948E-6	9695, 79139, 9709, 2629, 55741, 84447, 1509	10	1201	16792	9.787177352206495	0.005662554138149312	4.0553540387966436E-4	0.013644121380995688
GOTERM_BP_ALL	GO:0051603~proteolysis involved in cellular protein catabolic process	6	60.0	9.982554305559622E-6	9695, 79139, 9709, 2629, 55741, 84447	10	657	16792	15.335159817351599	0.006140337349394787	4.105334913329095E-4	0.014798823602557576
GOTERM_BP_ALL	GO:0044257~cellular protein catabolic process	6	60.0	1.2588489861912563E-5	9695, 79139, 9709, 2629, 55741, 84447	10	689	16792	14.622931785195936	0.0077370607913732625	4.8532888564589705E-4	0.018661705138878215
