Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006006~glucose metabolic process	21	52.5	2.690117239978597E-29	669, 3098, 2645, 130589, 5230, 226, 2819, 5213, 5091, 5211, 7167, 2538, 2597, 5236, 5313, 2023, 441531, 2203, 6576, 2821, 2820	40	191	16792	46.15602094240838	3.663939680850849E-26	3.663939680850849E-26	4.417538948551489E-26
GOTERM_BP_ALL	GO:0006082~organic acid metabolic process	30	75.0	4.2291106216234086E-29	669, 2645, 5230, 23530, 1431, 2819, 5213, 5211, 6513, 38, 84693, 7167, 2597, 6566, 3155, 441531, 2203, 728294, 3098, 226, 47, 5091, 137872, 2538, 5236, 5313, 2023, 2821, 50, 79944	40	907	16792	13.885336273428885	5.760048666651083E-26	2.8800243333255415E-26	6.944775718735161E-26
GOTERM_BP_ALL	GO:0044281~small molecule metabolic process	36	90.0	7.358208912025557E-29	669, 2645, 5230, 23530, 1431, 2819, 5213, 5211, 6513, 38, 5019, 84693, 7167, 622, 2597, 6566, 3155, 441531, 2203, 728294, 3098, 130589, 226, 47, 5091, 54981, 137872, 2538, 5236, 5313, 2023, 6576, 2821, 50, 79944, 2820	40	1951	16792	7.74618144541261	1.0021880538178808E-25	3.340626846059603E-26	1.2083181348895483E-25
GOTERM_BP_ALL	GO:0006090~pyruvate metabolic process	18	45.0	9.273398851213913E-29	3098, 669, 2645, 5230, 226, 2819, 5213, 5091, 5211, 7167, 2597, 5236, 5313, 6566, 2023, 441531, 2203, 2821	40	97	16792	77.90103092783505	1.263036923535335E-25	3.1575923088383373E-26	1.5228184111044926E-25
GOTERM_BP_ALL	GO:0006732~coenzyme metabolic process	23	57.49999999999999	1.854057264997709E-28	669, 3098, 2645, 5230, 23530, 226, 47, 2819, 5213, 5211, 38, 54981, 84693, 7167, 2597, 5236, 3155, 5313, 2023, 441531, 2203, 6576, 2821	40	315	16792	30.65206349206349	2.52522599492688E-25	5.050451989853759E-26	3.0446145838005907E-25
GOTERM_BP_ALL	GO:0051186~cofactor metabolic process	24	60.0	2.6817638136366686E-28	669, 3098, 2645, 5230, 23530, 226, 47, 2819, 5213, 5091, 5211, 38, 54981, 84693, 7167, 2597, 5236, 3155, 5313, 2023, 441531, 2203, 6576, 2821	40	385	16792	26.169350649350648	3.652562314173143E-25	6.087603856955238E-26	4.403821484616862E-25
GOTERM_BP_ALL	GO:0044724~single-organism carbohydrate catabolic process	19	47.5	3.2672679374680133E-28	669, 3098, 2645, 130589, 5230, 226, 2819, 5213, 5211, 7167, 2538, 2597, 5236, 5313, 2023, 441531, 2203, 2821, 2820	40	135	16792	59.08296296296295	4.450018930831434E-25	6.357169901187764E-26	5.365299011738713E-25
GOTERM_BP_ALL	GO:0019318~hexose metabolic process	21	52.5	1.3843270473409324E-27	669, 3098, 2645, 130589, 5230, 226, 2819, 5213, 5091, 5211, 7167, 2538, 2597, 5236, 5313, 2023, 441531, 2203, 6576, 2821, 2820	40	231	16792	38.163636363636364	1.8854534384783497E-24	2.356816798097937E-25	2.2732535810262696E-24
GOTERM_BP_ALL	GO:0006096~glycolytic process	16	40.0	2.6833905718941482E-27	3098, 669, 2645, 5230, 226, 2819, 5213, 5211, 7167, 2597, 5236, 5313, 2023, 441531, 2203, 2821	40	65	16792	103.33538461538463	3.6547779589198295E-24	4.0608643987998114E-25	4.406492843268261E-24
GOTERM_BP_ALL	GO:0006757~ATP generation from ADP	16	40.0	3.4676405525178884E-27	3098, 669, 2645, 5230, 226, 2819, 5213, 5211, 7167, 2597, 5236, 5313, 2023, 441531, 2203, 2821	40	66	16792	101.76969696969697	4.722926432529364E-24	4.722926432529364E-25	5.694338139867188E-24
