Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0008219~cell death	20	95.23809523809523	3.030735421735915E-17	811, 4217, 64714, 7494, 2081, 1432, 4851, 5609, 6885, 5608, 3309, 1026, 5536, 7157, 10280, 1616, 6416, 7186, 22926, 7184	21	1958	16792	8.167712437375359	6.085716726845717E-14	6.085716726845717E-14	5.213235467856412E-14
GOTERM_BP_ALL	GO:0033554~cellular response to stress	19	90.47619047619048	3.7499912188711334E-16	811, 4217, 64714, 7494, 2081, 1432, 4851, 5609, 6885, 5608, 3309, 1026, 5536, 7157, 6416, 1616, 7186, 22926, 7184	21	1773	16792	8.568957645099777	6.687983500341943E-13	3.3439917501709715E-13	5.773159728050814E-13
GOTERM_BP_ALL	GO:0012501~programmed cell death	19	90.47619047619048	8.162791786046705E-16	811, 4217, 64714, 7494, 2081, 1432, 4851, 5609, 6885, 5608, 3309, 1026, 7157, 10280, 6416, 1616, 7186, 22926, 7184	21	1852	16792	8.203435153759129	1.56052948341312E-12	5.201394870368858E-13	1.3322676295501878E-12
GOTERM_BP_ALL	GO:0006915~apoptotic process	18	85.71428571428571	1.536191921708214E-14	4217, 64714, 7494, 2081, 1432, 4851, 5609, 6885, 5608, 3309, 1026, 7157, 10280, 6416, 1616, 7186, 22926, 7184	21	1747	16792	8.23877667838744	3.076472410157294E-11	7.691181025393234E-12	2.6356694604601216E-11
GOTERM_BP_ALL	GO:1902533~positive regulation of intracellular signal transduction	15	71.42857142857143	5.2737071476718826E-14	811, 4217, 7494, 2081, 1432, 5606, 4851, 5609, 6885, 5608, 5536, 7157, 6416, 1616, 7186	21	915	16792	13.108508977361437	1.0589307208874743E-10	2.1178614417749486E-11	9.071632334212154E-11
GOTERM_MF_ALL	GO:0019899~enzyme binding	17	80.95238095238095	7.614741260715226E-13	811, 4217, 7494, 2081, 1432, 5606, 4851, 5609, 5608, 1026, 3309, 7157, 6416, 1616, 7186, 22926, 7184	21	1789	16881	7.6386648566637385	1.5991541424398292E-10	1.5991541424398292E-10	9.62085966449422E-10
GOTERM_BP_ALL	GO:0045860~positive regulation of protein kinase activity	12	57.14285714285714	9.843628428506223E-13	4217, 1616, 6416, 7186, 2081, 1432, 5606, 5609, 6885, 5608, 1026, 3309	21	470	16792	20.415805471124617	1.976522057134389E-9	3.2942037986316564E-10	1.6931567259348412E-9
GOTERM_BP_ALL	GO:0043406~positive regulation of MAP kinase activity	10	47.61904761904761	1.264096130274926E-12	4217, 1616, 6416, 7186, 2081, 1432, 5606, 5609, 6885, 5608	21	217	16792	36.84880403774413	2.538312671163112E-9	3.626160482994578E-10	2.174405100419108E-9
GOTERM_BP_ALL	GO:0001934~positive regulation of protein phosphorylation	14	66.66666666666666	1.3115247062701671E-12	4217, 7494, 2081, 1432, 5606, 5609, 6885, 5608, 1026, 3309, 7157, 6416, 1616, 7186	21	890	16792	12.578277153558052	2.6335049696513124E-9	3.2918812120641405E-10	2.2559509815778256E-9
GOTERM_BP_ALL	GO:0010941~regulation of cell death	16	76.19047619047619	1.8943262320243785E-12	811, 4217, 64714, 7494, 4851, 5608, 1026, 3309, 5536, 7157, 10280, 6416, 1616, 7186, 22926, 7184	21	1509	16792	8.478399444602228	3.8039020822111524E-9	4.2265579924816166E-10	3.2585489861958195E-9
GOTERM_BP_ALL	GO:0033674~positive regulation of kinase activity	12	57.14285714285714	2.1489236237604547E-12	4217, 1616, 6416, 7186, 2081, 1432, 5606, 5609, 6885, 5608, 1026, 3309	21	505	16792	19.0008486562942	4.315086954420622E-9	4.3150871764652265E-10	3.69645425379872E-9
GOTERM_BP_ALL	GO:0042327~positive regulation of phosphorylation	14	66.66666666666666	2.357363450049474E-12	4217, 7494, 2081, 1432, 5606, 5609, 6885, 5608, 1026, 3309, 7157, 6416, 1616, 7186	21	932	16792	12.011444921316166	4.7335317887586825E-9	4.303211120770811E-10	4.054911961759444E-9
GOTERM_BP_ALL	GO:0000187~activation of MAPK activity	9	42.857142857142854	3.104745437769019E-12	4217, 1616, 6416, 2081, 1432, 5606, 5609, 6885, 5608	21	146	16792	49.291585127201564	6.2343152862354145E-9	5.195263108603854E-10	5.340528019814883E-9
GOTERM_BP_ALL	GO:0019220~regulation of phosphate metabolic process	16	76.19047619047619	4.875580521992746E-12	4217, 7494, 2081, 1432, 5606, 5609, 6885, 5608, 1026, 3309, 5536, 7157, 6416, 1616, 7186, 7184	21	1610	16792	7.946524696835255	9.790093180583881E-9	7.53084039573082E-10	8.386535910176462E-9
