Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0031967~organelle envelope	4	80.0	9.52885543728217E-4	383, 131474, 51142, 142	5	1149	18224	12.688598781549173	0.060086180030848424	0.060086180030848424	0.9669363768981865
GOTERM_CC_ALL	GO:0031975~envelope	4	80.0	9.651819315467518E-4	383, 131474, 51142, 142	5	1154	18224	12.633622183708841	0.06083784088575028	0.030896208286104287	0.9793587788061497
GOTERM_BP_ALL	GO:0071375~cellular response to peptide hormone stimulus	3	60.0	0.001802953717333812	383, 10135, 142	5	295	16792	34.153220338983054	0.6877511277052304	0.6877511277052304	2.655699668114697
GOTERM_BP_ALL	GO:1901653~cellular response to peptide	3	60.0	0.0020528552483504376	383, 10135, 142	5	315	16792	31.984761904761903	0.7343173114042258	0.4845558336776191	3.0185612918498084
GOTERM_CC_ALL	GO:0005739~mitochondrion	4	80.0	0.0030153172115730833	383, 131474, 51142, 142	5	1700	18224	8.576	0.17822751837820083	0.06333592246974284	3.0309629570738905
GOTERM_BP_ALL	GO:0043434~response to peptide hormone	3	60.0	0.0033714093675586477	383, 10135, 142	5	405	16792	24.877037037037034	0.8867585445801641	0.5161970849153154	4.912322266835711
GOTERM_BP_ALL	GO:1901652~response to peptide	3	60.0	0.00404014301747291	383, 10135, 142	5	444	16792	22.691891891891892	0.9265514822162	0.47941007491993115	5.859544469565748
GOTERM_BP_ALL	GO:0071417~cellular response to organonitrogen compound	3	60.0	0.004651348347424535	383, 10135, 142	5	477	16792	21.122012578616353	0.9505660921547346	0.4519691726477757	6.717574285225625
GOTERM_BP_ALL	GO:1901699~cellular response to nitrogen compound	3	60.0	0.006325553551137787	383, 10135, 142	5	558	16792	18.055913978494626	0.9833099206894045	0.4944745007748308	9.030661500341363
GOTERM_BP_ALL	GO:0032870~cellular response to hormone stimulus	3	60.0	0.007674025949600821	383, 10135, 142	5	616	16792	16.355844155844157	0.993048770351931	0.5082740920185755	10.854688197287965
GOTERM_BP_ALL	GO:0007005~mitochondrion organization	3	60.0	0.00859851720554467	131474, 51142, 142	5	653	16792	15.429096477794793	0.9961896149886101	0.5015505656147818	12.085433559432712
GOTERM_CC_ALL	GO:0005740~mitochondrial envelope	3	60.0	0.009158896345068904	383, 131474, 51142	5	732	18224	14.937704918032786	0.45012884893421967	0.1388769114188908	8.951453979940283
GOTERM_BP_ALL	GO:0010243~response to organonitrogen compound	3	60.0	0.012418121176544823	383, 10135, 142	5	789	16792	12.76958174904943	0.9996840215032727	0.5916119187894637	17.00423515093351
GOTERM_BP_ALL	GO:0010043~response to zinc ion	2	40.0	0.01280249042648814	383, 142	5	54	16792	124.3851851851852	0.9997541824135762	0.5644266551366959	17.484731390219633
GOTERM_MF_ALL	GO:0016763~transferase activity, transferring pentosyl groups	2	40.0	0.013908322102662563	10135, 142	5	59	16881	114.44745762711864	0.5499241244627476	0.5499241244627476	12.962387016559862
GOTERM_BP_ALL	GO:0009725~response to hormone	3	60.0	0.014472796304609278	383, 10135, 142	5	854	16792	11.797658079625291	0.9999175372587112	0.5746458188745879	19.542777267840407
GOTERM_BP_ALL	GO:1901698~response to nitrogen compound	3	60.0	0.015843389804992725	383, 10135, 142	5	895	16792	11.257206703910613	0.9999663939161413	0.5761604379205134	21.195659115728617
GOTERM_BP_ALL	GO:0014070~response to organic cyclic compound	3	60.0	0.01622081984438621	383, 10135, 142	5	906	16792	11.120529801324503	0.9999737596512549	0.5557647197430617	21.645229949881816
GOTERM_BP_ALL	GO:1901701~cellular response to oxygen-containing compound	3	60.0	0.016428413046143606	383, 10135, 142	5	912	16792	11.047368421052632	0.9999770990467401	0.5338121306283664	21.8914807406725
GOTERM_CC_ALL	GO:0044429~mitochondrial part	3	60.0	0.016436776271925604	383, 131474, 51142	5	990	18224	11.044848484848485	0.6594755404915668	0.1938243759567334	15.541952761941369
GOTERM_CC_ALL	GO:0005758~mitochondrial intermembrane space	2	40.0	0.016578595629507087	131474, 51142	5	76	18224	95.91578947368421	0.6626523595915637	0.16565382466399425	15.665987926927672
GOTERM_CC_ALL	GO:0031970~organelle envelope lumen	2	40.0	0.018311639515784486	131474, 51142	5	84	18224	86.78095238095239	0.6991938479516078	0.15769470543011355	17.168493907695613
GOTERM_BP_ALL	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	3	60.0	0.021181782380993462	10135, 51142, 142	5	1041	16792	9.678386167146973	0.9999989934896674	0.601720564870016	27.33630358026229
GOTERM_BP_ALL	GO:0071495~cellular response to endogenous stimulus	3	60.0	0.027125902281699272	383, 10135, 142	5	1185	16792	8.50227848101266	0.9999999802060151	0.6699852681393343	33.64703950182627
GOTERM_BP_ALL	GO:1990267~response to transition metal nanoparticle	2	40.0	0.031077466006408424	383, 142	5	132	16792	50.88484848484848	0.999999998566356	0.6981503576314567	37.5552229751544
GOTERM_BP_ALL	GO:0044711~single-organism biosynthetic process	3	60.0	0.03424609358748571	383, 10135, 142	5	1340	16792	7.518805970149253	0.9999999998266693	0.7131100723929583	40.53276280570852
GOTERM_BP_ALL	GO:1903508~positive regulation of nucleic acid-templated transcription	3	60.0	0.03468183458443629	10135, 51142, 142	5	1349	16792	7.468643439584877	0.9999999998704436	0.698280695672878	40.93170600313859
GOTERM_BP_ALL	GO:0045893~positive regulation of transcription, DNA-templated	3	60.0	0.03468183458443629	10135, 51142, 142	5	1349	16792	7.468643439584877	0.9999999998704436	0.698280695672878	40.93170600313859
GOTERM_BP_ALL	GO:1902680~positive regulation of RNA biosynthetic process	3	60.0	0.035658755671059056	10135, 51142, 142	5	1369	16792	7.359532505478451	0.9999999999325738	0.689943086536825	41.81707068599702
GOTERM_BP_ALL	GO:1901566~organonitrogen compound biosynthetic process	3	60.0	0.035954139080111316	383, 10135, 142	5	1375	16792	7.327418181818182	0.9999999999446634	0.6752328899548722	42.082323390230705
GOTERM_BP_ALL	GO:0031960~response to corticosteroid	2	40.0	0.03711235970968931	383, 142	5	158	16792	42.51139240506329	0.9999999999745158	0.6700358103809049	43.11155293861266
GOTERM_BP_ALL	GO:0051254~positive regulation of RNA metabolic process	3	60.0	0.03795039354674999	10135, 51142, 142	5	1415	16792	7.120282685512367	0.9999999999854666	0.6620919713502103	43.845587054114745
GOTERM_CC_ALL	GO:0044444~cytoplasmic part	5	100.0	0.038818621625710016	383, 10135, 131474, 51142, 142	5	8090	18224	2.2526576019777504	0.923731072145792	0.2750743691437425	33.20367927701544
GOTERM_BP_ALL	GO:1901654~response to ketone	2	40.0	0.039888166856365134	383, 142	5	170	16792	39.510588235294115	0.9999999999960411	0.6651124715552907	45.509181399531315
GOTERM_BP_ALL	GO:1901700~response to oxygen-containing compound	3	60.0	0.04056313441732696	383, 10135, 142	5	1466	16792	6.872578444747612	0.9999999999974848	0.6564237240092273	46.07776663673905
GOTERM_CC_ALL	GO:0044446~intracellular organelle part	5	100.0	0.04163744592855477	383, 10135, 131474, 51142, 142	5	8233	18224	2.2135309121826796	0.9369856650202535	0.26446325584328534	35.17350301627849
GOTERM_BP_ALL	GO:0007565~female pregnancy	2	40.0	0.04381028145871866	383, 10135	5	187	16792	35.91871657754011	0.9999999999997176	0.670888342633627	48.73659107947189
GOTERM_BP_ALL	GO:0032869~cellular response to insulin stimulus	2	40.0	0.044040619241368206	10135, 142	5	188	16792	35.727659574468085	0.9999999999997582	0.6590270415284026	48.92047131374886
GOTERM_BP_ALL	GO:0009719~response to endogenous stimulus	3	60.0	0.04491989491626066	383, 10135, 142	5	1548	16792	6.508527131782945	0.9999999999998664	0.6531014361103192	49.61676029937917
GOTERM_CC_ALL	GO:0044422~organelle part	5	100.0	0.04544383230644854	383, 10135, 131474, 51142, 142	5	8415	18224	2.165656565656566	0.9513484449090933	0.26088898836850705	37.75029850757314
GOTERM_BP_ALL	GO:0044710~single-organism metabolic process	4	80.0	0.046359458680730464	383, 10135, 131474, 142	5	4063	16792	3.30632537533842	0.9999999999999495	0.6520735728585865	50.73764925542302
GOTERM_BP_ALL	GO:0010557~positive regulation of macromolecule biosynthetic process	3	60.0	0.0476133650574282	10135, 51142, 142	5	1597	16792	6.308829054477145	0.9999999999999784	0.6496631806307405	51.6949777058789
GOTERM_CC_ALL	GO:0031974~membrane-enclosed lumen	4	80.0	0.04776185741698722	10135, 131474, 51142, 142	5	4457	18224	3.271079201256451	0.9584604033525523	0.25113133043163494	39.27389618541612
GOTERM_BP_ALL	GO:0071560~cellular response to transforming growth factor beta stimulus	2	40.0	0.04978555121018264	383, 142	5	213	16792	31.534272300469482	0.999999999999995	0.6544214194665359	53.31242992478356
GOTERM_BP_ALL	GO:0044706~multi-multicellular organism process	2	40.0	0.05024402444569003	383, 10135	5	215	16792	31.240930232558142	0.9999999999999963	0.6462124270679999	53.64729547432647
GOTERM_BP_ALL	GO:0071559~response to transforming growth factor beta	2	40.0	0.05024402444569003	383, 142	5	215	16792	31.240930232558142	0.9999999999999963	0.6462124270679999	53.64729547432647
GOTERM_BP_ALL	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	3	60.0	0.05105870995435545	10135, 51142, 142	5	1658	16792	6.076718938480097	0.9999999999999979	0.6409684355529373	54.23681355205119
GOTERM_BP_ALL	GO:0010628~positive regulation of gene expression	3	60.0	0.05302280024477865	10135, 51142, 142	5	1692	16792	5.954609929078013	0.9999999999999994	0.6442484284476634	55.62942222593653
GOTERM_BP_ALL	GO:0034599~cellular response to oxidative stress	2	40.0	0.05322005777011304	383, 142	5	228	16792	29.45964912280702	0.9999999999999996	0.634990726989876	55.76707787310124
GOTERM_BP_ALL	GO:0031328~positive regulation of cellular biosynthetic process	3	60.0	0.055195263440291714	10135, 51142, 142	5	1729	16792	5.827183342972816	0.9999999999999999	0.6384137215649723	57.12367239643113
