Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:1903513~endoplasmic reticulum to cytosol transport	5	50.0	6.640841171558107E-10	9695, 79139, 9709, 55741, 84447	10	27	16792	310.962962962963	4.0973981885183974E-7	4.0973981885183974E-7	9.845518067486125E-7
GOTERM_BP_ALL	GO:0030970~retrograde protein transport, ER to cytosol	5	50.0	6.640841171558107E-10	9695, 79139, 9709, 55741, 84447	10	27	16792	310.962962962963	4.0973981885183974E-7	4.0973981885183974E-7	9.845518067486125E-7
GOTERM_BP_ALL	GO:0032527~protein exit from endoplasmic reticulum	5	50.0	3.81923364291884E-9	9695, 79139, 9709, 55741, 84447	10	41	16792	204.78048780487805	2.3564643567564048E-6	1.1782328724896374E-6	5.662284574547982E-6
GOTERM_BP_ALL	GO:0030433~ER-associated ubiquitin-dependent protein catabolic process	5	50.0	5.059968023359668E-8	9695, 79139, 9709, 55741, 84447	10	77	16792	109.03896103896103	3.1219516148595083E-5	1.0406613680125076E-5	7.50175889518978E-5
GOTERM_BP_ALL	GO:0036503~ERAD pathway	5	50.0	1.0410100449425175E-7	9695, 79139, 9709, 55741, 84447	10	92	16792	91.26086956521739	6.422826038643414E-5	1.605745185506713E-5	1.5433701243683373E-4
GOTERM_BP_ALL	GO:0030968~endoplasmic reticulum unfolded protein response	5	50.0	4.4587607048304484E-7	9695, 79139, 9709, 55741, 84447	10	132	16792	63.6060606060606	2.750677587610717E-4	5.5019605733175325E-5	6.610408650353783E-4
GOTERM_BP_ALL	GO:0034620~cellular response to unfolded protein	5	50.0	4.879641876501095E-7	9695, 79139, 9709, 55741, 84447	10	135	16792	62.19259259259259	3.0102865899162E-4	5.0177737257461885E-5	7.234390813293246E-4
GOTERM_BP_ALL	GO:0035967~cellular response to topologically incorrect protein	5	50.0	7.247449373221614E-7	9695, 79139, 9709, 55741, 84447	10	149	16792	56.348993288590606	4.4706782373216125E-4	6.387907226612644E-5	0.0010744803957574156
GOTERM_BP_ALL	GO:0010498~proteasomal protein catabolic process	6	60.0	9.040396240634465E-7	9695, 79139, 9709, 2629, 55741, 84447	10	403	16792	25.00049627791563	5.576371627445953E-4	6.972165685381615E-5	0.0013402944941121042
GOTERM_BP_ALL	GO:0030163~protein catabolic process	7	70.0	9.236052899176028E-7	9695, 79139, 9709, 2629, 55741, 84447, 1509	10	811	16792	14.49371146732429	5.697023849784433E-4	6.331629844336106E-5	0.0013693016151505866
GOTERM_BP_ALL	GO:0044712~single-organism catabolic process	7	70.0	1.112148679257598E-6	9695, 79139, 9709, 2629, 55741, 84447, 1509	10	837	16792	14.043488649940262	6.859607379665622E-4	6.861725739626401E-5	0.0016488266303515964
GOTERM_BP_ALL	GO:0006986~response to unfolded protein	5	50.0	1.2868624594504172E-6	9695, 79139, 9709, 55741, 84447	10	172	16792	48.81395348837209	7.936795180401024E-4	7.217872666143155E-5	0.0019078479071232834
GOTERM_BP_ALL	GO:0035966~response to topologically incorrect protein	5	50.0	1.8352221824185973E-6	9695, 79139, 9709, 55741, 84447	10	188	16792	44.659574468085104	0.0011316922783635164	9.435664193291338E-5	0.002720812548029361
GOTERM_BP_ALL	GO:0034976~response to endoplasmic reticulum stress	5	50.0	7.6177520250643915E-6	9695, 79139, 9709, 55741, 84447	10	269	16792	31.211895910780665	0.004689142384010081	3.6148625592891115E-4	0.011293263019107602
GOTERM_CC_ALL	GO:0043202~lysosomal lumen	4	40.0	8.949351913441239E-6	2629, 950, 5660, 1509	10	88	18224	82.83636363636364	0.0011627444429070932	0.0011627444429070932	0.010421460793685888
GOTERM_BP_ALL	GO:0009057~macromolecule catabolic process	7	70.0	9.203599750973948E-6	9695, 79139, 9709, 2629, 55741, 84447, 1509	10	1201	16792	9.787177352206495	0.005662554138149312	4.0553540387966436E-4	0.013644121380995688
GOTERM_BP_ALL	GO:0051603~proteolysis involved in cellular protein catabolic process	6	60.0	9.982554305559622E-6	9695, 79139, 9709, 2629, 55741, 84447	10	657	16792	15.335159817351599	0.006140337349394787	4.105334913329095E-4	0.014798823602557576
GOTERM_BP_ALL	GO:1904380~endoplasmic reticulum mannose trimming	3	30.0	1.1465689634909323E-5	9695, 55741, 84447	10	10	16792	503.76	0.00704940660212805	4.4205045821266165E-4	0.016997350935543665
GOTERM_BP_ALL	GO:0044257~cellular protein catabolic process	6	60.0	1.2588489861912563E-5	9695, 79139, 9709, 2629, 55741, 84447	10	689	16792	14.622931785195936	0.0077370607913732625	4.5678664903647803E-4	0.018661705138878215
GOTERM_CC_ALL	GO:0044322~endoplasmic reticulum quality control compartment	3	30.0	1.6863194548869715E-5	9695, 55741, 84447	10	13	18224	420.55384615384617	0.0021898325859490697	0.001095516371034111	0.019636250768406693
GOTERM_BP_ALL	GO:0036508~protein alpha-1,2-demannosylation	3	30.0	1.985729374833733E-5	9695, 55741, 84447	10	13	16792	387.50769230769225	0.012177320853281048	6.804390568113661E-4	0.029435805668087678
GOTERM_BP_ALL	GO:0036507~protein demannosylation	3	30.0	1.985729374833733E-5	9695, 55741, 84447	10	13	16792	387.50769230769225	0.012177320853281048	6.804390568113661E-4	0.029435805668087678
GOTERM_CC_ALL	GO:0005775~vacuolar lumen	4	40.0	2.052769663581102E-5	2629, 950, 5660, 1509	10	116	18224	62.84137931034483	0.0026650703309312185	8.891471252726602E-4	0.02390289310936211
GOTERM_BP_ALL	GO:1904294~positive regulation of ERAD pathway	3	30.0	2.3160402939610628E-5	9695, 9709, 55741	10	14	16792	359.8285714285714	0.014188514757951576	7.51829555318051E-4	0.03433144327630311
GOTERM_BP_ALL	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	5	50.0	2.822228376661625E-5	9695, 79139, 9709, 55741, 84447	10	375	16792	22.389333333333333	0.017262657864168585	8.702908174847979E-4	0.04183337546433963
GOTERM_BP_ALL	GO:0006517~protein deglycosylation	3	30.0	6.423009053983146E-5	9695, 55741, 84447	10	23	16792	219.02608695652174	0.03885619348881275	0.0018854221940962645	0.09518339550568244
GOTERM_BP_ALL	GO:0006508~proteolysis	7	70.0	6.683640934237778E-5	9695, 79139, 9709, 2629, 55741, 84447, 1509	10	1693	16792	6.942941523922031	0.040400666644562766	0.001872764308414987	0.09904394847934928
GOTERM_BP_ALL	GO:0044265~cellular macromolecule catabolic process	6	60.0	6.796327831078387E-5	9695, 79139, 9709, 2629, 55741, 84447	10	976	16792	10.32295081967213	0.041067668150340686	0.001821589659574685	0.10071305552320498
GOTERM_BP_ALL	GO:0006886~intracellular protein transport	6	60.0	8.399356509220905E-5	9695, 79139, 9709, 950, 55741, 84447	10	1020	16792	9.877647058823529	0.050506131373138086	0.0021570953780738478	0.12445413981690967
GOTERM_BP_ALL	GO:0033554~cellular response to stress	7	70.0	8.703348515702673E-5	9695, 79139, 9709, 2629, 55741, 84447, 5660	10	1773	16792	6.6296672306824584	0.052285514110746	0.0021457744199344653	0.1289557114321438
GOTERM_CC_ALL	GO:0000323~lytic vacuole	5	50.0	8.780722289798381E-5	3482, 2629, 950, 5660, 1509	10	544	18224	16.75	0.011350531248788931	0.0028497916533388734	0.10220801965645787
GOTERM_CC_ALL	GO:0005764~lysosome	5	50.0	8.780722289798381E-5	3482, 2629, 950, 5660, 1509	10	544	18224	16.75	0.011350531248788931	0.0028497916533388734	0.10220801965645787
GOTERM_BP_ALL	GO:1904292~regulation of ERAD pathway	3	30.0	9.583100574160676E-5	9695, 9709, 55741	10	28	16792	179.9142857142857	0.057416306241375725	0.0022716683033570106	0.14198218162327914
GOTERM_BP_ALL	GO:0010033~response to organic substance	8	80.0	9.866214349509353E-5	9695, 79139, 3482, 9709, 2629, 55741, 84447, 5660	10	2822	16792	4.760311835577605	0.0590615453566401	0.0022521839356862694	0.14617390432050126
GOTERM_BP_ALL	GO:1901575~organic substance catabolic process	7	70.0	1.2490544628804726E-4	9695, 79139, 9709, 2629, 55741, 84447, 1509	10	1889	16792	6.222551614610905	0.07417632087941972	0.0027487678355319067	0.18502137430016496
GOTERM_CC_ALL	GO:0005773~vacuole	6	60.0	1.2969097656300617E-4	79139, 3482, 2629, 950, 5660, 1509	10	1212	18224	9.021782178217821	0.016719570558291763	0.0033665046394170117	0.1509272586504129
GOTERM_BP_ALL	GO:0006511~ubiquitin-dependent protein catabolic process	5	50.0	1.5146575866072608E-4	9695, 79139, 9709, 55741, 84447	10	577	16792	14.551126516464471	0.08922687420081665	0.003217620994779624	0.22432375691820994
GOTERM_BP_ALL	GO:0080135~regulation of cellular response to stress	5	50.0	1.5556912858973526E-4	9695, 9709, 55741, 84447, 5660	10	581	16792	14.450946643717728	0.09153018732671692	0.0031946734483030426	0.23039439438198306
