Annotation Cluster 1	Enrichment Score: 1.2746236323825226
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006875~cellular metal ion homeostasis	4	36.36363636363637	0.002557564295532361	8398, 2495, 3658, 2512	11	491	16792	12.436215515645252	0.9332504922283953	0.7416407389474788	3.992739674195478
GOTERM_BP_ALL	GO:0055065~metal ion homeostasis	4	36.36363636363637	0.0036777241870639336	8398, 2495, 3658, 2512	11	558	16792	10.942978168784622	0.9796468654969681	0.7269699590589276	5.693997119633698
GOTERM_BP_ALL	GO:0030003~cellular cation homeostasis	4	36.36363636363637	0.003964005477676053	8398, 2495, 3658, 2512	11	573	16792	10.656512771696018	0.9849786131191474	0.6499117716706935	6.124235066486172
GOTERM_BP_ALL	GO:0006873~cellular ion homeostasis	4	36.36363636363637	0.004263755208352146	8398, 2495, 3658, 2512	11	588	16792	10.384662956091528	0.9890719737765085	0.5947636959755898	6.572742327279924
GOTERM_BP_ALL	GO:0055080~cation homeostasis	4	36.36363636363637	0.00548141789182129	8398, 2495, 3658, 2512	11	643	16792	9.496394740562705	0.9970019591659879	0.6202717358843337	8.374131160715837
GOTERM_BP_ALL	GO:0098771~inorganic ion homeostasis	4	36.36363636363637	0.005846717004722661	8398, 2495, 3658, 2512	11	658	16792	9.279911577783919	0.9979667441422817	0.5391877623232172	8.908168065871902
GOTERM_BP_ALL	GO:0050801~ion homeostasis	4	36.36363636363637	0.006920144407401157	8398, 2495, 3658, 2512	11	699	16792	8.735596306411757	0.9993509618291028	0.5200157090507413	10.460599555552609
GOTERM_BP_ALL	GO:0055082~cellular chemical homeostasis	4	36.36363636363637	0.0073122737249510066	8398, 2495, 3658, 2512	11	713	16792	8.564069871222747	0.9995724632863002	0.4761007405522061	11.021502384948922
GOTERM_BP_ALL	GO:0030001~metal ion transport	4	36.36363636363637	0.010541300110317753	8398, 2495, 3658, 2512	11	814	16792	7.501451865088229	0.9999863435224706	0.5507126483850888	15.516704468453268
GOTERM_BP_ALL	GO:0019725~cellular homeostasis	4	36.36363636363637	0.011229407844799408	8398, 2495, 3658, 2512	11	833	16792	7.330350321946961	0.9999934538330836	0.5487687819333728	16.44671022007279
GOTERM_BP_ALL	GO:0006812~cation transport	4	36.36363636363637	0.017215789024075518	8398, 2495, 3658, 2512	11	975	16792	6.262750582750583	0.999999989327003	0.6603155472067755	24.14233165032156
