Annotation Cluster 1	Enrichment Score: 2.772786788753628
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006914~autophagy	8	72.72727272727273	1.9436618840485605E-10	81671, 22863, 598, 5289, 8678, 9711, 9474, 8655	10	418	16792	32.1377990430622	1.7415209097038087E-7	1.7415209097038087E-7	3.027932571342262E-7
GOTERM_BP_ALL	GO:0016236~macroautophagy	6	54.54545454545454	2.9777647693910348E-8	22863, 5289, 8678, 9711, 9474, 8655	10	203	16792	49.631527093596056	2.6680416790769712E-5	1.3340297377095744E-5	4.638908084331206E-5
GOTERM_CC_ALL	GO:0005776~autophagosome	5	45.45454545454545	5.994159187283147E-8	81671, 22863, 5289, 8678, 9474	10	87	18224	104.73563218390804	9.59060900318498E-6	9.59060900318498E-6	7.237872671206347E-5
GOTERM_CC_ALL	GO:0000407~pre-autophagosomal structure	4	36.36363636363637	3.717884861450114E-7	81671, 22863, 8678, 9474	10	31	18224	235.1483870967742	5.9484399568487945E-5	2.9742642096652894E-5	4.489291976272902E-4
GOTERM_BP_ALL	GO:0007033~vacuole organization	5	45.45454545454545	3.074003662091895E-6	22863, 5289, 8678, 9711, 9474	10	214	16792	39.23364485981309	0.002750521878709944	6.88340863304826E-4	0.004788727492766043
GOTERM_BP_ALL	GO:0000045~autophagosome assembly	4	36.36363636363637	3.9632149432932E-6	22863, 5289, 8678, 9474	10	62	16792	108.33548387096775	0.0035447501128573755	7.099573861125696E-4	0.006173913707396839
GOTERM_BP_ALL	GO:1905037~autophagosome organization	4	36.36363636363637	4.363689203011401E-6	22863, 5289, 8678, 9474	10	64	16792	104.95000000000002	0.0039022404510971054	6.514334011705758E-4	0.006797754430654113
GOTERM_CC_ALL	GO:0045335~phagocytic vesicle	4	36.36363636363637	9.259245976343153E-6	22863, 5289, 8678, 9474	10	89	18224	81.9056179775281	0.0014803893559803827	4.937068249760701E-4	0.011179854834642011
GOTERM_BP_ALL	GO:0009267~cellular response to starvation	4	36.36363636363637	2.5507628637492774E-5	22863, 5289, 8678, 9474	10	115	16792	58.40695652173913	0.022595926779062414	0.003259693731896496	0.03972965674695628
GOTERM_BP_ALL	GO:0042594~response to starvation	4	36.36363636363637	5.9849394498662736E-5	22863, 5289, 8678, 9474	10	153	16792	43.90065359477124	0.052214115290530105	0.005348312799329458	0.09319567999747091
GOTERM_BP_ALL	GO:0031669~cellular response to nutrient levels	4	36.36363636363637	6.711196691452006E-5	22863, 5289, 8678, 9474	10	159	16792	42.244025157232706	0.05836197479609595	0.005451842673698248	0.1044992081102647
GOTERM_BP_ALL	GO:0031668~cellular response to extracellular stimulus	4	36.36363636363637	1.1039902614619245E-4	22863, 5289, 8678, 9474	10	188	16792	35.727659574468085	0.0941875362586082	0.008209697186424836	0.17184672622185815
GOTERM_CC_ALL	GO:0005773~vacuole	6	54.54545454545454	1.2969097656300617E-4	81671, 22863, 5289, 8678, 9711, 9474	10	1212	18224	9.021782178217821	0.020538062972117355	0.005174541184089443	0.15648787867674763
GOTERM_CC_ALL	GO:0030139~endocytic vesicle	4	36.36363636363637	2.2372536524971012E-4	22863, 5289, 8678, 9474	10	259	18224	28.145173745173746	0.03516682021913409	0.0071344408333882114	0.26981126270744227
GOTERM_CC_ALL	GO:0098805~whole membrane	6	54.54545454545454	2.2677762606096539E-4	81671, 22863, 598, 5289, 8678, 9474	10	1363	18224	8.022303741746148	0.03563799889129271	0.006029836298753644	0.2734876471825465
GOTERM_BP_ALL	GO:0007005~mitochondrion organization	5	45.45454545454545	2.4419272082708927E-4	22863, 598, 8678, 9474, 8655	10	653	16792	12.857580398162328	0.19653639988232074	0.014482333811260961	0.37973910186843707
GOTERM_BP_ALL	GO:0071496~cellular response to external stimulus	4	36.36363636363637	2.7802306085270305E-4	22863, 5289, 8678, 9474	10	257	16792	26.135408560311287	0.22053173080042676	0.015450847824244995	0.4322414174000144
GOTERM_CC_ALL	GO:0044441~ciliary part	4	36.36363636363637	5.413690293409062E-4	22863, 5289, 9474, 8655	10	350	18224	20.827428571428573	0.0829951333474962	0.012301213758072915	0.6517404944477057
GOTERM_CC_ALL	GO:0098588~bounding membrane of organelle	6	54.54545454545454	7.192431384739944E-4	81671, 22863, 598, 5289, 8678, 9474	10	1742	18224	6.276923076923077	0.10874108710976682	0.014286996606630686	0.8650268315536613
GOTERM_BP_ALL	GO:0031667~response to nutrient levels	4	36.36363636363637	0.0010423177954907833	22863, 5289, 8678, 9474	10	404	16792	16.625742574257426	0.6071800058746899	0.03981206904927226	1.6114952076764388
GOTERM_BP_ALL	GO:0033554~cellular response to stress	6	54.54545454545454	0.0011410868955967894	22863, 598, 5289, 5587, 8678, 9474	10	1773	16792	5.682571912013536	0.6404843730208938	0.040093989809275477	1.762931814751112
GOTERM_BP_ALL	GO:0009991~response to extracellular stimulus	4	36.36363636363637	0.00129092508043082	22863, 5289, 8678, 9474	10	435	16792	15.440919540229887	0.6857027552873232	0.04353970713264521	1.9922531186774117
