Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0004998~transferrin receptor activity	2	25.0	7.107530803229855E-4	7036, 7037	7	2	16881	2411.5714285714284	0.07982156517633787	0.07982156517633787	0.8091524307053621
GOTERM_BP_ALL	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	5	62.5	0.0012062114785304303	7942, 6722, 2624, 7036, 7037	7	1658	16792	7.234189212476306	0.6906077006331883	0.6906077006331883	1.8820897276749737
GOTERM_BP_ALL	GO:0055082~cellular chemical homeostasis	4	50.0	0.0013846420071430855	6722, 2624, 7036, 7037	7	713	16792	13.45782408335003	0.7399300556539065	0.49002946717864815	2.15766734721875
GOTERM_BP_ALL	GO:0051173~positive regulation of nitrogen compound metabolic process	5	62.5	0.0015389933727737901	7942, 6722, 2624, 7036, 7037	7	1767	16792	6.787937585900234	0.7762114915895626	0.39287340064023624	2.3954709471697755
GOTERM_BP_ALL	GO:0006357~regulation of transcription from RNA polymerase II promoter	5	62.5	0.0017775606089048298	7942, 6722, 2624, 7036, 30818	7	1835	16792	6.536395484624367	0.8225961237163663	0.35100585877325263	2.7619583531775405
GOTERM_BP_ALL	GO:0001894~tissue homeostasis	3	37.5	0.0020113633292816267	6722, 2624, 7037	7	198	16792	36.34632034632035	0.8587203401195936	0.323892228201636	3.1198758426065676
GOTERM_BP_ALL	GO:0019725~cellular homeostasis	4	50.0	0.002173051299367508	6722, 2624, 7036, 7037	7	833	16792	11.51912193448808	0.8793068806816801	0.29701333765239646	3.3666742497817093
GOTERM_MF_ALL	GO:0044212~transcription regulatory region DNA binding	4	50.0	0.002291911902806663	7942, 6722, 2624, 30818	7	853	16881	11.308658516161445	0.23544510820501985	0.12561170422118517	2.587827632085893
GOTERM_MF_ALL	GO:0000975~regulatory region DNA binding	4	50.0	0.002315250283507336	7942, 6722, 2624, 30818	7	856	16881	11.269025367156209	0.23753475394505952	0.08643381178415355	2.6138620401349177
GOTERM_MF_ALL	GO:0001067~regulatory region nucleic acid binding	4	50.0	0.00232306331454284	7942, 6722, 2624, 30818	7	857	16881	11.255875979329888	0.23823304243728893	0.06576629261155176	2.6225762064021607
GOTERM_CC_ALL	GO:1990712~HFE-transferrin receptor complex	2	25.0	0.002631361097510241	7036, 7037	7	8	18224	650.8571428571428	0.2336511158147936	0.2336511158147936	2.8874597644193867
GOTERM_BP_ALL	GO:0034641~cellular nitrogen compound metabolic process	7	87.5	0.0033748580596192836	7942, 6722, 2624, 7036, 7037, 8604, 30818	7	6505	16792	2.581398923904689	0.9625934665169981	0.3746324359810954	5.182728916139146
GOTERM_BP_ALL	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	4	50.0	0.004123283793966605	7942, 6722, 2624, 7036	7	1041	16792	9.21751063537807	0.9819771944004196	0.39469006820110686	6.29747518915631
GOTERM_BP_ALL	GO:0019219~regulation of nucleobase-containing compound metabolic process	6	75.0	0.004159797027417017	7942, 6722, 2624, 7036, 7037, 30818	7	4104	16792	3.5071010860484546	0.9826081888362939	0.3624962308599825	6.351544741135551
GOTERM_BP_ALL	GO:0048878~chemical homeostasis	4	50.0	0.004214460988610302	6722, 2624, 7036, 7037	7	1049	16792	9.14721503472695	0.9835118376409399	0.3366889601970807	6.4324376545029205
GOTERM_BP_ALL	GO:0097286~iron ion import	2	25.0	0.004992708894669869	7036, 7037	7	14	16792	342.6938775510204	0.9922886970537872	0.35742961476885093	7.5770314802011685
GOTERM_BP_ALL	GO:0006807~nitrogen compound metabolic process	7	87.5	0.005011808307813287	7942, 6722, 2624, 7036, 7037, 8604, 30818	7	6948	16792	2.416810592976396	0.9924312403288402	0.33434061469252985	7.604956041392508
GOTERM_BP_ALL	GO:0048871~multicellular organismal homeostasis	3	37.5	0.005068095833395209	6722, 2624, 7037	7	317	16792	22.702118071203245	0.9928361998224393	0.3160709739492782	7.687206049240524
GOTERM_BP_ALL	GO:0001701~in utero embryonic development	3	37.5	0.005514002852784852	7942, 6722, 2624	7	331	16792	21.741907639188604	0.9953664954333079	0.318792757279902	8.33636762150931
GOTERM_BP_ALL	GO:0051171~regulation of nitrogen compound metabolic process	6	75.0	0.005809613195151566	7942, 6722, 2624, 7036, 7037, 30818	7	4404	16792	3.2681977423121835	0.996529342130369	0.31446843956214554	8.764364712808847
GOTERM_MF_ALL	GO:0000982~transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	3	37.5	0.00584984164035431	6722, 2624, 30818	7	343	16881	21.092461474385672	0.4966357527890247	0.12828107808243172	6.484274009242075
GOTERM_BP_ALL	GO:0030099~myeloid cell differentiation	3	37.5	0.005910315350361061	6722, 2624, 7037	7	343	16792	20.981257809246145	0.9968547772954867	0.3024052353328913	8.909737663951045
GOTERM_BP_ALL	GO:0060249~anatomical structure homeostasis	3	37.5	0.006216043979166861	6722, 2624, 7037	7	352	16792	20.444805194805195	0.9976675862051361	0.29989200790932447	9.349757597070607
GOTERM_MF_ALL	GO:0003700~transcription factor activity, sequence-specific DNA binding	4	50.0	0.006543431022783634	7942, 6722, 2624, 30818	7	1231	16881	7.8361378670070785	0.5361050599560261	0.12016087065646097	7.227081526984847
GOTERM_MF_ALL	GO:0001071~nucleic acid binding transcription factor activity	4	50.0	0.006558486268532076	7942, 6722, 2624, 30818	7	1232	16881	7.82977736549165	0.5369268536204754	0.10414926011452874	7.2431452454716165
GOTERM_BP_ALL	GO:0045893~positive regulation of transcription, DNA-templated	4	50.0	0.008598608145203844	7942, 6722, 2624, 7036	7	1349	16792	7.112993751985598	0.9997737765573805	0.37270140979004185	12.711289545157156
GOTERM_BP_ALL	GO:1903508~positive regulation of nucleic acid-templated transcription	4	50.0	0.008598608145203844	7942, 6722, 2624, 7036	7	1349	16792	7.112993751985598	0.9997737765573805	0.37270140979004185	12.711289545157156
GOTERM_BP_ALL	GO:0048568~embryonic organ development	3	37.5	0.008637092452257295	7942, 6722, 2624	7	417	16792	17.257965056526206	0.9997821533705515	0.3583900399689536	12.764615923909616
GOTERM_BP_ALL	GO:1902680~positive regulation of RNA biosynthetic process	4	50.0	0.008961671544057815	7942, 6722, 2624, 7036	7	1369	16792	7.009078576646144	0.9998415404064254	0.3543518263309722	13.21316179762495
GOTERM_BP_ALL	GO:0031325~positive regulation of cellular metabolic process	5	62.5	0.009161222739188447	7942, 6722, 2624, 7036, 7037	7	2839	16792	4.224827655613144	0.9998697100692092	0.34687583144423306	13.487854674631617
GOTERM_BP_ALL	GO:0010604~positive regulation of macromolecule metabolic process	5	62.5	0.009365313893489678	7942, 6722, 2624, 7036, 7037	7	2856	16792	4.19967987194878	0.9998933523079622	0.34013918492137907	13.767954685671135
GOTERM_BP_ALL	GO:0051254~positive regulation of RNA metabolic process	4	50.0	0.009832216211320955	7942, 6722, 2624, 7036	7	1415	16792	6.781221605249874	0.9999325556155013	0.3413573993761161	14.405552959709434
GOTERM_BP_ALL	GO:0044271~cellular nitrogen compound biosynthetic process	6	75.0	0.010034297826939327	7942, 6722, 2624, 7036, 8604, 30818	7	4947	16792	2.9094689422160616	0.9999446924573164	0.3353147903128295	14.680142828060106
GOTERM_BP_ALL	GO:0034645~cellular macromolecule biosynthetic process	6	75.0	0.010665550365262	7942, 6722, 2624, 7036, 8604, 30818	7	5012	16792	2.8717364040588302	0.9999702474479324	0.3409156962210993	15.532589260604935
GOTERM_BP_ALL	GO:0006811~ion transport	4	50.0	0.010691386383407879	7036, 7037, 8604, 30818	7	1458	16792	6.581226729374877	0.999970993172197	0.33091579394943205	15.567307857429446
