Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006914~autophagy	8	72.72727272727273	1.9436618840485605E-10	81671, 22863, 598, 5289, 8678, 9711, 9474, 8655	10	418	16792	32.1377990430622	1.7415209097038087E-7	1.7415209097038087E-7	3.027932571342262E-7
GOTERM_BP_ALL	GO:0016236~macroautophagy	6	54.54545454545454	2.9777647693910348E-8	22863, 5289, 8678, 9711, 9474, 8655	10	203	16792	49.631527093596056	2.6680416790769712E-5	1.3340297377095744E-5	4.638908084331206E-5
GOTERM_CC_ALL	GO:0005776~autophagosome	5	45.45454545454545	5.994159187283147E-8	81671, 22863, 5289, 8678, 9474	10	87	18224	104.73563218390804	9.59060900318498E-6	9.59060900318498E-6	7.237872671206347E-5
GOTERM_BP_ALL	GO:0010506~regulation of autophagy	6	54.54545454545454	1.2154509497213955E-7	81671, 22863, 598, 8678, 9711, 1612	10	269	16792	37.4542750929368	1.0889848185813289E-4	3.630081168570776E-5	1.8934878692755674E-4
GOTERM_CC_ALL	GO:0000407~pre-autophagosomal structure	4	36.36363636363637	3.717884861450114E-7	81671, 22863, 8678, 9474	10	31	18224	235.1483870967742	5.9484399568487945E-5	2.9742642096652894E-5	4.489291976272902E-4
GOTERM_BP_ALL	GO:0007033~vacuole organization	5	45.45454545454545	3.074003662091895E-6	22863, 5289, 8678, 9711, 9474	10	214	16792	39.23364485981309	0.002750521878709944	6.88340863304826E-4	0.004788727492766043
GOTERM_BP_ALL	GO:0000045~autophagosome assembly	4	36.36363636363637	3.9632149432932E-6	22863, 5289, 8678, 9474	10	62	16792	108.33548387096775	0.0035447501128573755	7.099573861125696E-4	0.006173913707396839
GOTERM_BP_ALL	GO:1905037~autophagosome organization	4	36.36363636363637	4.363689203011401E-6	22863, 5289, 8678, 9474	10	64	16792	104.95000000000002	0.0039022404510971054	6.514334011705758E-4	0.006797754430654113
GOTERM_CC_ALL	GO:0035032~phosphatidylinositol 3-kinase complex, class III	3	27.27272727272727	4.547073897758524E-6	22863, 5289, 8678	10	7	18224	781.0285714285714	7.272688894032209E-4	2.4248175578389652E-4	0.00549039875471502
GOTERM_CC_ALL	GO:0045335~phagocytic vesicle	4	36.36363636363637	9.259245976343153E-6	22863, 5289, 8678, 9474	10	89	18224	81.9056179775281	0.0014803893559803827	3.7030297466178475E-4	0.011179854834642011
GOTERM_BP_ALL	GO:0009267~cellular response to starvation	4	36.36363636363637	2.5507628637492774E-5	22863, 5289, 8678, 9474	10	115	16792	58.40695652173913	0.022595926779062414	0.003259693731896496	0.03972965674695628
GOTERM_BP_ALL	GO:0016192~vesicle-mediated transport	7	63.63636363636363	3.258451320488863E-5	81671, 598, 5289, 5587, 8678, 9711, 8655	10	1494	16792	7.867737617135207	0.028774108268211473	0.003642873516098155	0.0507497097340992
GOTERM_CC_ALL	GO:0005942~phosphatidylinositol 3-kinase complex	3	27.27272727272727	4.100342058407238E-5	22863, 5289, 8678	10	20	18224	273.35999999999996	0.006539207514384304	0.0013112758853957018	0.04949989665595789
GOTERM_BP_ALL	GO:0006996~organelle organization	9	81.81818181818183	4.4660688510020186E-5	81671, 22863, 598, 5289, 5587, 8678, 9711, 9474, 8655	10	3753	16792	4.026858513189449	0.039226769711255716	0.0044364487027717114	0.06955198236640037
GOTERM_BP_ALL	GO:0042594~response to starvation	4	36.36363636363637	5.9849394498662736E-5	22863, 5289, 8678, 9474	10	153	16792	43.90065359477124	0.052214115290530105	0.005348312799329458	0.09319567999747091
GOTERM_BP_ALL	GO:0031669~cellular response to nutrient levels	4	36.36363636363637	6.711196691452006E-5	22863, 5289, 8678, 9474	10	159	16792	42.244025157232706	0.05836197479609595	0.005451842673698248	0.1044992081102647
GOTERM_BP_ALL	GO:0042149~cellular response to glucose starvation	3	27.27272727272727	1.0290098284689253E-4	22863, 5289, 8678	10	29	16792	173.7103448275862	0.08808092341061846	0.007654224799416798	0.16018405203325203
GOTERM_BP_ALL	GO:0031668~cellular response to extracellular stimulus	4	36.36363636363637	1.1039902614619245E-4	22863, 5289, 8678, 9474	10	188	16792	35.727659574468085	0.0941875362586082	0.007580581968850142	0.17184672622185815
GOTERM_CC_ALL	GO:0005773~vacuole	6	54.54545454545454	1.2969097656300617E-4	81671, 22863, 5289, 8678, 9711, 9474	10	1212	18224	9.021782178217821	0.020538062972117355	0.0034526760829530767	0.15648787867674763
GOTERM_BP_ALL	GO:0033043~regulation of organelle organization	6	54.54545454545454	1.5032443690854175E-4	598, 5587, 8678, 9711, 9474, 8655	10	1152	16792	8.745833333333334	0.1260226509980683	0.009575348737030476	0.2339264037633182
GOTERM_CC_ALL	GO:0030139~endocytic vesicle	4	36.36363636363637	2.2372536524971012E-4	22863, 5289, 8678, 9474	10	259	18224	28.145173745173746	0.03516682021913409	0.005101239015376069	0.26981126270744227
