Annotation Cluster 1	Enrichment Score: 1.3628672215809898
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:1901698~response to nitrogen compound	5	71.42857142857143	1.1029684635945596E-4	6520, 2937, 2730, 2729, 23657	7	895	16792	13.401436552274541	0.04537580908974004	0.04537580908974004	0.15487638656821456
GOTERM_BP_ALL	GO:0006979~response to oxidative stress	4	57.14285714285714	2.4324462532240683E-4	2937, 2730, 2729, 23657	7	394	16792	24.353879622915155	0.09734823670252013	0.04992012793792966	0.3412625783934642
GOTERM_BP_ALL	GO:0010243~response to organonitrogen compound	4	57.14285714285714	0.0018574695473953186	2937, 2730, 2729, 23657	7	789	16792	12.161506427666124	0.5428400026292637	0.22964765809160637	2.578691430327551
GOTERM_BP_ALL	GO:0006518~peptide metabolic process	4	57.14285714285714	0.002061900600216766	2937, 2730, 2729, 290	7	818	16792	11.730352776807543	0.5806109676380782	0.19526244866709697	2.8586943548171817
GOTERM_BP_ALL	GO:0019752~carboxylic acid metabolic process	4	57.14285714285714	0.002120716610263105	2937, 2730, 2729, 8140	7	826	16792	11.616741611898997	0.5908894002346627	0.1636883505019624	2.9391142583610863
GOTERM_BP_ALL	GO:0043436~oxoacid metabolic process	4	57.14285714285714	0.0021580152796413575	2937, 2730, 2729, 8140	7	831	16792	11.546845452982637	0.5972769403498279	0.14065461375249777	2.990081172241421
GOTERM_BP_ALL	GO:0014070~response to organic cyclic compound	4	57.14285714285714	0.0027685383080661248	6520, 2730, 2729, 23657	7	906	16792	10.590980763166193	0.6887538040506679	0.15357926632932473	3.820807225798184
GOTERM_BP_ALL	GO:0006082~organic acid metabolic process	4	57.14285714285714	0.0027773403026242244	2937, 2730, 2729, 8140	7	907	16792	10.579303827374389	0.6899082311998233	0.13615409313104976	3.832735453583924
GOTERM_BP_ALL	GO:0043603~cellular amide metabolic process	4	57.14285714285714	0.0036127452824305773	2937, 2730, 2729, 290	7	994	16792	9.653348663409025	0.7821001727894594	0.15574627146104625	4.95862060162845
GOTERM_BP_ALL	GO:1901564~organonitrogen compound metabolic process	5	71.42857142857143	0.003665431660333279	2937, 2730, 2729, 8140, 290	7	2221	16792	5.400398790763491	0.786897457391013	0.1432406293437123	5.029214593293119
