ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0098793	presynapse	13/36	482/19659	1.36195520764006e-12	2.81924727981493e-10	1.56266439613439e-10	LRRK2/RAB5A/SNAP25/VAMP2/SYNJ1/GAK/RAB8A/SYP/MFF/CPLX1/DNAJC6/RAB10/RAB5B	13
GO:0008021	synaptic vesicle	9/36	180/19659	2.81557292021883e-11	2.91411797242649e-09	1.61524972791501e-09	LRRK2/RAB5A/SNAP25/VAMP2/RAB8A/SYP/MFF/RAB10/RAB5B	9
GO:0070382	exocytic vesicle	9/36	197/19659	6.32191398932819e-11	4.36212065263645e-09	2.41785482398867e-09	LRRK2/RAB5A/SNAP25/VAMP2/RAB8A/SYP/MFF/RAB10/RAB5B	9
GO:0030133	transport vesicle	10/36	381/19659	1.0784638022313e-09	5.58105017654699e-08	3.09348827482137e-08	LRRK2/RAB5A/SNAP25/VAMP2/RAB8A/SYP/MFF/SEC16A/RAB10/RAB5B	10
GO:0030670	phagocytic vesicle membrane	6/36	72/19659	3.48399980290204e-09	1.44237591840144e-07	7.99486270560678e-08	RAB5A/RAB32/RAB8A/RAB7A/RAC2/RAB10	6
GO:0005802	trans-Golgi network	8/36	225/19659	5.97013329017066e-09	2.05969598510888e-07	1.14165706776948e-07	LRRK2/SNAP25/VAMP2/RAC1/RAB29/RAB32/RAB8A/RAB10	8
GO:0030666	endocytic vesicle membrane	7/36	163/19659	1.61435846529253e-08	4.7738886045079e-07	2.64609131905091e-07	RAB5A/RAB32/RAB8A/RAB7A/RAC2/TBC1D5/RAB10	7
GO:0043195	terminal bouton	5/36	51/19659	3.40833292299518e-08	7.53103121822326e-07	4.17433207620816e-07	LRRK2/RAB5A/SYNJ1/SYP/CPLX1	5
GO:0042470	melanosome	6/36	106/19659	3.638179332475e-08	7.53103121822326e-07	4.17433207620816e-07	RAB5A/RAC1/RAB29/RAB32/RAB7A/RAB5B	6
GO:0048770	pigment granule	6/36	106/19659	3.638179332475e-08	7.53103121822326e-07	4.17433207620816e-07	RAB5A/RAC1/RAB29/RAB32/RAB7A/RAB5B	6
GO:0030139	endocytic vesicle	8/36	293/19659	4.66181727591187e-08	8.77269251012505e-07	4.86256538827171e-07	RAB5A/RAB32/RAB8A/RAB7A/RAC2/TBC1D5/RAB10/RAB5B	8
