ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0005767	secondary lysosome	2/11	14/19659	2.58072863243884e-05	0.0015484371794633	0.000624807984695718	FTL/FTH1	2
GO:0005776	autophagosome	2/11	89/19659	0.00108542563693152	0.0226869511704429	0.00915438380561732	FTL/FTH1	2
GO:0035578	azurophil granule lumen	2/11	91/19659	0.00113434755852215	0.0226869511704429	0.00915438380561732	FTL/VCP	2
GO:1904813	ficolin-1-rich granule lumen	2/11	124/19659	0.00209128868143575	0.0257658855815221	0.0103967608486844	FTH1/VCP	2
GO:0005766	primary lysosome	2/11	155/19659	0.0032421254620091	0.0257658855815221	0.0103967608486844	FTL/VCP	2
GO:0042582	azurophil granule	2/11	155/19659	0.0032421254620091	0.0257658855815221	0.0103967608486844	FTL/VCP	2
GO:0043209	myelin sheath	2/11	162/19659	0.00353500707342597	0.0257658855815221	0.0103967608486844	SIRT2/VCP	2
GO:0005775	vacuolar lumen	2/11	171/19659	0.00392917428887691	0.0257658855815221	0.0103967608486844	FTL/VCP	2
GO:0101002	ficolin-1-rich granule	2/11	185/19659	0.00458131178323564	0.0257658855815221	0.0103967608486844	FTH1/VCP	2
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	1/11	10/19659	0.00558260854266313	0.0257658855815221	0.0103967608486844	VCP	1
GO:0036513	Derlin-1 retrotranslocation complex	1/11	10/19659	0.00558260854266313	0.0257658855815221	0.0103967608486844	VCP	1
GO:0044224	juxtaparanode region of axon	1/11	10/19659	0.00558260854266313	0.0257658855815221	0.0103967608486844	SIRT2	1
GO:0072687	meiotic spindle	1/11	10/19659	0.00558260854266313	0.0257658855815221	0.0103967608486844	SIRT2	1
GO:0043220	Schmidt-Lanterman incisure	1/11	11/19659	0.00613930818671748	0.0263113208002178	0.0106168487439475	SIRT2	1
GO:0033270	paranode region of axon	1/11	12/19659	0.00669572449422717	0.0267828979769087	0.0108071342713842	SIRT2	1
GO:0043218	compact myelin	1/11	14/19659	0.00780770761872684	0.0292789035702257	0.0118142944230735	SIRT2	1
GO:0034045	phagophore assembly site membrane	1/11	16/19659	0.00891855895386573	0.0314772668959967	0.0127013533089109	WDR45	1
GO:0097386	glial cell projection	1/11	23/19659	0.0127976407476733	0.0418818181390973	0.0168996810034954	SIRT2	1
GO:0034774	secretory granule lumen	2/11	321/19659	0.0132625757440475	0.0418818181390973	0.0168996810034954	FTL/VCP	2
GO:0060205	cytoplasmic vesicle lumen	2/11	338/19659	0.014630741877277	0.0420373729198418	0.0169624487220414	FTL/VCP	2
GO:0031983	vesicle lumen	2/11	339/19659	0.0147130805219446	0.0420373729198418	0.0169624487220414	FTL/VCP	2
GO:0090568	nuclear transcriptional repressor complex	1/11	30/19659	0.0166629151875843	0.0449060157420189	0.0181199712643234	SIRT2	1
GO:0000407	phagophore assembly site	1/11	31/19659	0.0172139727011072	0.0449060157420189	0.0181199712643234	WDR45	1
GO:0005720	nuclear heterochromatin	1/11	34/19659	0.0188654612522569	0.0471636531306421	0.0190309477544696	SIRT2	1
