ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030176	integral component of endoplasmic reticulum membrane	5/21	149/19659	4.31448930037105e-07	2.93632735355078e-05	1.88395940478446e-05	ERN1/XBP1/ATF6/HSPA5/CALR	5
GO:0031227	intrinsic component of endoplasmic reticulum membrane	5/21	157/19659	5.59300448295388e-07	2.93632735355078e-05	1.88395940478446e-05	ERN1/XBP1/ATF6/HSPA5/CALR	5
GO:1902911	protein kinase complex	4/21	107/19659	4.62252916577174e-06	0.000161788520802011	0.000103804163722594	MAP3K5/MAP3K7/ERN1/CDKN1A	4
GO:0061695	transferase complex, transferring phosphorus-containing groups	5/21	259/19659	6.53886433302543e-06	0.000171645188741918	0.000110128241398323	MAP3K5/MAP3K7/ERN1/TP53/CDKN1A	5
GO:0034663	endoplasmic reticulum chaperone complex	2/21	11/19659	5.94281443202332e-05	0.0012479910307249	0.000800716049788405	HSPA5/HSP90B1	2
GO:1902554	serine/threonine protein kinase complex	3/21	87/19659	0.000105102228063588	0.00183928899111278	0.00118009519229291	MAP3K7/ERN1/CDKN1A	3
GO:0071682	endocytic vesicle lumen	2/21	19/19659	0.000183817662886543	0.00275726494329814	0.00176907224432162	HSP90B1/CALR	2
GO:0005788	endoplasmic reticulum lumen	4/21	301/19659	0.000262467705735721	0.00344488863778134	0.00221025436409028	HSPA5/PDIA2/HSP90B1/CALR	4
GO:0005790	smooth endoplasmic reticulum	2/21	34/19659	0.00059725412053365	0.00696796473955925	0.00447067411861446	HSPA5/CALR	2
GO:0005635	nuclear envelope	4/21	461/19659	0.00130112808959811	0.0136618449407801	0.00876549449834515	ERN1/ATF6/SIGMAR1/CALR	4
GO:0005637	nuclear inner membrane	2/21	58/19659	0.00173285838255878	0.0165409209244247	0.0106127211946184	ERN1/SIGMAR1	2
GO:0016605	PML body	2/21	98/19659	0.00485620415535975	0.0349385463827703	0.0224167114636321	DAXX/TP53	2
GO:0060205	cytoplasmic vesicle lumen	3/21	338/19659	0.0053244130074347	0.0349385463827703	0.0224167114636321	MAPK14/HSP90B1/CALR	3
GO:0031983	vesicle lumen	3/21	339/19659	0.0053682719638907	0.0349385463827703	0.0224167114636321	MAPK14/HSP90B1/CALR	3
GO:0001669	acrosomal vesicle	2/21	106/19659	0.0056567170334009	0.0349385463827703	0.0224167114636321	NOTCH1/CALR	2
GO:0042470	melanosome	2/21	106/19659	0.0056567170334009	0.0349385463827703	0.0224167114636321	HSPA5/HSP90B1	2
GO:0048770	pigment granule	2/21	106/19659	0.0056567170334009	0.0349385463827703	0.0224167114636321	HSPA5/HSP90B1	2
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	2/21	123/19659	0.00754394471145099	0.0429541205909691	0.0275595360182659	HSPA5/CALR	2
GO:0043204	perikaryon	2/21	125/19659	0.00778230678450351	0.0429541205909691	0.0275595360182659	MAP2K4/PPP5C	2
GO:0005925	focal adhesion	3/21	402/19659	0.00858564369033227	0.0429541205909691	0.0275595360182659	HSPA5/HSP90B1/CALR	3
GO:0005924	cell-substrate adherens junction	3/21	405/19659	0.00876176349977956	0.0429541205909691	0.0275595360182659	HSPA5/HSP90B1/CALR	3
GO:0030055	cell-substrate junction	3/21	409/19659	0.00899991098096496	0.0429541205909691	0.0275595360182659	HSPA5/HSP90B1/CALR	3
GO:0008385	IkappaB kinase complex	1/21	10/19659	0.0106333503000027	0.0485435557174035	0.0311457400091612	MAP3K7	1
