ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030176	integral component of endoplasmic reticulum membrane	5/13	149/19659	2.86556516639194e-08	2.60738784337568e-07	3.92088397500102e-08	TECR/ELOVL6/ELOVL3/ELOVL2/ELOVL1	5
GO:0031227	intrinsic component of endoplasmic reticulum membrane	5/13	157/19659	3.72483977625097e-08	2.60738784337568e-07	3.92088397500102e-08	TECR/ELOVL6/ELOVL3/ELOVL2/ELOVL1	5
GO:0005741	mitochondrial outer membrane	5/13	180/19659	7.38181921251753e-08	3.44484896584151e-07	5.18022400878423e-08	ACSL6/ACSL5/ACSL3/ACSL1/CPT1B	5
GO:0031968	organelle outer membrane	5/13	204/19659	1.37808818219229e-07	4.05073088695261e-07	6.09132464203401e-08	ACSL6/ACSL5/ACSL3/ACSL1/CPT1B	5
GO:0019867	outer membrane	5/13	206/19659	1.44668960248308e-07	4.05073088695261e-07	6.09132464203401e-08	ACSL6/ACSL5/ACSL3/ACSL1/CPT1B	5
GO:0005778	peroxisomal membrane	3/13	60/19659	7.56358988081695e-06	1.51271797616339e-05	2.27476387392991e-06	ACSL6/ACSL3/ACSL1	3
GO:0031903	microbody membrane	3/13	60/19659	7.56358988081695e-06	1.51271797616339e-05	2.27476387392991e-06	ACSL6/ACSL3/ACSL1	3
GO:0044438	microbody part	3/13	101/19659	3.6261849457806e-05	5.64073213788093e-05	8.48230396673825e-06	ACSL6/ACSL3/ACSL1	3
GO:0044439	peroxisomal part	3/13	101/19659	3.6261849457806e-05	5.64073213788093e-05	8.48230396673825e-06	ACSL6/ACSL3/ACSL1	3
GO:0005777	peroxisome	3/13	134/19659	8.42451459577256e-05	0.000107221094855287	1.61234729105695e-05	ACSL6/ACSL3/ACSL1	3
GO:0042579	microbody	3/13	134/19659	8.42451459577256e-05	0.000107221094855287	1.61234729105695e-05	ACSL6/ACSL3/ACSL1	3
GO:0005743	mitochondrial inner membrane	2/13	463/19659	0.0363648430641815	0.0424256502415451	0.00637979702880378	SLC25A20/CPT2	2
