ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0045121	membrane raft	8/34	304/19659	3.81806464908075e-08	1.99086762497817e-06	1.22848455987764e-06	TNF/ICAM1/TNFRSF1A/TLR2/PTGS2/CD36/ATP1B1/CD14	8
GO:0098857	membrane microdomain	8/34	305/19659	3.91625491674159e-08	1.99086762497817e-06	1.22848455987764e-06	TNF/ICAM1/TNFRSF1A/TLR2/PTGS2/CD36/ATP1B1/CD14	8
GO:0098589	membrane region	8/34	316/19659	5.1487955818401e-08	1.99086762497817e-06	1.22848455987764e-06	TNF/ICAM1/TNFRSF1A/TLR2/PTGS2/CD36/ATP1B1/CD14	8
GO:0045335	phagocytic vesicle	5/34	124/19659	2.21256210875661e-06	5.21388897574632e-05	3.21728176361842e-05	TLR2/SYK/CD36/CYBB/LTF	5
GO:0009897	external side of plasma membrane	7/34	359/19659	2.24736593782169e-06	5.21388897574632e-05	3.21728176361842e-05	TNF/ICAM1/TLR4/VCAM1/IL1R1/CD36/CD14	7
GO:0043235	receptor complex	7/34	396/19659	4.29309660260321e-06	8.29998676503288e-05	5.12158892942138e-05	IL6/TLR4/TNFRSF1A/TLR2/SYK/CD36/CD14	7
GO:0030139	endocytic vesicle	6/34	293/19659	9.85786466127173e-06	0.000163358900101074	0.000100802225107741	TLR2/SYK/MSR1/CD36/CYBB/LTF	6
GO:0030667	secretory granule membrane	5/34	295/19659	0.000143236113001902	0.00207692363852758	0.00128158627422754	TLR2/TYROBP/CD36/CYBB/CD14	5
GO:0030666	endocytic vesicle membrane	4/34	163/19659	0.000173989743446547	0.0021987722025225	0.0013567741358578	TLR2/MSR1/CD36/CYBB	4
GO:0005890	sodium:potassium-exchanging ATPase complex	2/34	12/19659	0.000189549327803664	0.0021987722025225	0.0013567741358578	ATP1A3/ATP1B1	2
GO:0061702	inflammasome complex	2/34	14/19659	0.000260781934236148	0.00275006403376302	0.0016969542132113	NLRP3/CASP1	2
GO:0090533	cation-transporting ATPase complex	2/34	15/19659	0.000300576052732168	0.00290556850974429	0.00179290978822697	ATP1A3/ATP1B1	2
GO:0045177	apical part of cell	5/34	373/19659	0.000423477322587229	0.00377872072462451	0.00233169699886086	AGER/VCAM1/P2RY6/CD36/ATP1B1	5
GO:0036019	endolysosome	2/34	20/19659	0.000540958830326925	0.00448223030842309	0.0027658045460324	CTSB/TLR3	2
GO:0098533	ATPase dependent transmembrane transport complex	2/34	22/19659	0.000656267855780759	0.00507513808470454	0.00313166415390117	ATP1A3/ATP1B1	2
GO:1904813	ficolin-1-rich granule lumen	3/34	124/19659	0.00127061280048983	0.00921194280355127	0.00568432042324398	CTSB/MMP9/HMGB1	3
GO:0031012	extracellular matrix	5/34	490/19659	0.00144345343902161	0.00984944699567686	0.0060776986906173	ICAM1/CTSB/MMP3/MMP9/TLR3	5
GO:0016324	apical plasma membrane	4/34	308/19659	0.00189165706886868	0.0121906788882648	0.00752237898731406	AGER/P2RY6/CD36/ATP1B1	4
GO:0042581	specific granule	3/34	160/19659	0.00263087770955244	0.0155836414795258	0.00961604011440791	CD36/CYBB/LTF	3
GO:0005769	early endosome	4/34	341/19659	0.00273551132468935	0.0155836414795258	0.00961604011440791	TLR4/VCAM1/TLR3/HMGB1	4
GO:0070820	tertiary granule	3/34	164/19659	0.00282117647474173	0.0155836414795258	0.00961604011440791	MMP9/CYBB/LTF	3
GO:0098802	plasma membrane receptor complex	3/34	184/19659	0.00389956447156564	0.0196759305500813	0.0121412275626636	IL6/TLR2/SYK	3
GO:0101002	ficolin-1-rich granule	3/34	185/19659	0.00395918946307773	0.0196759305500813	0.0121412275626636	CTSB/MMP9/HMGB1	3
GO:1904724	tertiary granule lumen	2/34	55/19659	0.00407088218277544	0.0196759305500813	0.0121412275626636	MMP9/LTF	2
GO:0030670	phagocytic vesicle membrane	2/34	72/19659	0.00687946242151615	0.0319207056358349	0.0196969871437094	TLR2/CYBB	2
GO:0005901	caveola	2/34	77/19659	0.00783297862099201	0.0349471353859643	0.0215644755557675	PTGS2/ATP1B1	2
GO:0035579	specific granule membrane	2/34	91/19659	0.0107983651103113	0.0463929760294858	0.0286272447368878	CD36/CYBB	2
