ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0000407	phagophore assembly site	3/6	31/19659	7.07783249130008e-08	1.62790147299902e-06	6.70531499175797e-07	WIPI2/ZFYVE1/ATG14	3
GO:0005776	autophagosome	3/6	89/19659	1.77632463335877e-06	2.04277332836259e-05	8.41416931590998e-06	ZFYVE1/PRKD1/ATG14	3
GO:0044233	Mitochondria-associated ER Membrane	2/6	12/19659	5.11652590413211e-06	3.92266985983462e-05	1.61574502235751e-05	ZFYVE1/ATG14	2
GO:0034045	phagophore assembly site membrane	2/6	16/19659	9.29772611477795e-06	5.34619251599732e-05	2.20209302718425e-05	WIPI2/ATG14	2
GO:0044232	organelle membrane contact site	2/6	19/19659	1.32438665517666e-05	6.09217861381264e-05	2.50936418875578e-05	ZFYVE1/ATG14	2
GO:0000421	autophagosome membrane	2/6	32/19659	3.83472323034853e-05	0.000146997723830027	6.05482615318188e-05	PRKD1/ATG14	2
GO:0019898	extrinsic component of membrane	3/6	287/19659	5.96099897394415e-05	0.000195861394858165	8.06751740834547e-05	WIPI2/ZFYVE1/ATG14	3
GO:0031312	extrinsic component of organelle membrane	2/6	47/19659	8.34052798470744e-05	0.000239790179560339	9.87694103452197e-05	ZFYVE1/ATG14	2
GO:0005774	vacuolar membrane	2/6	397/19659	0.0057823686972752	0.0147771644485922	0.00608670389186864	PRKD1/ATG14	2
GO:0005942	phosphatidylinositol 3-kinase complex	1/6	27/19659	0.0082132991368179	0.0188905880146812	0.00778102023488011	ATG14	1
