ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0005741	mitochondrial outer membrane	10/56	180/19659	7.96945361694858e-11	1.51419618722023e-08	9.39556636945517e-09	PINK1/VDAC1/TOMM20/HK2/TOMM7/HAX1/FIS1/VPS13C/VDAC2/VDAC3	10
GO:0031968	organelle outer membrane	10/56	204/19659	2.72832999478343e-10	1.9010734145839e-08	1.17961342068364e-08	PINK1/VDAC1/TOMM20/HK2/TOMM7/HAX1/FIS1/VPS13C/VDAC2/VDAC3	10
GO:0019867	outer membrane	10/56	206/19659	3.00169486513247e-10	1.9010734145839e-08	1.17961342068364e-08	PINK1/VDAC1/TOMM20/HK2/TOMM7/HAX1/FIS1/VPS13C/VDAC2/VDAC3	10
GO:0005759	mitochondrial matrix	10/56	462/19659	6.30777824083473e-07	2.9961946643965e-05	1.85913463940392e-05	LONP1/VDAC1/HSPD1/HSPA9/CLPP/HSPE1/TRAP1/VDAC2/NDUFA10/ACSS2	10
GO:0005742	mitochondrial outer membrane translocase complex	3/56	10/19659	2.59033175024822e-06	8.36247658341032e-05	5.18890513762857e-05	PINK1/TOMM20/TOMM7	3
GO:0005758	mitochondrial intermembrane space	5/56	77/19659	2.64078207897168e-06	8.36247658341032e-05	5.18890513762857e-05	HTRA2/PINK1/HAX1/TRAP1/PANK2	5
GO:0016234	inclusion body	5/56	80/19659	3.19236131662278e-06	8.66498071654755e-05	5.37660853325942e-05	PINK1/FBXO7/HSPA1B/BAG5/HSPA1A	5
GO:0031970	organelle envelope lumen	5/56	85/19659	4.30901174524325e-06	9.22585386039972e-05	5.72462954218709e-05	HTRA2/PINK1/HAX1/TRAP1/PANK2	5
GO:0044455	mitochondrial membrane part	7/56	234/19659	4.37014130229461e-06	9.22585386039972e-05	5.72462954218709e-05	PINK1/TOMM20/HSPD1/TOMM7/FIS1/SURF1/NDUFA10	7
GO:0009295	nucleoid	4/56	43/19659	6.70815499100981e-06	0.000115868131662897	7.18960152146506e-05	LONP1/VDAC1/HSPA9/VDAC2	4
GO:0042645	mitochondrial nucleoid	4/56	43/19659	6.70815499100981e-06	0.000115868131662897	7.18960152146506e-05	LONP1/VDAC1/HSPA9/VDAC2	4
GO:0098799	outer mitochondrial membrane protein complex	3/56	17/19659	1.44722083573068e-05	0.000229143298990691	0.000142183099650734	PINK1/TOMM20/TOMM7	3
GO:0046930	pore complex	3/56	18/19659	1.7331576437952e-05	0.000253307655631606	0.000157177049477783	VDAC1/VDAC2/VDAC3	3
GO:0031307	integral component of mitochondrial outer membrane	3/56	20/19659	2.41155427493896e-05	0.000327282365884574	0.000203078254731702	PINK1/TOMM20/FIS1	3
GO:0031306	intrinsic component of mitochondrial outer membrane	3/56	21/19659	2.80779953210883e-05	0.000355654607400452	0.000220683191295571	PINK1/TOMM20/FIS1	3
GO:0043209	myelin sheath	5/56	162/19659	9.71859029081885e-05	0.00115408259703474	0.000716106653007705	SIRT2/HSPD1/VDAC2/NDUFA10/VCP	5
GO:0008180	COP9 signalosome	3/56	36/19659	0.000146236855192032	0.00163441191096977	0.00101415032702834	HSPA1L/HSPA1B/HSPA1A	3
GO:0036513	Derlin-1 retrotranslocation complex	2/56	10/19659	0.000353425555839789	0.00373060308942	0.00231483404994482	RNF139/VCP	2
GO:1904813	ficolin-1-rich granule lumen	4/56	124/19659	0.000429799210073754	0.00429799210073754	0.00266689814561	HSPA1B/HSPA1A/FTH1/VCP	4
GO:0005767	secondary lysosome	2/56	14/19659	0.000709493195950362	0.00674018536152844	0.00418227568139161	FTL/FTH1	2
GO:0098798	mitochondrial protein complex	5/56	271/19659	0.00103236020865757	0.00899380773977577	0.00558064524573344	PINK1/VDAC1/TOMM20/TOMM7/NDUFA10	5
GO:0032592	integral component of mitochondrial membrane	3/56	71/19659	0.00109091564165912	0.00899380773977577	0.00558064524573344	PINK1/TOMM20/FIS1	3
GO:0000151	ubiquitin ligase complex	5/56	275/19659	0.00110191253349556	0.00899380773977577	0.00558064524573344	PINK1/FBXW7/FBXO7/HSPA1B/HSPA1A	5
GO:0098573	intrinsic component of mitochondrial membrane	3/56	72/19659	0.00113605992502431	0.00899380773977577	0.00558064524573344	PINK1/TOMM20/FIS1	3
GO:0044450	microtubule organizing center part	4/56	179/19659	0.00168778707687396	0.0128271817842421	0.00795924853094248	SIRT2/HSPA1B/HSPA1A/NEK1	4
GO:0101002	ficolin-1-rich granule	4/56	185/19659	0.0019037058389184	0.013654454413963	0.0084725700518773	HSPA1B/HSPA1A/FTH1/VCP	4
GO:0097386	glial cell projection	2/56	23/19659	0.00194036983777368	0.013654454413963	0.0084725700518773	PINK1/SIRT2	2
GO:0035770	ribonucleoprotein granule	4/56	219/19659	0.00349893617353194	0.0237427811775381	0.0147323628359239	HSF1/HAX1/PUM1/VCP	4
GO:0043198	dendritic shaft	2/56	35/19659	0.00446453897554286	0.029250427770798	0.0181498499187223	MAP2/PRKAR2B	2
GO:0016235	aggresome	2/56	42/19659	0.00637865238278218	0.039600207354778	0.0245718738157071	HSPA1B/HSPA1A	2
GO:0005814	centriole	3/56	133/19659	0.00646108646314799	0.039600207354778	0.0245718738157071	SIRT2/HSPA1B/HSPA1A	3
