ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0005742	mitochondrial outer membrane translocase complex	2/38	10/19659	0.00016212657900573	0.0067442614554427	0.00373010000211818	TOMM40/TOMM70	2
GO:0005890	sodium:potassium-exchanging ATPase complex	2/38	12/19659	0.000237205926496622	0.0067442614554427	0.00373010000211818	ATP1A3/ATP1B1	2
GO:0030667	secretory granule membrane	5/38	295/19659	0.000246027780155957	0.0067442614554427	0.00373010000211818	SNCA/TLR2/TYROBP/LGALS3/CD36	5
GO:0043209	myelin sheath	4/38	162/19659	0.000263626695709514	0.0067442614554427	0.00373010000211818	HSPA8/ATP1B1/ANXA2/UQCRC2	4
GO:0045121	membrane raft	5/38	304/19659	0.000282623169512207	0.0067442614554427	0.00373010000211818	TLR2/APP/CD36/ATP1B1/ANXA2	5
GO:0098857	membrane microdomain	5/38	305/19659	0.000286931399339467	0.0067442614554427	0.00373010000211818	TLR2/APP/CD36/ATP1B1/ANXA2	5
GO:0098793	presynapse	6/38	482/19659	0.000298568735453841	0.0067442614554427	0.00373010000211818	SNCA/HTT/DNM1L/HSPA8/APP/VPS35	6
GO:0099523	presynaptic cytosol	2/38	14/19659	0.000326259474145015	0.0067442614554427	0.00373010000211818	HTT/HSPA8	2
GO:0098589	membrane region	5/38	316/19659	0.000337694429817891	0.0067442614554427	0.00373010000211818	TLR2/APP/CD36/ATP1B1/ANXA2	5
GO:0034774	secretory granule lumen	5/38	321/19659	0.000362901266415072	0.0067442614554427	0.00373010000211818	HSPA8/APP/HMGB1/ANXA2/C3	5
GO:0090533	cation-transporting ATPase complex	2/38	15/19659	0.000375994247272979	0.0067442614554427	0.00373010000211818	ATP1A3/ATP1B1	2
GO:0005741	mitochondrial outer membrane	4/38	180/19659	0.000393419828042909	0.0067442614554427	0.00373010000211818	SNCA/DNM1L/TOMM40/TOMM70	4
GO:0060205	cytoplasmic vesicle lumen	5/38	338/19659	0.000459402629053452	0.0067442614554427	0.00373010000211818	HSPA8/APP/HMGB1/ANXA2/C3	5
GO:0031983	vesicle lumen	5/38	339/19659	0.000465627347911237	0.0067442614554427	0.00373010000211818	HSPA8/APP/HMGB1/ANXA2/C3	5
GO:0031092	platelet alpha granule membrane	2/38	17/19659	0.000485815443824263	0.0067442614554427	0.00373010000211818	SNCA/CD36	2
GO:0098799	outer mitochondrial membrane protein complex	2/38	17/19659	0.000485815443824263	0.0067442614554427	0.00373010000211818	TOMM40/TOMM70	2
GO:0099524	postsynaptic cytosol	2/38	17/19659	0.000485815443824263	0.0067442614554427	0.00373010000211818	HTT/HSPA8	2
GO:0031968	organelle outer membrane	4/38	204/19659	0.000630413132058547	0.00772181172184246	0.00427076116640707	SNCA/DNM1L/TOMM40/TOMM70	4
GO:0019867	outer membrane	4/38	206/19659	0.000653883546216609	0.00772181172184246	0.00427076116640707	SNCA/DNM1L/TOMM40/TOMM70	4
GO:0005776	autophagosome	3/38	89/19659	0.000674688971095293	0.00772181172184246	0.00427076116640707	HTT/HSPA8/OPTN	3
GO:0045177	apical part of cell	5/38	373/19659	0.000717931628364615	0.00772181172184246	0.00427076116640707	AGER/P2RY6/APP/CD36/ATP1B1	5
GO:0031091	platelet alpha granule	3/38	91/19659	0.000719829906273449	0.00772181172184246	0.00427076116640707	SNCA/APP/CD36	3
GO:0098533	ATPase dependent transmembrane transport complex	2/38	22/19659	0.000820156497933902	0.00841551884836526	0.00465443504548301	ATP1A3/ATP1B1	2
GO:0043235	receptor complex	5/38	396/19659	0.000939093978424605	0.00922799166525109	0.00510379556864913	TLR2/SYK/APP/MERTK/CD36	5
GO:0099522	region of cytosol	2/38	24/19659	0.000977541489963039	0.00922799166525109	0.00510379556864913	HTT/HSPA8	2
GO:0044455	mitochondrial membrane part	4/38	234/19659	0.00105111743660971	0.00944440406733603	0.00522348842261226	SNCA/TOMM40/TOMM70/UQCRC2	4
