ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	4/7	56/18493	2.62098899165036e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	4/7	57/18493	2.81843282591252e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	4/7	57/18493	2.81843282591252e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	4/7	59/18493	3.24652123869963e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	4/7	59/18493	3.24652123869963e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	4/7	59/18493	3.24652123869963e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0031571	mitotic G1 DNA damage checkpoint	4/7	63/18493	4.24680838437547e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0044819	mitotic G1/S transition checkpoint	4/7	63/18493	4.24680838437547e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0044783	G1 DNA damage checkpoint	4/7	64/18493	4.52933954840539e-09	2.5867561420893e-07	7.57538661312246e-08	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0072401	signal transduction involved in DNA integrity checkpoint	4/7	73/18493	7.74989615190762e-09	3.50877001459064e-07	1.02755296351927e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0072422	signal transduction involved in DNA damage checkpoint	4/7	73/18493	7.74989615190762e-09	3.50877001459064e-07	1.02755296351927e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0072395	signal transduction involved in cell cycle checkpoint	4/7	74/18493	8.19168096791588e-09	3.50877001459064e-07	1.02755296351927e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0000082	G1/S transition of mitotic cell cycle	5/7	263/18493	1.14928911168657e-08	4.54411233389921e-07	1.33075581353182e-07	CCNB1/CDK1/CDK2/SKP2/CDKN1B	5
GO:0071158	positive regulation of cell cycle arrest	4/7	82/18493	1.24391645125886e-08	4.56695039962182e-07	1.33744400398509e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0044843	cell cycle G1/S phase transition	5/7	282/18493	1.63030324091075e-08	5.5865057721875e-07	1.63602360315956e-07	CCNB1/CDK1/CDK2/SKP2/CDKN1B	5
GO:0044773	mitotic DNA damage checkpoint	4/7	98/18493	2.56367396266825e-08	8.23580260507176e-07	2.41187747803658e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0030330	DNA damage response, signal transduction by p53 class mediator	4/7	104/18493	3.26078891686745e-08	9.85909119570513e-07	2.88726201307768e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0044774	mitotic DNA integrity checkpoint	4/7	107/18493	3.6582471568554e-08	9.89652125591409e-07	2.89822350930927e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0071156	regulation of cell cycle arrest	4/7	107/18493	3.6582471568554e-08	9.89652125591409e-07	2.89822350930927e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	4/7	114/18493	4.72594590973206e-08	1.21456809880114e-06	3.5568961320615e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:1902807	negative regulation of cell cycle G1/S phase transition	4/7	121/18493	6.01123370732409e-08	1.47132101217361e-06	4.30880411101426e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0042770	signal transduction in response to DNA damage	4/7	130/18493	8.02795506202898e-08	1.87562222812859e-06	5.49281135823035e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0000077	DNA damage checkpoint	4/7	146/18493	1.28106368094055e-07	2.86289883479757e-06	8.38407809494271e-07	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0031570	DNA integrity checkpoint	4/7	158/18493	1.75988322423108e-07	3.76908323856156e-06	1.10378640818002e-06	CCNB1/CDK1/CDK2/CDKN1B	4
GO:0007093	mitotic cell cycle checkpoint	4/7	166/18493	2.14605299539226e-07	4.24258169089085e-06	1.24245173417447e-06	CCNB1/CDK1/CDK2/CDKN1B	4
GO:2000045	regulation of G1/S transition of mitotic cell cycle	4/7	166/18493	2.14605299539226e-07	4.24258169089085e-06	1.24245173417447e-06	CCNB1/CDK1/CDK2/CDKN1B	4
GO:1903580	positive regulation of ATP metabolic process	3/7	36/18493	2.35851768801954e-07	4.4899188579335e-06	1.31488510482181e-06	CCNB1/CDK1/PFKFB3	3
