ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016236	macroautophagy	22/48	279/18493	7.10488915317406e-28	7.82944604912519e-25	4.48810165123821e-25	ATG3/ULK1/ATG5/GABARAP/MAP1LC3B/ATG4B/AKT1/SQSTM1/MAP1LC3A/SIRT1/BNIP3/GABARAPL1/ATG7/ATG12/ATG16L1/BNIP3L/NBR1/ATG10/PRKACA/CAPN1/SESN3/GABARAPL2	22
GO:0006914	autophagy	25/48	466/18493	1.03655508152584e-27	7.82944604912519e-25	4.48810165123821e-25	ATG3/ULK1/ATG5/GABARAP/MAP1LC3B/ATG4B/AKT1/SQSTM1/MAP1LC3A/SIRT1/PPARGC1A/BNIP3/GABARAPL1/ATG7/MUL1/ATG12/ATG16L1/BNIP3L/NBR1/ATG10/EP300/PRKACA/CAPN1/SESN3/GABARAPL2	25
GO:0061919	process utilizing autophagic mechanism	25/48	466/18493	1.03655508152584e-27	7.82944604912519e-25	4.48810165123821e-25	ATG3/ULK1/ATG5/GABARAP/MAP1LC3B/ATG4B/AKT1/SQSTM1/MAP1LC3A/SIRT1/PPARGC1A/BNIP3/GABARAPL1/ATG7/MUL1/ATG12/ATG16L1/BNIP3L/NBR1/ATG10/EP300/PRKACA/CAPN1/SESN3/GABARAPL2	25
GO:0000422	autophagy of mitochondrion	14/48	74/18493	3.17616101827142e-23	1.43943617348061e-20	8.25133199273038e-21	ATG3/ATG5/GABARAP/MAP1LC3B/SQSTM1/MAP1LC3A/PPARGC1A/BNIP3/GABARAPL1/ATG7/MUL1/ATG12/BNIP3L/GABARAPL2	14
GO:0061726	mitochondrion disassembly	14/48	74/18493	3.17616101827142e-23	1.43943617348061e-20	8.25133199273038e-21	ATG3/ATG5/GABARAP/MAP1LC3B/SQSTM1/MAP1LC3A/PPARGC1A/BNIP3/GABARAPL1/ATG7/MUL1/ATG12/BNIP3L/GABARAPL2	14
GO:1903008	organelle disassembly	14/48	97/18493	1.87216404707484e-21	7.0705395511193e-19	4.05307093700061e-19	ATG3/ATG5/GABARAP/MAP1LC3B/SQSTM1/MAP1LC3A/PPARGC1A/BNIP3/GABARAPL1/ATG7/MUL1/ATG12/BNIP3L/GABARAPL2	14
GO:0031667	response to nutrient levels	19/48	481/18493	3.12400677963868e-18	1.01128562323732e-15	5.79702912191598e-16	ULK1/ATG5/GABARAP/MAP1LC3B/AKT1/ATF4/MAP1LC3A/SIRT1/PPARGC1A/GABARAPL1/FOXO3/ATG7/GHRL/DDIT3/PROX1/SESN3/GABARAPL2/ACACB/HMGCL	19
GO:0000045	autophagosome assembly	12/48	91/18493	5.72790185084687e-18	1.62242819925237e-15	9.30030379466452e-16	ATG3/ULK1/ATG5/GABARAP/MAP1LC3B/ATG4B/MAP1LC3A/GABARAPL1/ATG7/ATG12/ATG16L1/GABARAPL2	12
GO:1905037	autophagosome organization	12/48	94/18493	8.62289489582342e-18	2.17105331488176e-15	1.24452073701124e-15	ATG3/ULK1/ATG5/GABARAP/MAP1LC3B/ATG4B/MAP1LC3A/GABARAPL1/ATG7/ATG12/ATG16L1/GABARAPL2	12
GO:0042594	response to starvation	14/48	183/18493	1.87760355454387e-17	4.2546496545964e-15	2.43890819611277e-15	ULK1/ATG5/GABARAP/MAP1LC3B/ATF4/MAP1LC3A/SIRT1/PPARGC1A/GABARAPL1/ATG7/DDIT3/SESN3/GABARAPL2/HMGCL	14
GO:0006995	cellular response to nitrogen starvation	7/48	13/18493	8.51876726974853e-16	1.60862721943751e-13	9.22119193935937e-14	ATG5/GABARAP/MAP1LC3B/MAP1LC3A/GABARAPL1/ATG7/GABARAPL2	7
GO:0043562	cellular response to nitrogen levels	7/48	13/18493	8.51876726974853e-16	1.60862721943751e-13	9.22119193935937e-14	ATG5/GABARAP/MAP1LC3B/MAP1LC3A/GABARAPL1/ATG7/GABARAPL2	7
GO:0007033	vacuole organization	12/48	157/18493	4.90275922398418e-15	8.54588646272934e-13	4.89878937845868e-13	ATG3/ULK1/ATG5/GABARAP/MAP1LC3B/ATG4B/MAP1LC3A/GABARAPL1/ATG7/ATG12/ATG16L1/GABARAPL2	12
GO:0071496	cellular response to external stimulus	13/48	328/18493	1.49797584581986e-12	2.42458090473415e-10	1.38985127349001e-10	ULK1/ATG5/GABARAP/MAP1LC3B/AKT1/ATF4/MAP1LC3A/SIRT1/BNIP3/GABARAPL1/ATG7/SESN3/GABARAPL2	13
GO:0009267	cellular response to starvation	10/48	146/18493	3.48761897775747e-12	5.26862973573228e-10	3.02015566214226e-10	ATG5/GABARAP/MAP1LC3B/ATF4/MAP1LC3A/SIRT1/GABARAPL1/ATG7/SESN3/GABARAPL2	10
GO:0031669	cellular response to nutrient levels	11/48	228/18493	1.18933610879068e-11	1.6843972640748e-09	9.6555313042612e-10	ULK1/ATG5/GABARAP/MAP1LC3B/ATF4/MAP1LC3A/SIRT1/GABARAPL1/ATG7/SESN3/GABARAPL2	11
GO:0071453	cellular response to oxygen levels	10/48	187/18493	4.11588929763424e-11	5.48623832261129e-09	3.14489621874963e-09	AKT1/ATF4/SIRT1/PPARGC1A/BNIP3/FOXO3/ATG7/CFLAR/BNIP3L/EP300	10
GO:0031668	cellular response to extracellular stimulus	11/48	258/18493	4.51074383997575e-11	5.67852530076948e-09	3.25512157808777e-09	ULK1/ATG5/GABARAP/MAP1LC3B/ATF4/MAP1LC3A/SIRT1/GABARAPL1/ATG7/SESN3/GABARAPL2	11
GO:0000302	response to reactive oxygen species	10/48	224/18493	2.43269425177023e-10	2.84696657197423e-08	1.63197693585553e-08	SOD2/AKT1/MAP1LC3A/SIRT1/PPARGC1A/BNIP3/FOXO3/TXNIP/CFLAR/SESN3	10
GO:0010506	regulation of autophagy	11/48	303/18493	2.51276837773542e-10	2.84696657197423e-08	1.63197693585553e-08	ULK1/AKT1/SIRT1/BNIP3/ATG7/MUL1/BNIP3L/EP300/PRKACA/CAPN1/SESN3	11
GO:0036294	cellular response to decreased oxygen levels	9/48	170/18493	4.67327748579787e-10	5.04268894419904e-08	2.89063880575167e-08	AKT1/ATF4/SIRT1/PPARGC1A/BNIP3/FOXO3/CFLAR/BNIP3L/EP300	9
GO:0070997	neuron death	11/48	335/18493	7.27211365218859e-10	7.49027706175425e-08	4.29367858698599e-08	SOD2/AKT1/ATF4/SIRT1/PPARGC1A/CEBPB/BNIP3/FOXO3/ATG7/DDIT3/AKT2	11
GO:0006979	response to oxidative stress	12/48	441/18493	9.33360269509204e-10	9.19562769872981e-08	5.27124289507715e-08	SOD2/AKT1/ATF4/MAP1LC3A/SIRT1/PPARGC1A/BNIP3/FOXO3/ATG7/TXNIP/CFLAR/SESN3	12
GO:0070482	response to oxygen levels	11/48	349/18493	1.11908704922455e-09	1.05660468897618e-07	6.05681324010128e-08	AKT1/ATF4/SIRT1/PPARGC1A/BNIP3/FOXO3/ATG7/CFLAR/BNIP3L/EP300/CAPN2	11
GO:0097193	intrinsic apoptotic signaling pathway	10/48	287/18493	2.69443379372551e-09	2.4422347906328e-07	1.3999710742978e-07	SOD2/CUL3/AKT1/PPP1R15A/ATF4/SIRT1/CEBPB/BNIP3/DDIT3/EP300	10
GO:0034599	cellular response to oxidative stress	10/48	289/18493	2.88050608650802e-09	2.51047184308738e-07	1.43908684645785e-07	SOD2/AKT1/ATF4/MAP1LC3A/SIRT1/PPARGC1A/BNIP3/FOXO3/ATG7/CFLAR	10
GO:1902882	regulation of response to oxidative stress	7/48	96/18493	5.03534420350975e-09	4.225959246353e-07	2.4224618897197e-07	SOD2/AKT1/ATF4/SIRT1/FOXO3/ATG7/SESN3	7
GO:0016241	regulation of macroautophagy	8/48	158/18493	6.71023340639191e-09	5.43049603531574e-07	3.11294286597279e-07	ULK1/AKT1/SIRT1/BNIP3/BNIP3L/PRKACA/CAPN1/SESN3	8
GO:0071456	cellular response to hypoxia	8/48	160/18493	7.40893622532034e-09	5.78918947812962e-07	3.31855800437216e-07	AKT1/SIRT1/PPARGC1A/BNIP3/FOXO3/CFLAR/BNIP3L/EP300	8
GO:0036293	response to decreased oxygen levels	10/48	325/18493	8.86000940916e-09	6.69226044038552e-07	3.83622863540472e-07	AKT1/ATF4/SIRT1/PPARGC1A/BNIP3/FOXO3/CFLAR/BNIP3L/EP300/CAPN2	10
GO:0010508	positive regulation of autophagy	7/48	110/18493	1.30820988506064e-08	9.56259225660452e-07	5.48159931465136e-07	ULK1/SIRT1/BNIP3/ATG7/MUL1/BNIP3L/SESN3	7
GO:0097352	autophagosome maturation	5/48	36/18493	3.37424402235567e-08	2.38938654833061e-06	1.36967668539042e-06	GABARAP/MAP1LC3B/MAP1LC3A/GABARAPL1/GABARAPL2	5
GO:1903201	regulation of oxidative stress-induced cell death	6/48	75/18493	3.89123814018347e-08	2.67198352292598e-06	1.53167077033059e-06	SOD2/AKT1/ATF4/SIRT1/FOXO3/ATG7	6
GO:0006006	glucose metabolic process	8/48	204/18493	4.94036086950564e-08	3.29260521479405e-06	1.88743198543962e-06	AKT1/ATF4/SIRT1/PPARGC1A/GHRL/AKT2/MIDN/ACACB	8
GO:0018410	C-terminal protein amino acid modification	4/48	15/18493	5.33889475874955e-08	3.45655300666471e-06	1.98141237061562e-06	ATG5/ATG7/ATG12/ATG16L1	4
GO:1901214	regulation of neuron death	9/48	296/18493	5.92547248348885e-08	3.72975573544048e-06	2.13802135807755e-06	SOD2/AKT1/ATF4/SIRT1/PPARGC1A/CEBPB/FOXO3/ATG7/DDIT3	9
GO:0009896	positive regulation of catabolic process	10/48	407/18493	7.40396518181703e-08	4.53442840594524e-06	2.59928678075739e-06	ULK1/ATG4B/AKT1/SIRT1/BNIP3/ATG7/AKT2/MUL1/BNIP3L/SESN3	10
GO:0045444	fat cell differentiation	8/48	217/18493	7.9640033597214e-08	4.70229394155484e-06	2.69551294833403e-06	AKT1/SIRT1/PPARGC1A/CEBPB/BNIP3/DDIT3/AKT2/EP300	8
GO:0071375	cellular response to peptide hormone stimulus	9/48	307/18493	8.09309195589756e-08	4.70229394155484e-06	2.69551294833403e-06	AKT1/SIRT1/FOXO3/GHRL/CFLAR/AKT2/PRKACA/ESRRA/SESN3	9
GO:0072576	liver morphogenesis	4/48	17/18493	9.27344499624864e-08	5.25340659037485e-06	3.01142924351864e-06	CUL3/CEBPB/CFLAR/PROX1	4
GO:1900407	regulation of cellular response to oxidative stress	6/48	87/18493	9.53296678618375e-08	5.26870798475424e-06	3.02020051711187e-06	SOD2/AKT1/ATF4/SIRT1/FOXO3/ATG7	6
GO:0001666	response to hypoxia	9/48	314/18493	9.80761718670995e-08	5.29144298692494e-06	3.03323298456142e-06	AKT1/SIRT1/PPARGC1A/BNIP3/FOXO3/CFLAR/BNIP3L/EP300/CAPN2	9
