ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0031098	stress-activated protein kinase signaling cascade	11/18	313/18493	7.85053727103112e-16	1.00094350205647e-12	4.71858608606186e-13	MAP2K4/MAP2K7/MAPK14/MAP3K7/MAP2K3/MAP2K6/TAB2/TAB3/CHUK/IKBKB/IKBKG	11
GO:0000187	activation of MAPK activity	9/18	150/18493	5.44795838849186e-15	3.47307347266356e-12	1.63725486306782e-12	MAP2K4/MAP2K7/MAPK14/MAP3K7/MAP2K3/MAP2K6/TAB2/TAB3/IKBKG	9
GO:0051403	stress-activated MAPK cascade	10/18	284/18493	2.44623883594532e-14	1.03965150527676e-11	4.90106096605185e-12	MAP2K4/MAP2K7/MAPK14/MAP3K7/MAP2K3/TAB2/TAB3/CHUK/IKBKB/IKBKG	10
GO:0043406	positive regulation of MAP kinase activity	9/18	258/18493	7.58983029008417e-13	2.41925840496433e-10	1.14047186727317e-10	MAP2K4/MAP2K7/MAPK14/MAP3K7/MAP2K3/MAP2K6/TAB2/TAB3/IKBKG	9
GO:0032147	activation of protein kinase activity	9/18	323/18493	5.73308237163700e-12	1.15771214243495e-09	5.45761513585432e-10	MAP2K4/MAP2K7/MAPK14/MAP3K7/MAP2K3/MAP2K6/TAB2/TAB3/IKBKG	9
GO:0071902	positive regulation of protein serine/threonine kinase activity	9/18	323/18493	5.73308237163700e-12	1.15771214243495e-09	5.45761513585432e-10	MAP2K4/MAP2K7/MAPK14/MAP3K7/MAP2K3/MAP2K6/TAB2/TAB3/IKBKG	9
GO:0071900	regulation of protein serine/threonine kinase activity	10/18	496/18493	6.35606666434872e-12	1.15771214243495e-09	5.45761513585432e-10	MAP2K4/MAP2K7/MAPK14/MAP3K7/MAP2K3/MAP2K6/TAB2/TAB3/CDKN1A/IKBKG	10
GO:0043405	regulation of MAP kinase activity	9/18	335/18493	7.95088998478364e-12	1.26717309132489e-09	5.97362918593613e-10	MAP2K4/MAP2K7/MAPK14/MAP3K7/MAP2K3/MAP2K6/TAB2/TAB3/IKBKG	9
GO:0070498	interleukin-1-mediated signaling pathway	6/18	55/18493	9.434135676642e-12	1.33650255419095e-09	6.30045786124279e-10	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
GO:0002223	stimulatory C-type lectin receptor signaling pathway	6/18	65/18493	2.67307611952351e-11	3.40817205239248e-09	1.60665943605045e-09	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
GO:0002220	innate immune response activating cell surface receptor signaling pathway	6/18	68/18493	3.53622225041119e-11	4.09880306297661e-09	1.93223244496152e-09	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	5/18	35/18493	1.51708557697059e-10	1.61190342553125e-08	7.59873565307198e-09	MAP3K7/MAP2K6/TAB2/TAB3/IKBKG	5
GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	5/18	36/18493	1.76074354213618e-10	1.72688308940279e-08	8.14076568874297e-09	MAP3K7/MAP2K6/TAB2/TAB3/IKBKG	5
GO:0002221	pattern recognition receptor signaling pathway	7/18	179/18493	2.05850971980601e-10	1.87471420910904e-08	8.8376620301446e-09	MAP3K7/MAP2K6/TAB2/TAB3/CHUK/IKBKB/IKBKG	7
GO:0038095	Fc-epsilon receptor signaling pathway	6/18	117/18493	9.83198945992235e-10	8.357191040934e-08	3.9396954256952e-08	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
GO:0002758	innate immune response-activating signal transduction	7/18	233/18493	1.30265596978721e-09	1.03805397592419e-07	4.89352999176644e-08	MAP3K7/MAP2K6/TAB2/TAB3/CHUK/IKBKB/IKBKG	7
GO:0071347	cellular response to interleukin-1	6/18	130/18493	1.86110332177585e-09	1.38078695888627e-07	6.5092206689293e-08	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
GO:0002224	toll-like receptor signaling pathway	6/18	131/18493	1.94934629489827e-09	1.38078695888627e-07	6.5092206689293e-08	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
GO:0002218	activation of innate immune response	7/18	252/18493	2.24806739289293e-09	1.50857153996762e-07	7.11161485507956e-08	MAP3K7/MAP2K6/TAB2/TAB3/CHUK/IKBKB/IKBKG	7
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	5/18	60/18493	2.51512649222136e-09	1.60339313879111e-07	7.55861698451787e-08	MAP3K7/MAP2K6/TAB2/TAB3/IKBKG	5
GO:0007249	I-kappaB kinase/NF-kappaB signaling	7/18	258/18493	2.64745866434018e-09	1.60738561763511e-07	7.57743808189595e-08	MAP3K7/PPP5C/TAB2/TAB3/CHUK/IKBKB/IKBKG	7
GO:0051092	positive regulation of NF-kappaB transcription factor activity	6/18	146/18493	3.74959757748496e-09	2.17306223240606e-07	1.02441158695881e-07	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
GO:0070555	response to interleukin-1	6/18	152/18493	4.77834329640505e-09	2.64886421865932e-07	1.24871122299647e-07	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
GO:0045089	positive regulation of innate immune response	7/18	309/18493	9.23557010987184e-09	4.90639662086941e-07	2.31294321611264e-07	MAP3K7/MAP2K6/TAB2/TAB3/CHUK/IKBKB/IKBKG	7
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	6/18	181/18493	1.3622628755234e-08	6.94754066516932e-07	3.27516674494257e-07	MAP3K7/PPP5C/TAB2/CHUK/IKBKB/IKBKG	6
GO:0038093	Fc receptor signaling pathway	6/18	187/18493	1.65561006010553e-08	8.11885702551751e-07	3.8273414749808e-07	MAP3K7/TAB2/TAB3/CHUK/IKBKB/IKBKG	6
