ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016241	regulation of macroautophagy	2/3	158/18493	0.000216390015055948	0.0220717815357067	0.00318890548503502	UCHL1/RHEB	2
GO:0016236	macroautophagy	2/3	279/18493	0.000673627745859927	0.0234808298798499	0.00339248316117542	UCHL1/RHEB	2
GO:0010506	regulation of autophagy	2/3	303/18493	0.000794037098121585	0.0234808298798499	0.00339248316117542	UCHL1/RHEB	2
GO:0002664	regulation of T cell tolerance induction	1/3	10/18493	0.00162144601725822	0.0234808298798499	0.00339248316117542	PHLPP1	1
GO:0019896	axonal transport of mitochondrion	1/3	11/18493	0.00178349415132484	0.0234808298798499	0.00339248316117542	UCHL1	1
GO:0006914	autophagy	2/3	466/18493	0.00186914142483081	0.0234808298798499	0.00339248316117542	UCHL1/RHEB	2
GO:0061919	process utilizing autophagic mechanism	2/3	466/18493	0.00186914142483081	0.0234808298798499	0.00339248316117542	UCHL1/RHEB	2
GO:0002517	T cell tolerance induction	1/3	12/18493	0.00194552474961229	0.0234808298798499	0.00339248316117542	PHLPP1	1
GO:0002643	regulation of tolerance induction	1/3	17/18493	0.00275541473757313	0.0234808298798499	0.00339248316117542	PHLPP1	1
GO:0048714	positive regulation of oligodendrocyte differentiation	1/3	17/18493	0.00275541473757313	0.0234808298798499	0.00339248316117542	RHEB	1
GO:0003323	type B pancreatic cell development	1/3	20/18493	0.00324113836172768	0.0234808298798499	0.00339248316117542	RHEB	1
GO:0034643	establishment of mitochondrion localization, microtubule-mediated	1/3	20/18493	0.00324113836172768	0.0234808298798499	0.00339248316117542	UCHL1	1
GO:0047497	mitochondrion transport along microtubule	1/3	20/18493	0.00324113836172768	0.0234808298798499	0.00339248316117542	UCHL1	1
GO:0051654	establishment of mitochondrion localization	1/3	23/18493	0.0037267042407283	0.0234808298798499	0.00339248316117542	UCHL1	1
GO:0002068	glandular epithelial cell development	1/3	25/18493	0.00405032720318366	0.0234808298798499	0.00339248316117542	RHEB	1
GO:0002507	tolerance induction	1/3	25/18493	0.00405032720318366	0.0234808298798499	0.00339248316117542	PHLPP1	1
GO:0003309	type B pancreatic cell differentiation	1/3	25/18493	0.00405032720318366	0.0234808298798499	0.00339248316117542	RHEB	1
GO:0009649	entrainment of circadian clock	1/3	27/18493	0.00437388007565831	0.0234808298798499	0.00339248316117542	PHLPP1	1
GO:0035883	enteroendocrine cell differentiation	1/3	27/18493	0.00437388007565831	0.0234808298798499	0.00339248316117542	RHEB	1
GO:0007628	adult walking behavior	1/3	29/18493	0.00469736286574363	0.0236012359138469	0.00340987928579831	UCHL1	1
GO:0090659	walking behavior	1/3	30/18493	0.00485907798226259	0.0236012359138469	0.00340987928579831	UCHL1	1
GO:0048713	regulation of oligodendrocyte differentiation	1/3	32/18493	0.00518245566299669	0.0237000025812673	0.00342414897974966	RHEB	1
GO:0042755	eating behavior	1/3	33/18493	0.0053441182291093	0.0237000025812673	0.00342414897974966	UCHL1	1
GO:0032008	positive regulation of TOR signaling	1/3	37/18493	0.00599059335400742	0.0250247310706583	0.00361554422073494	RHEB	1
GO:0045687	positive regulation of glial cell differentiation	1/3	38/18493	0.00615216835508758	0.0250247310706583	0.00361554422073494	RHEB	1
GO:0002931	response to ischemia	1/3	41/18493	0.0066367883011641	0.0250247310706583	0.00361554422073494	UCHL1	1
GO:0051646	mitochondrion localization	1/3	44/18493	0.00712125068142033	0.0250247310706583	0.00361554422073494	UCHL1	1
GO:0031018	endocrine pancreas development	1/3	45/18493	0.00728270313130686	0.0250247310706583	0.00361554422073494	RHEB	1
GO:1900744	regulation of p38MAPK cascade	1/3	46/18493	0.00744413807767508	0.0250247310706583	0.00361554422073494	PHLPP1	1
GO:0002067	glandular epithelial cell differentiation	1/3	47/18493	0.00760555552147457	0.0250247310706583	0.00361554422073494	RHEB	1
GO:0120163	negative regulation of cold-induced thermogenesis	1/3	47/18493	0.00760555552147457	0.0250247310706583	0.00361554422073494	RHEB	1
GO:0038066	p38MAPK cascade	1/3	52/18493	0.00841238023514435	0.0260019025449916	0.00375672482590178	PHLPP1	1
GO:0098930	axonal transport	1/3	52/18493	0.00841238023514435	0.0260019025449916	0.00375672482590178	UCHL1	1
GO:0051898	negative regulation of protein kinase B signaling	1/3	55/18493	0.00889626509324359	0.0266887952797308	0.00385596629428515	PHLPP1	1
GO:0002066	columnar/cuboidal epithelial cell development	1/3	57/18493	0.0092187675269142	0.0268661225070071	0.00388158632712177	RHEB	1
GO:0048747	muscle fiber development	1/3	61/18493	0.00986356249626552	0.0273409793370278	0.00395019309306903	UCHL1	1
GO:0045685	regulation of glial cell differentiation	1/3	62/18493	0.0100247175153905	0.0273409793370278	0.00395019309306903	RHEB	1
GO:0008088	axo-dendritic transport	1/3	63/18493	0.010185855047128	0.0273409793370278	0.00395019309306903	UCHL1	1
GO:0014015	positive regulation of gliogenesis	1/3	66/18493	0.0106691627275044	0.02790396405655	0.00403153247463054	RHEB	1
GO:0043407	negative regulation of MAP kinase activity	1/3	76/18493	0.0122790520391853	0.029890317640825	0.00431851854459805	UCHL1	1
GO:0031016	pancreas development	1/3	77/18493	0.0124399448471284	0.029890317640825	0.00431851854459805	RHEB	1
GO:0072384	organelle transport along microtubule	1/3	77/18493	0.0124399448471284	0.029890317640825	0.00431851854459805	UCHL1	1
GO:0008344	adult locomotory behavior	1/3	78/18493	0.0126008201819164	0.029890317640825	0.00431851854459805	UCHL1	1
GO:0048709	oligodendrocyte differentiation	1/3	87/18493	0.014047912059612	0.0325656143200096	0.00470504231661645	RHEB	1
GO:0042752	regulation of circadian rhythm	1/3	97/18493	0.0156541329054856	0.0349702510671045	0.00505246145448362	PHLPP1	1
GO:0032006	regulation of TOR signaling	1/3	100/18493	0.0161356587596129	0.0349702510671045	0.00505246145448362	RHEB	1
GO:0007631	feeding behavior	1/3	101/18493	0.016296132473728	0.0349702510671045	0.00505246145448362	UCHL1	1
GO:0019233	sensory perception of pain	1/3	102/18493	0.0164565887374609	0.0349702510671045	0.00505246145448362	UCHL1	1
GO:0050905	neuromuscular process	1/3	105/18493	0.0169378528358558	0.0352583875358631	0.00509409107845287	UCHL1	1
GO:0002065	columnar/cuboidal epithelial cell differentiation	1/3	111/18493	0.0178999100004236	0.0361203836250448	0.00521863127709625	RHEB	1
GO:0014013	regulation of gliogenesis	1/3	112/18493	0.0180601918125224	0.0361203836250448	0.00521863127709625	RHEB	1
GO:0031929	TOR signaling	1/3	118/18493	0.0190215164794854	0.0373114361712982	0.00539071317232379	RHEB	1
GO:0035270	endocrine system development	1/3	128/18493	0.0206223296188387	0.0396882570022933	0.00573411349878335	RHEB	1
GO:0071901	negative regulation of protein serine/threonine kinase activity	1/3	134/18493	0.0215819810530972	0.0406287548790223	0.00586999554495678	UCHL1	1
GO:0030534	adult behavior	1/3	141/18493	0.0227007818397743	0.0406287548790223	0.00586999554495678	UCHL1	1
GO:0106106	cold-induced thermogenesis	1/3	142/18493	0.0228605408662824	0.0406287548790223	0.00586999554495678	RHEB	1
GO:0120161	regulation of cold-induced thermogenesis	1/3	142/18493	0.0228605408662824	0.0406287548790223	0.00586999554495678	RHEB	1
GO:0010970	transport along microtubule	1/3	149/18493	0.0239783665835617	0.0406287548790223	0.00586999554495678	UCHL1	1
GO:0099111	microtubule-based transport	1/3	149/18493	0.0239783665835617	0.0406287548790223	0.00586999554495678	UCHL1	1
GO:1990845	adaptive thermogenesis	1/3	150/18493	0.0241379863448054	0.0406287548790223	0.00586999554495678	RHEB	1
GO:0030856	regulation of epithelial cell differentiation	1/3	151/18493	0.0242975887021604	0.0406287548790223	0.00586999554495678	RHEB	1
GO:0055002	striated muscle cell development	1/3	163/18493	0.0262114598325202	0.0431220790793074	0.00623022814355318	UCHL1	1
GO:0030705	cytoskeleton-dependent intracellular transport	1/3	168/18493	0.0270081669017331	0.0437275083170917	0.00631769986005453	UCHL1	1
GO:0001659	temperature homeostasis	1/3	171/18493	0.0274859824939631	0.0438057845997536	0.00632900912689939	RHEB	1
