ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0000187	activation of MAPK activity	9/21	150/18493	3.22618287198659e-14	4.42094339684616e-11	2.03596077486336e-11	MAP2K4/MAP2K7/MAP3K5/MAPK14/MAP3K7/ERN1/MAP2K3/MAP2K6/DAXX	9
GO:0043406	positive regulation of MAP kinase activity	10/21	258/18493	7.23259894560588e-14	4.42094339684616e-11	2.03596077486336e-11	MAP2K4/MAP2K7/MAP3K5/MAPK14/MAP3K7/TRAF2/ERN1/MAP2K3/MAP2K6/DAXX	10
GO:0034976	response to endoplasmic reticulum stress	10/21	264/18493	9.10908666932587e-14	4.42094339684616e-11	2.03596077486336e-11	MAP3K5/TRAF2/ERN1/XBP1/TP53/ATF6/HSPA5/PDIA2/HSP90B1/CALR	10
GO:0036500	ATF6-mediated unfolded protein response	5/21	10/18493	2.83632625667138e-13	1.03242275742838e-10	4.75457848815702e-11	XBP1/ATF6/HSPA5/HSP90B1/CALR	5
GO:0031098	stress-activated protein kinase signaling cascade	10/21	313/18493	5.00113049355957e-13	1.42331995879414e-10	6.55476296813091e-11	MAP2K4/MAP2K7/MAP3K5/MAPK14/MAP3K7/TRAF2/ERN1/MAP2K3/MAP2K6/DAXX	10
GO:0032147	activation of protein kinase activity	10/21	323/18493	6.84288441727952e-13	1.42331995879414e-10	6.55476296813091e-11	MAP2K4/MAP2K7/MAP3K5/MAPK14/MAP3K7/TRAF2/ERN1/MAP2K3/MAP2K6/DAXX	10
GO:0071902	positive regulation of protein serine/threonine kinase activity	10/21	323/18493	6.84288441727952e-13	1.42331995879414e-10	6.55476296813091e-11	MAP2K4/MAP2K7/MAP3K5/MAPK14/MAP3K7/TRAF2/ERN1/MAP2K3/MAP2K6/DAXX	10
GO:0043405	regulation of MAP kinase activity	10/21	335/18493	9.84035293416393e-13	1.79094423401784e-10	8.24776949876635e-11	MAP2K4/MAP2K7/MAP3K5/MAPK14/MAP3K7/TRAF2/ERN1/MAP2K3/MAP2K6/DAXX	10
GO:0071900	regulation of protein serine/threonine kinase activity	11/21	496/18493	1.28158321309397e-12	1.98791212670761e-10	9.15485847825873e-11	MAP2K4/MAP2K7/MAP3K5/MAPK14/MAP3K7/TRAF2/ERN1/MAP2K3/MAP2K6/DAXX/CDKN1A	11
GO:0043507	positive regulation of JUN kinase activity	7/21	74/18493	1.36532426284863e-12	1.98791212670761e-10	9.15485847825873e-11	MAP2K4/MAP2K7/MAP3K5/MAP3K7/TRAF2/ERN1/DAXX	7
GO:0043506	regulation of JUN kinase activity	7/21	88/18493	4.77181197819751e-12	6.31614385477779e-10	2.90875045943714e-10	MAP2K4/MAP2K7/MAP3K5/MAP3K7/TRAF2/ERN1/DAXX	7
GO:0006984	ER-nucleus signaling pathway	6/21	46/18493	8.90535074062212e-12	1.08051588986215e-09	4.97606001910201e-10	XBP1/TP53/ATF6/HSPA5/HSP90B1/CALR	6
GO:0051403	stress-activated MAPK cascade	9/21	284/18493	1.04727379030399e-11	1.17294664514047e-09	5.40172797104163e-10	MAP2K4/MAP2K7/MAP3K5/MAPK14/MAP3K7/TRAF2/ERN1/MAP2K3/DAXX	9
GO:0034620	cellular response to unfolded protein	7/21	133/18493	9.07468032831078e-11	9.43766754144321e-09	4.34629426250674e-09	ERN1/XBP1/DAXX/ATF6/HSPA5/HSP90B1/CALR	7
