ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	10/12	256/18493	1.39653066124896e-17	8.58866356668112e-15	3.11646842299768e-15	HTR6/CNR1/OPRD1/DRD1/HTR4/GNAL/OPRM1/CHRM1/CHRM4/GNAS	10
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	8/12	221/18493	1.7410149057952e-13	5.35362083532024e-11	1.94260610541359e-11	CNR1/OPRD1/DRD1/GNAL/OPRM1/CHRM1/CHRM4/GNAS	8
GO:0060359	response to ammonium ion	6/12	128/18493	8.7261448881488e-11	1.7888597020705e-08	6.49102707469314e-09	CNR1/DRD1/PENK/OPRM1/CHRM1/CHRM4	6
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	5/12	89/18493	1.77706134695289e-09	2.73223182094008e-07	9.91413172510562e-08	OPRD1/GNAL/OPRM1/CHRM1/CHRM4	5
GO:0019233	sensory perception of pain	5/12	102/18493	3.55130746924418e-09	4.09718430491808e-07	1.48669759973065e-07	CNR1/OPRD1/TRPV1/PENK/OPRM1	5
GO:0043279	response to alkaloid	5/12	106/18493	4.31540079409549e-09	4.09718430491808e-07	1.48669759973065e-07	CNR1/TRPV1/DRD1/PENK/OPRM1	5
GO:0098664	G protein-coupled serotonin receptor signaling pathway	4/12	34/18493	4.66346181047586e-09	4.09718430491808e-07	1.48669759973065e-07	HTR6/HTR4/CHRM1/CHRM4	4
GO:0007210	serotonin receptor signaling pathway	4/12	39/18493	8.25664852632794e-09	6.34729855461461e-07	2.30317037839674e-07	HTR6/HTR4/CHRM1/CHRM4	4
GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway	3/12	10/18493	2.49858108050383e-08	1.70736373834428e-06	6.19531215282821e-07	DRD1/OPRM1/GNAS	3
GO:0071242	cellular response to ammonium ion	4/12	64/18493	6.32308555321889e-08	3.88869761522962e-06	1.41104646029727e-06	DRD1/OPRM1/CHRM1/CHRM4	4
GO:0072347	response to anesthetic	4/12	74/18493	1.14110572776535e-07	5.90865450377094e-06	2.14400471510388e-06	CNR1/DRD1/PENK/OPRM1	4
GO:0042391	regulation of membrane potential	6/12	424/18493	1.15290819585774e-07	5.90865450377094e-06	2.14400471510388e-06	CNR1/OPRD1/TRPV1/DRD1/OPRM1/CHRM1	6
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	4/12	97/18493	3.40885143712335e-07	1.61264894910066e-05	5.85163161676236e-06	OPRD1/DRD1/OPRM1/CHRM1	4
GO:0007631	feeding behavior	4/12	101/18493	4.01137367260641e-07	1.76213914903781e-05	6.394069312726e-06	CNR1/OPRD1/DRD1/OPRM1	4
GO:0014072	response to isoquinoline alkaloid	3/12	32/18493	1.02448147230067e-06	3.9378506591557e-05	1.42888205347199e-05	CNR1/PENK/OPRM1	3
GO:0043278	response to morphine	3/12	32/18493	1.02448147230067e-06	3.9378506591557e-05	1.42888205347199e-05	CNR1/PENK/OPRM1	3
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	4/12	139/18493	1.4438764250579e-06	5.22343530241536e-05	1.89536719574165e-05	DRD1/GNAL/OPRM1/GNAS	4
GO:0035690	cellular response to drug	5/12	355/18493	1.79679086429661e-06	6.13903545301342e-05	2.22760036977124e-05	TRPV1/DRD1/OPRM1/CHRM1/CHRM4	5
GO:0007212	dopamine receptor signaling pathway	3/12	43/18493	2.53879338318552e-06	8.21767331925839e-05	2.98185150822898e-05	DRD1/OPRM1/GNAS	3
GO:0001659	temperature homeostasis	4/12	171/18493	3.29749429596399e-06	0.000101397949600893	3.67930942497035e-05	CNR1/TRPV1/DRD1/GNAS	4
GO:0042220	response to cocaine	3/12	52/18493	4.53148904648523e-06	0.00012873056339206	4.671096181278e-05	CNR1/DRD1/OPRM1	3
GO:0019933	cAMP-mediated signaling	4/12	186/18493	4.60499576361841e-06	0.00012873056339206	4.671096181278e-05	DRD1/GNAL/OPRM1/GNAS	4
GO:0007626	locomotory behavior	4/12	194/18493	5.44201317925106e-06	0.0001455147002278	5.28012262700789e-05	OPRD1/DRD1/PENK/OPRM1	4
GO:0031667	response to nutrient levels	5/12	481/18493	7.93912790446844e-06	0.000197418218398495	7.16348520333433e-05	CNR1/TRPV1/PENK/HTR4/OPRM1	5
GO:0019935	cyclic-nucleotide-mediated signaling	4/12	214/18493	8.02513082920709e-06	0.000197418218398495	7.16348520333433e-05	DRD1/GNAL/OPRM1/GNAS	4
GO:0033555	multicellular organismal response to stress	3/12	72/18493	1.21397944830206e-05	0.000287152831040679	0.0001041958068988	TRPV1/DRD1/PENK	3
GO:0001660	fever generation	2/12	10/18493	1.73197793580286e-05	0.000394506085377317	0.000143149833290529	CNR1/TRPV1	2
GO:0038003	opioid receptor signaling pathway	2/12	11/18493	2.11609874495224e-05	0.000464785974337724	0.000168651478921005	OPRD1/OPRM1	2
GO:0009410	response to xenobiotic stimulus	4/12	282/18493	2.37934570212733e-05	0.000504585381658037	0.000183093026806168	CNR1/DRD1/PENK/OPRM1	4
GO:0007218	neuropeptide signaling pathway	3/12	103/18493	3.55924340206268e-05	0.00072964489742285	0.000264757754820101	OPRD1/PENK/OPRM1	3
GO:0031649	heat generation	2/12	17/18493	5.22122677423812e-05	0.00103582402134079	0.000375857411252456	CNR1/TRPV1	2
GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	2/12	18/18493	5.87176252294291e-05	0.00112847935987809	0.000409478175942071	CHRM1/CHRM4	2
GO:0045471	response to ethanol	3/12	127/18493	6.65073258353285e-05	0.0012394547087493	0.000449746509636034	CNR1/PENK/OPRM1	3
GO:0032098	regulation of appetite	2/12	20/18493	7.28647472422232e-05	0.00131799469276374	0.000478245399856078	HTR4/OPRM1	2
GO:0002438	acute inflammatory response to antigenic stimulus	2/12	21/18493	8.05056873941966e-05	0.00141459993564088	0.000513299420378035	CNR1/OPRM1	2
GO:0060078	regulation of postsynaptic membrane potential	3/12	139/18493	8.69945749702078e-05	0.00148615732240772	0.000539264616774388	TRPV1/OPRM1/CHRM1	3
GO:0030534	adult behavior	3/12	141/18493	9.07656891433659e-05	0.00150867294116676	0.000547434597393843	OPRD1/DRD1/OPRM1	3
