ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006979	response to oxidative stress	18/45	441/18493	4.18824177310412e-18	3.31962459615837e-15	2.17926685429751e-15	GSTP1/GSR/GCLM/G6PD/PRDX1/PRDX2/PRDX5/PRDX6/TXN/NQO1/TXNIP/SLC7A11/GSS/TXNRD1/GLRX2/TXNRD2/GCLC/GPR37	18
GO:0045454	cell redox homeostasis	11/45	67/18493	5.49152125088233e-18	3.31962459615837e-15	2.17926685429751e-15	GSR/PRDX1/PRDX2/PRDX5/PRDX6/TXN/TXNRD1/GLRX/GLRX2/TXNRD2/GCLC	11
GO:0006749	glutathione metabolic process	9/45	54/18493	6.2587643954821e-15	2.52228205137929e-12	1.65582749269947e-12	GSTP1/GSR/GCLM/G6PD/GGT1/SLC7A11/GSS/GLRX2/GCLC	9
GO:0034599	cellular response to oxidative stress	13/45	289/18493	1.18253446919709e-13	3.57421043314821e-11	2.34639734151213e-11	GSR/G6PD/PRDX1/PRDX2/PRDX5/PRDX6/TXN/NQO1/SLC7A11/TXNRD1/GLRX2/TXNRD2/GPR37	13
GO:0098869	cellular oxidant detoxification	9/45	101/18493	2.26284906792304e-12	5.47156904623792e-10	3.59197515202942e-10	GSTP1/GSR/PRDX1/PRDX2/PRDX5/PRDX6/NQO1/TXNRD1/TXNRD2	9
GO:1990748	cellular detoxification	9/45	105/18493	3.23335479609644e-12	6.51520991413433e-10	4.27710441448547e-10	GSTP1/GSR/PRDX1/PRDX2/PRDX5/PRDX6/NQO1/TXNRD1/TXNRD2	9
GO:0097237	cellular response to toxic substance	11/45	235/18493	7.66252965032748e-12	1.32342833532085e-09	8.68804113736379e-10	GSTP1/GSR/PRDX1/PRDX2/PRDX5/PRDX6/TXN/NQO1/TXNRD1/TXNRD2/GPR37	11
GO:0098754	detoxification	9/45	123/18493	1.37177127550543e-11	2.07308934010758e-09	1.36094150227775e-09	GSTP1/GSR/PRDX1/PRDX2/PRDX5/PRDX6/NQO1/TXNRD1/TXNRD2	9
GO:0000302	response to reactive oxygen species	10/45	224/18493	1.22474011258111e-10	1.64523421790062e-08	1.08006321039316e-08	GSTP1/PRDX1/PRDX2/PRDX5/TXN/NQO1/TXNIP/GLRX2/TXNRD2/GPR37	10
GO:0006750	glutathione biosynthetic process	5/45	17/18493	4.1068672183545e-10	4.9652024669906e-08	3.2595556659361e-08	GCLM/GGT1/SLC7A11/GSS/GCLC	5
GO:0019184	nonribosomal peptide biosynthetic process	5/45	19/18493	7.68949876359134e-10	8.45145818652903e-08	5.54821250502189e-08	GCLM/GGT1/SLC7A11/GSS/GCLC	5
GO:0006575	cellular modified amino acid metabolic process	9/45	197/18493	9.36049452484577e-10	9.43069823378212e-08	6.19106392257343e-08	GSTP1/GSR/GCLM/G6PD/GGT1/SLC7A11/GSS/GLRX2/GCLC	9
GO:0000305	response to oxygen radical	5/45	31/18493	1.09953938482336e-08	1.02257162788572e-06	6.71297729681629e-07	PRDX1/PRDX2/NQO1/GLRX2/TXNRD2	5
GO:0006790	sulfur compound metabolic process	10/45	362/18493	1.26593707204404e-08	1.0932270857866e-06	7.1768161828662e-07	GSTP1/GSR/GCLM/G6PD/GGT1/SLC7A11/GSS/GLRX2/SLC25A10/GCLC	10
GO:0051187	cofactor catabolic process	6/45	68/18493	1.43554726362011e-08	1.15705109447781e-06	7.59580797733025e-07	PRDX1/PRDX2/PRDX5/PRDX6/GGT1/VCP	6
GO:0009266	response to temperature stimulus	8/45	208/18493	3.37601209360738e-08	2.55099913823207e-06	1.67467968327629e-06	ATXN3/BAG3/DNAJB1/VCP/HSPB8/STUB1/GLRX2/GCLC	8
GO:0009408	response to heat	7/45	145/18493	5.57165015815015e-08	3.96242649482561e-06	2.60125338652954e-06	ATXN3/BAG3/DNAJB1/VCP/HSPB8/STUB1/GCLC	7
GO:0042398	cellular modified amino acid biosynthetic process	5/45	46/18493	8.63366355098616e-08	5.79894401841237e-06	3.80689024411904e-06	GCLM/GGT1/SLC7A11/GSS/GCLC	5
GO:0006534	cysteine metabolic process	4/45	19/18493	1.15428614891203e-07	7.20900057173871e-06	4.73256404256757e-06	GCLM/GGT1/SLC7A11/GCLC	4
GO:0034614	cellular response to reactive oxygen species	7/45	162/18493	1.19255592584594e-07	7.20900057173871e-06	4.73256404256757e-06	PRDX1/PRDX2/PRDX5/TXN/NQO1/GLRX2/GPR37	7
GO:0034605	cellular response to heat	6/45	104/18493	1.86451944828599e-07	1.07343048237036e-05	7.0468554586849e-06	ATXN3/BAG3/DNAJB1/VCP/HSPB8/STUB1	6
GO:0071450	cellular response to oxygen radical	4/45	27/18493	5.1527742183715e-07	2.70856696957006e-05	1.77811979892545e-05	PRDX1/PRDX2/NQO1/GLRX2	4
GO:0071451	cellular response to superoxide	4/45	27/18493	5.1527742183715e-07	2.70856696957006e-05	1.77811979892545e-05	PRDX1/PRDX2/NQO1/GLRX2	4
GO:0000303	response to superoxide	4/45	30/18493	8.00353839013909e-07	4.03178246403257e-05	2.64678418691442e-05	PRDX1/PRDX2/NQO1/GLRX2	4
GO:0042744	hydrogen peroxide catabolic process	4/45	32/18493	1.04647979448156e-06	5.0607762861128e-05	3.32229795805934e-05	PRDX1/PRDX2/PRDX5/PRDX6	4
GO:0006536	glutamate metabolic process	4/45	40/18493	2.62208355653374e-06	0.000121926885378819	8.00425506731353e-05	GCLM/GGT1/SLC7A11/GCLC	4
GO:0000096	sulfur amino acid metabolic process	4/45	44/18493	3.86731718368459e-06	0.00017316986944721	0.000113682540214354	GCLM/GGT1/SLC7A11/GCLC	4
GO:0009069	serine family amino acid metabolic process	4/45	45/18493	4.2370953304222e-06	0.000178053739101762	0.000116888702522945	GCLM/GGT1/SLC7A11/GCLC	4
GO:0072593	reactive oxygen species metabolic process	7/45	276/18493	4.2709333614153e-06	0.000178053739101762	0.000116888702522945	GSTP1/G6PD/PRDX1/PRDX2/PRDX5/PRDX6/NQO1	7
GO:0022900	electron transport chain	6/45	182/18493	4.95484296920456e-06	0.000194025904806345	0.000127374108418427	GSR/NQO1/TXNRD1/GLRX/GLRX2/TXNRD2	6
GO:1901800	positive regulation of proteasomal protein catabolic process	5/45	103/18493	4.9750232001627e-06	0.000194025904806345	0.000127374108418427	ATXN3/VCP/STUB1/GCLC/DNAJB2	5
GO:0044272	sulfur compound biosynthetic process	6/45	187/18493	5.79018022197492e-06	0.00021876024651149	0.000143611706821352	GSTP1/GCLM/GGT1/SLC7A11/GSS/GCLC	6
GO:0006098	pentose-phosphate shunt	3/45	15/18493	6.0022044755801e-06	0.000218857964839628	0.000143675856940559	G6PD/PGLS/PGD	3
