ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0001819	positive regulation of cytokine production	18/34	422/18493	3.09851352904403e-21	6.42631705923733e-18	2.48533400961216e-18	TNF/IL6/AGER/IL1B/TLR4/TLR2/IFNG/IL1R1/PTGS2/TLR3/SYK/NLRP3/CASP1/HMGB1/CD36/CYBB/CD14/C3	18
GO:0071216	cellular response to biotic stimulus	14/34	229/18493	1.49434024192016e-18	1.5496308308712e-15	5.993090864964e-16	TNF/NOS2/IL6/ICAM1/IL1B/TLR4/TLR2/TREM2/SYK/NLRP3/CASP1/CD36/CD14/LTF	14
GO:0032496	response to lipopolysaccharide	15/34	324/18493	4.47544292471634e-18	3.09402287528723e-15	1.19659210829258e-15	TNF/NOS2/IL6/ICAM1/IL1B/TLR4/VCAM1/TLR2/PTGS2/TREM2/NLRP3/CASP1/CD36/CD14/LTF	15
GO:0002237	response to molecule of bacterial origin	15/34	337/18493	8.07562037838186e-18	4.187209166191e-15	1.61937440219131e-15	TNF/NOS2/IL6/ICAM1/IL1B/TLR4/VCAM1/TLR2/PTGS2/TREM2/NLRP3/CASP1/CD36/CD14/LTF	15
GO:0071219	cellular response to molecule of bacterial origin	13/34	206/18493	2.09798158035577e-17	8.70242759531573e-15	3.36560413522336e-15	TNF/NOS2/IL6/ICAM1/IL1B/TLR4/TLR2/TREM2/NLRP3/CASP1/CD36/CD14/LTF	13
GO:0050727	regulation of inflammatory response	15/34	425/18493	2.56931509154133e-16	8.16154386157872e-14	3.15642106406282e-14	TNF/NOS2/IL6/AGER/IL1B/TLR4/TNFRSF1A/TLR2/MMP3/IL1R1/MMP9/PTGS2/TLR3/NLRP3/C3	15
GO:0031349	positive regulation of defense response	15/34	427/18493	2.75461943254827e-16	8.16154386157872e-14	3.15642106406282e-14	TNF/IL6/AGER/IL1B/TLR4/TNFRSF1A/TLR2/PTGS2/TLR3/SYK/HMGB1/CD36/CD14/C3/LTF	15
GO:0071222	cellular response to lipopolysaccharide	12/34	199/18493	7.69504843579032e-16	1.99494130697864e-13	7.71529856325293e-14	TNF/NOS2/IL6/ICAM1/IL1B/TLR4/TLR2/NLRP3/CASP1/CD36/CD14/LTF	12
GO:0046209	nitric oxide metabolic process	9/34	77/18493	1.11938250593572e-14	2.57955479701188e-12	9.97625110553242e-13	TNF/NOS2/ICAM1/IL1B/TLR4/TLR2/IFNG/PTGS2/CD36	9
GO:2001057	reactive nitrogen species metabolic process	9/34	80/18493	1.6032223345839e-14	3.02635193246483e-12	1.17042083567893e-12	TNF/NOS2/ICAM1/IL1B/TLR4/TLR2/IFNG/PTGS2/CD36	9
GO:0150076	neuroinflammatory response	8/34	47/18493	1.60510468934972e-14	3.02635193246483e-12	1.17042083567893e-12	TNF/IL6/AGER/IL1B/TLR2/MMP3/MMP9/TLR3	8
GO:0050729	positive regulation of inflammatory response	10/34	133/18493	2.97424901821643e-14	5.1404937198174e-12	1.98805065954467e-12	TNF/IL6/AGER/IL1B/TLR4/TNFRSF1A/TLR2/PTGS2/TLR3/C3	10
GO:0002703	regulation of leukocyte mediated immunity	11/34	196/18493	3.30656569972113e-14	5.27524404709356e-12	2.0401644236336e-12	TNF/IL6/AGER/IL1B/TLR4/IL1R1/TLR3/SYK/NLRP3/HMGB1/C3	11
GO:0072593	reactive oxygen species metabolic process	12/34	276/18493	3.93842009668893e-14	5.83448805752346e-12	2.25644820577216e-12	TNF/NOS2/ICAM1/IL1B/TLR4/TLR2/IFNG/MMP3/PTGS2/SYK/CD36/CYBB	12
GO:0032722	positive regulation of chemokine production	8/34	53/18493	4.49023316257523e-14	6.20849571945402e-12	2.40109310167181e-12	TNF/IL6/AGER/IL1B/TLR4/TLR2/TLR3/HMGB1	8
GO:0051092	positive regulation of NF-kappaB transcription factor activity	10/34	146/18493	7.68065085949563e-14	9.73038159676958e-12	3.76315828896027e-12	TNF/AGER/ICAM1/IL1B/TLR4/TLR2/TLR3/NLRP3/CD36/LTF	10
GO:0002367	cytokine production involved in immune response	9/34	95/18493	7.97572262030293e-14	9.73038159676958e-12	3.76315828896027e-12	TNF/IL6/IL1B/TLR4/TLR2/IL1R1/TLR3/NLRP3/CD36	9
GO:0032735	positive regulation of interleukin-12 production	7/34	32/18493	1.19627173734938e-13	1.37837087959035e-11	5.33075475941655e-12	AGER/TLR4/TLR2/IFNG/TLR3/HMGB1/CD36	7
GO:1901222	regulation of NIK/NF-kappaB signaling	9/34	102/18493	1.54146703813215e-13	1.68263296688741e-11	6.507467496159e-12	TNF/AGER/IL1B/TLR4/TLR2/TLR3/NLRP3/HMGB1/CD14	9
GO:0060759	regulation of response to cytokine stimulus	10/34	165/18493	2.64838334489705e-13	2.74637352865824e-11	1.06214110990082e-11	TNF/IL6/TLR4/TNFRSF1A/TLR2/IFNG/IL1R1/TREM2/SYK/CASP1	10
GO:0002697	regulation of immune effector process	13/34	439/18493	3.76006246758298e-13	3.71350931322243e-11	1.43617423573846e-11	TNF/IL6/AGER/IL1B/TLR4/IFNG/IL1R1/TLR3/SYK/NLRP3/HMGB1/CD36/C3	13
GO:1903409	reactive oxygen species biosynthetic process	9/34	115/18493	4.65804934908645e-13	4.22175908055893e-11	1.6327363444074e-11	TNF/NOS2/ICAM1/IL1B/TLR4/IFNG/PTGS2/CD36/CYBB	9
GO:1901224	positive regulation of NIK/NF-kappaB signaling	8/34	70/18493	4.68179647313671e-13	4.22175908055893e-11	1.6327363444074e-11	TNF/AGER/IL1B/TLR4/TLR2/TLR3/HMGB1/CD14	8
GO:0051091	positive regulation of DNA-binding transcription factor activity	11/34	255/18493	5.97190058927481e-13	5.16071742589832e-11	1.99587203904711e-11	TNF/IL6/AGER/ICAM1/IL1B/TLR4/TLR2/TLR3/NLRP3/CD36/LTF	11
GO:0006809	nitric oxide biosynthetic process	8/34	73/18493	6.64139029016657e-13	5.28808030115112e-11	2.04512875677671e-11	TNF/NOS2/ICAM1/IL1B/TLR4/IFNG/PTGS2/CD36	8
GO:0007249	I-kappaB kinase/NF-kappaB signaling	11/34	258/18493	6.78585762477381e-13	5.28808030115112e-11	2.04512875677671e-11	TNF/IL1B/TLR4/TNFRSF1A/TLR2/TLR3/CASP1/CD36/CD14/S100B/LTF	11
GO:0038061	NIK/NF-kappaB signaling	9/34	120/18493	6.88419325607909e-13	5.28808030115112e-11	2.04512875677671e-11	TNF/AGER/IL1B/TLR4/TLR2/TLR3/NLRP3/HMGB1/CD14	9
GO:0032642	regulation of chemokine production	8/34	75/18493	8.31465544091759e-13	6.15878406587967e-11	2.38186746089444e-11	TNF/IL6/AGER/IL1B/TLR4/TLR2/TLR3/HMGB1	8
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	8/34	76/18493	9.28120604149789e-13	6.33341653294297e-11	2.44940536877762e-11	TLR4/TLR2/IFNG/TLR3/HMGB1/CD36/CYBB/CD14	8
GO:0045429	positive regulation of nitric oxide biosynthetic process	7/34	42/18493	9.46653387276915e-13	6.33341653294297e-11	2.44940536877762e-11	TNF/ICAM1/IL1B/TLR4/IFNG/PTGS2/CD36	7
GO:1904407	positive regulation of nitric oxide metabolic process	7/34	42/18493	9.46653387276915e-13	6.33341653294297e-11	2.44940536877762e-11	TNF/ICAM1/IL1B/TLR4/IFNG/PTGS2/CD36	7
GO:0002718	regulation of cytokine production involved in immune response	8/34	77/18493	1.03443095534868e-12	6.70440562935366e-11	2.59288285518321e-11	TNF/IL6/IL1B/TLR4/IL1R1/TLR3/NLRP3/CD36	8
GO:0042116	macrophage activation	8/34	80/18493	1.41968036708462e-12	8.92247600404093e-11	3.45070634678942e-11	TNF/AGER/TLR4/TLR2/TLR3/SYK/TYROBP/HMGB1	8
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	9/34	131/18493	1.53561248717741e-12	9.3228528898936e-11	3.60554935903107e-11	TLR4/TLR2/IFNG/TLR3/HMGB1/CD36/CYBB/CD14/LTF	9
GO:0032755	positive regulation of interleukin-6 production	8/34	81/18493	1.5732876140129e-12	9.3228528898936e-11	3.60554935903107e-11	TNF/IL6/IL1B/TLR4/TLR2/TLR3/HMGB1/CD36	8
GO:0032635	interleukin-6 production	9/34	132/18493	1.64595933658227e-12	9.48255462242118e-11	3.66731290782365e-11	TNF/NOS2/IL6/IL1B/TLR4/TLR2/TLR3/HMGB1/CD36	9
GO:0032602	chemokine production	8/34	82/18493	1.74118784521045e-12	9.76006375936885e-11	3.77463766159421e-11	TNF/IL6/AGER/IL1B/TLR4/TLR2/TLR3/HMGB1	8
GO:0071706	tumor necrosis factor superfamily cytokine production	9/34	135/18493	2.02028616813107e-12	1.10265092439575e-10	4.26442675932376e-11	TLR4/TLR2/IFNG/TLR3/HMGB1/CD36/CYBB/CD14/LTF	9
GO:0002699	positive regulation of immune effector process	10/34	209/18493	2.83597083323977e-12	1.50815474567674e-10	5.83268495257409e-11	TNF/IL6/IL1B/TLR4/IFNG/IL1R1/SYK/NLRP3/CD36/C3	10
GO:0050663	cytokine secretion	10/34	210/18493	2.9742264400763e-12	1.54213640917956e-10	5.96410670352143e-11	TNF/NOS2/TLR4/TLR2/SYK/NLRP3/CASP1/HMGB1/CD36/CD14	10
GO:0032103	positive regulation of response to external stimulus	11/34	297/18493	3.14075480277653e-12	1.58876230755086e-10	6.14442916486705e-11	TNF/IL6/AGER/IL1B/TLR4/TNFRSF1A/TLR2/PTGS2/TLR3/HMGB1/C3	11
GO:0051222	positive regulation of protein transport	12/34	402/18493	3.36845595822768e-12	1.66337563270576e-10	6.43299107811903e-11	TNF/IL6/IL1B/TLR4/TLR2/IFNG/PTGS2/SYK/NLRP3/CASP1/HMGB1/CD14	12
GO:0032655	regulation of interleukin-12 production	7/34	50/18493	3.46917210314595e-12	1.6732704516104e-10	6.4712586110091e-11	AGER/TLR4/TLR2/IFNG/TLR3/HMGB1/CD36	7
GO:1903039	positive regulation of leukocyte cell-cell adhesion	10/34	214/18493	3.58958110399007e-12	1.69199800219896e-10	6.54368612736946e-11	TNF/IL6/AGER/ICAM1/IL1B/VCAM1/IFNG/SYK/NLRP3/HMGB1	10
GO:0070391	response to lipoteichoic acid	5/34	10/18493	3.867087341395e-12	1.74355198827244e-10	6.74306762961782e-11	TLR4/TLR2/TREM2/CD36/CD14	5
GO:0071223	cellular response to lipoteichoic acid	5/34	10/18493	3.867087341395e-12	1.74355198827244e-10	6.74306762961782e-11	TLR4/TLR2/TREM2/CD36/CD14	5
GO:0150077	regulation of neuroinflammatory response	6/34	25/18493	4.18628908637148e-12	1.84731139683712e-10	7.1443500197426e-11	TNF/IL6/AGER/IL1B/MMP3/MMP9	6
GO:0051090	regulation of DNA-binding transcription factor activity	12/34	412/18493	4.49149307989534e-12	1.93327333759178e-10	7.47680192480808e-11	TNF/IL6/AGER/ICAM1/IL1B/TLR4/TLR2/TLR3/SYK/NLRP3/CD36/LTF	12
GO:0032615	interleukin-12 production	7/34	52/18493	4.63470478308553e-12	1.93327333759178e-10	7.47680192480808e-11	AGER/TLR4/TLR2/IFNG/TLR3/HMGB1/CD36	7
GO:0042133	neurotransmitter metabolic process	9/34	148/18493	4.66073610798404e-12	1.93327333759178e-10	7.47680192480808e-11	TNF/NOS2/ICAM1/IL1B/TLR4/TLR2/IFNG/PTGS2/CD36	9
GO:0042742	defense response to bacterium	11/34	319/18493	6.80839459087945e-12	2.76874713362431e-10	1.07079394803925e-10	TNF/NOS2/IL6/TLR4/TNFRSF1A/TLR2/TLR3/SYK/NLRP3/CD36/LTF	11
GO:1903428	positive regulation of reactive oxygen species biosynthetic process	7/34	55/18493	7.00308189453969e-12	2.79315227870679e-10	1.08023247037232e-10	TNF/ICAM1/IL1B/TLR4/IFNG/PTGS2/CD36	7
GO:1904951	positive regulation of establishment of protein localization	12/34	437/18493	8.93923727436981e-12	3.49810907680056e-10	1.35286967290363e-10	TNF/IL6/IL1B/TLR4/TLR2/IFNG/PTGS2/SYK/NLRP3/CASP1/HMGB1/CD14	12
GO:0050708	regulation of protein secretion	12/34	438/18493	9.18075763204177e-12	3.52609098682493e-10	1.3636914845255e-10	TNF/NOS2/IL6/IL1B/TLR4/TLR2/IFNG/SYK/NLRP3/CASP1/HMGB1/CD14	12
GO:0042136	neurotransmitter biosynthetic process	8/34	102/18493	1.0447744528692e-11	3.93974948227405e-10	1.52367106810782e-10	TNF/NOS2/ICAM1/IL1B/TLR4/IFNG/PTGS2/CD36	8
GO:0006909	phagocytosis	11/34	342/18493	1.4428616298488e-11	5.34374110769004e-10	2.06665519162554e-10	TNF/IL1B/TLR2/P2RY6/TREM2/SYK/HMGB1/MSR1/CD36/CD14/C3	11
GO:0045428	regulation of nitric oxide biosynthetic process	7/34	62/18493	1.68205346496504e-11	6.12031383567981e-10	2.36698936344111e-10	TNF/ICAM1/IL1B/TLR4/IFNG/PTGS2/CD36	7
GO:0022409	positive regulation of cell-cell adhesion	10/34	251/18493	1.74718391793842e-11	6.24768869966256e-10	2.41625071772972e-10	TNF/IL6/AGER/ICAM1/IL1B/VCAM1/IFNG/SYK/NLRP3/HMGB1	10
GO:0002791	regulation of peptide secretion	12/34	465/18493	1.84224752632471e-11	6.47596842304651e-10	2.50453633373671e-10	TNF/NOS2/IL6/IL1B/TLR4/TLR2/IFNG/SYK/NLRP3/CASP1/HMGB1/CD14	12
GO:0034121	regulation of toll-like receptor signaling pathway	7/34	65/18493	2.37199668770073e-11	8.19920188381885e-10	3.17098504566308e-10	TLR4/TLR2/TLR3/HMGB1/CD36/CD14/LTF	7
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	9/34	181/18493	2.8681918316601e-11	9.75185222764435e-10	3.7714619080673e-10	TNF/IL1B/TLR4/TNFRSF1A/TLR3/CASP1/CD36/S100B/LTF	9
GO:1902105	regulation of leukocyte differentiation	10/34	265/18493	2.98555594408381e-11	9.98716617424164e-10	3.86246796161606e-10	TNF/AGER/TLR4/IFNG/TLR3/SYK/TYROBP/NLRP3/HMGB1/LTF	10
GO:2000377	regulation of reactive oxygen species metabolic process	9/34	185/18493	3.49015517821345e-11	1.14898124438328e-09	4.44360609155998e-10	TNF/ICAM1/IL1B/TLR4/IFNG/MMP3/PTGS2/SYK/CD36	9
GO:0002446	neutrophil mediated immunity	12/34	499/18493	4.17652895090936e-11	1.35345641315406e-09	5.23439977071206e-10	IL6/TLR2/CTSB/MMP9/SYK/TYROBP/HMGB1/CD36/CYBB/CD14/C3/LTF	12
