ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007041	lysosomal transport	6/18	101/18493	4.01980837980491e-10	4.23285822393457e-07	2.52190083617234e-07	IGF2R/LAMP2/VPS11/LAMP1/VPS18/NPC1	6
GO:0007034	vacuolar transport	6/18	131/18493	1.94934629489827e-09	1.02633082426394e-06	6.11479153557562e-07	IGF2R/LAMP2/VPS11/LAMP1/VPS18/NPC1	6
GO:0006914	autophagy	7/18	466/18493	1.5433518334923e-07	4.06287370166849e-05	2.42062550726688e-05	TFEB/CTSA/ZKSCAN3/LAMP2/VPS11/VPS18/NPC1	7
GO:0061919	process utilizing autophagic mechanism	7/18	466/18493	1.5433518334923e-07	4.06287370166849e-05	2.42062550726688e-05	TFEB/CTSA/ZKSCAN3/LAMP2/VPS11/VPS18/NPC1	7
GO:0007040	lysosome organization	4/18	59/18493	2.76499416840531e-07	4.85256476555131e-05	2.89111670942029e-05	TFEB/ZKSCAN3/VPS11/VPS18	4
GO:0080171	lytic vacuole organization	4/18	59/18493	2.76499416840531e-07	4.85256476555131e-05	2.89111670942029e-05	TFEB/ZKSCAN3/VPS11/VPS18	4
GO:0034381	plasma lipoprotein particle clearance	4/18	71/18493	5.86008670467867e-07	8.81524471432377e-05	5.25204763306539e-05	MIR128-1/NR1H4/MIR128-2/NPC1	4
GO:0042632	cholesterol homeostasis	4/18	92/18493	1.66385955929931e-06	0.000203297414593616	0.000121122866094662	MIR128-1/NR1H4/MIR128-2/NPC1	4
GO:0055092	sterol homeostasis	4/18	93/18493	1.73758474011638e-06	0.000203297414593616	0.000121122866094662	MIR128-1/NR1H4/MIR128-2/NPC1	4
GO:0097006	regulation of plasma lipoprotein particle levels	4/18	105/18493	2.82414884869584e-06	0.000297382873767672	0.000177178180402391	MIR128-1/NR1H4/MIR128-2/NPC1	4
GO:0031647	regulation of protein stability	5/18	265/18493	4.27944693897058e-06	0.000409659784248729	0.000244071806280045	CTSA/LAMP2/VPS11/LAMP1/PTEN	5
GO:0010984	regulation of lipoprotein particle clearance	3/18	37/18493	5.89282402918527e-06	0.000517095308561008	0.000308080975560914	MIR128-1/NR1H4/MIR128-2	3
GO:0055088	lipid homeostasis	4/18	144/18493	9.91165658264902e-06	0.00080284418319457	0.000478327718482495	MIR128-1/NR1H4/MIR128-2/NPC1	4
GO:0007033	vacuole organization	4/18	157/18493	1.39439600512759e-05	0.00104878499528525	0.000624857157184997	TFEB/ZKSCAN3/VPS11/VPS18	4
GO:0006869	lipid transport	5/18	359/18493	1.86561010547006e-05	0.00130965829403998	0.00078028324411239	PPARA/MIR128-1/NR1H4/MIR128-2/NPC1	5
GO:0033344	cholesterol efflux	3/18	57/18493	2.19224852957867e-05	0.0014311006726972	0.000852637577775308	MIR128-1/MIR128-2/NPC1	3
GO:1905953	negative regulation of lipid localization	3/18	58/18493	2.31041893977705e-05	0.0014311006726972	0.000852637577775308	PPARA/MIR128-1/MIR128-2	3
