ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006914	autophagy	6/6	466/18493	2.48078326178757e-10	2.41876368024288e-08	9.27029534667987e-09	RALB/WIPI2/ZFYVE1/PRKD1/ATG14/RUBCN	6
GO:0061919	process utilizing autophagic mechanism	6/6	466/18493	2.48078326178757e-10	2.41876368024288e-08	9.27029534667987e-09	RALB/WIPI2/ZFYVE1/PRKD1/ATG14/RUBCN	6
GO:0016236	macroautophagy	5/6	279/18493	4.47015642328467e-09	2.90560167513504e-07	1.11361791597618e-07	RALB/WIPI2/ZFYVE1/ATG14/RUBCN	5
GO:0009267	cellular response to starvation	4/6	146/18493	5.52420023083201e-08	2.69304761253061e-06	1.03215320102388e-06	RALB/ZFYVE1/PRKD1/ATG14	4
GO:0042594	response to starvation	4/6	183/18493	1.37064083670373e-07	5.34549926314457e-06	2.04874735591506e-06	RALB/ZFYVE1/PRKD1/ATG14	4
GO:0031669	cellular response to nutrient levels	4/6	228/18493	3.31128265779742e-07	1.07616686378416e-05	4.12458015269503e-06	RALB/ZFYVE1/PRKD1/ATG14	4
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	3/6	54/18493	4.67792790318021e-07	1.30313705874306e-05	4.99447941542549e-06	PRKD1/ATG14/RUBCN	3
GO:0031668	cellular response to extracellular stimulus	4/6	258/18493	5.43173749763093e-07	1.32398601504754e-05	5.074386346471e-06	RALB/ZFYVE1/PRKD1/ATG14	4
GO:0043550	regulation of lipid kinase activity	3/6	63/18493	7.4811100168025e-07	1.62090717030721e-05	6.21238375664301e-06	PRKD1/ATG14/RUBCN	3
GO:0071496	cellular response to external stimulus	4/6	328/18493	1.41731243131856e-06	2.76375924107119e-05	1.05925455393282e-05	RALB/ZFYVE1/PRKD1/ATG14	4
GO:1903725	regulation of phospholipid metabolic process	3/6	86/18493	1.92256932485615e-06	3.40819107588136e-05	1.30624327334724e-05	PRKD1/ATG14/RUBCN	3
GO:0000045	autophagosome assembly	3/6	91/18493	2.2808367699646e-06	3.70635975119248e-05	1.42052114620602e-05	RALB/WIPI2/ATG14	3
GO:1905037	autophagosome organization	3/6	94/18493	2.51570594105218e-06	3.77355891157827e-05	1.44627628999761e-05	RALB/WIPI2/ATG14	3
GO:0031667	response to nutrient levels	4/6	481/18493	6.50497139142743e-06	9.06049586663106e-05	3.4725787127169e-05	RALB/ZFYVE1/PRKD1/ATG14	4
GO:0007033	vacuole organization	3/6	157/18493	1.1783470759909e-05	0.000153185119878817	5.87106262423537e-05	RALB/WIPI2/ATG14	3
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	2/6	31/18493	4.06224335124246e-05	0.000495085908432675	0.000189749524959352	PRKD1/ATG14	2
GO:0090218	positive regulation of lipid kinase activity	2/6	35/18493	5.19492441776525e-05	0.000595802389599332	0.000228350713422686	PRKD1/ATG14	2
GO:0097352	autophagosome maturation	2/6	36/18493	5.49971436553229e-05	0.000595802389599332	0.000228350713422686	ATG14/RUBCN	2
GO:0061912	selective autophagy	2/6	43/18493	7.87496292814228e-05	0.000808219879467234	0.00030976308470809	WIPI2/ATG14	2
GO:0010506	regulation of autophagy	3/6	303/18493	8.3976004558659e-05	0.000818766044446925	0.000313805069666568	RALB/PRKD1/RUBCN	3
GO:1903727	positive regulation of phospholipid metabolic process	2/6	46/18493	9.02221208349395e-05	0.000837776836324438	0.000321091257106802	PRKD1/ATG14	2
GO:0045806	negative regulation of endocytosis	2/6	56/18493	0.00013404985815915	0.00118816919731974	0.000455384685612424	PRKD1/RUBCN	2
GO:0019216	regulation of lipid metabolic process	3/6	388/18493	0.000174872793000644	0.00148261715804894	0.000568236535608499	PRKD1/ATG14/RUBCN	3
GO:0000422	autophagy of mitochondrion	2/6	74/18493	0.00023449910403137	0.00182909301144469	0.000701028900472728	WIPI2/ATG14	2
GO:0061726	mitochondrion disassembly	2/6	74/18493	0.00023449910403137	0.00182909301144469	0.000701028900472728	WIPI2/ATG14	2
GO:0006644	phospholipid metabolic process	3/6	473/18493	0.000313946539009001	0.00235459904256751	0.000902437419823445	PRKD1/ATG14/RUBCN	3
GO:0060627	regulation of vesicle-mediated transport	3/6	498/18493	0.00036538868189978	0.00263891825816508	0.00101140726763682	RALB/PRKD1/RUBCN	3
GO:1903008	organelle disassembly	2/6	97/18493	0.000402889784543114	0.00280583957092526	0.00107538250761508	WIPI2/ATG14	2
GO:0010508	positive regulation of autophagy	2/6	110/18493	0.000517781289603493	0.0034816328094028	0.00133439098228124	RALB/PRKD1	2
GO:0045834	positive regulation of lipid metabolic process	2/6	138/18493	0.000813145421834028	0.00528544524192118	0.00202573070000758	PRKD1/ATG14	2
GO:0016241	regulation of macroautophagy	2/6	158/18493	0.00106382082424601	0.00669177615251522	0.00256472932161177	RALB/RUBCN	2
GO:0140056	organelle localization by membrane tethering	2/6	168/18493	0.00120145879287876	0.00732138951910497	0.00280603862810501	RALB/ATG14	2
GO:0022406	membrane docking	2/6	177/18493	0.00133230354239619	0.00787270275052294	0.00301733816619233	RALB/ATG14	2
GO:0030100	regulation of endocytosis	2/6	260/18493	0.00284555076799216	0.0163200705811315	0.00625492583676296	PRKD1/RUBCN	2
GO:0098792	xenophagy	1/6	10/18493	0.0032405254722726	0.0175528463081433	0.00672740668220336	WIPI2	1
