ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016079	synaptic vesicle exocytosis	6/6	123/18493	7.65541269602414e-14	1.52231130021989e-11	4.47190590027874e-12	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0017156	calcium ion regulated exocytosis	6/6	153/18493	2.90642613298835e-13	1.52231130021989e-11	4.47190590027874e-12	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0048489	synaptic vesicle transport	6/6	154/18493	3.02425421946086e-13	1.52231130021989e-11	4.47190590027874e-12	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0097480	establishment of synaptic vesicle localization	6/6	154/18493	3.02425421946086e-13	1.52231130021989e-11	4.47190590027874e-12	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0097479	synaptic vesicle localization	6/6	165/18493	4.60558021512007e-13	1.52231130021989e-11	4.47190590027874e-12	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0007269	neurotransmitter secretion	6/6	167/18493	4.95636237280894e-13	1.52231130021989e-11	4.47190590027874e-12	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0099643	signal release from synapse	6/6	167/18493	4.95636237280894e-13	1.52231130021989e-11	4.47190590027874e-12	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0099504	synaptic vesicle cycle	6/6	195/18493	1.27288722579397e-12	3.42088441932128e-11	1.00491096773208e-11	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0099003	vesicle-mediated transport in synapse	6/6	205/18493	1.7249065439503e-12	4.1206100772146e-11	1.2104607325967e-11	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0006836	neurotransmitter transport	6/6	268/18493	8.76276817345192e-12	1.88399515729216e-10	5.53437989902226e-11	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0051650	establishment of vesicle localization	6/6	290/18493	1.41282769366373e-11	2.76143594670638e-10	8.11192934160994e-11	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0051648	vesicle localization	6/6	306/18493	1.95532519971256e-11	3.50329098281834e-10	1.02911852616451e-10	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0001505	regulation of neurotransmitter levels	6/6	346/18493	4.10994795554412e-11	6.79722161878451e-10	1.99673584884735e-10	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
GO:0050804	modulation of chemical synaptic transmission	6/6	418/18493	1.28739624406777e-10	1.87207571665609e-09	5.49936563032388e-10	SNAP25/VAMP2/CPLX1/RIMS1/UNC13B/RAB3A	6
